             time[s]        azimuth[deg]        nrOfCalls[-]          u_hub[m/s]          v_hub[m/s]          w_hub[m/s]      v_tot_hub[m/s]      v_tot_ave[m/s]   AeroTorque_B1[Nm]   AeroTorque_B2[Nm]   AeroTorque_B3[Nm]       AxForce_B1[N]       AxForce_B2[N]       AxForce_B3[N]   AeroMoment_B1[Nm]   AeroMoment_B2[Nm]   AeroMoment_B3[Nm]
             19.2866            180.7506                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -341119.6231        -338969.4620        -337252.0108         138065.4305         137992.4796         138267.3400       10230212.9672       10218274.7520       10241602.6216
             19.3605            185.5811                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -341116.2868        -339120.3187        -337104.0519         138064.0231         137989.8049         138271.4009       10230088.1213       10218330.0056       10241670.5625
             19.4344            190.4116                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -341098.1316        -339264.5336        -336976.6871         138063.0172         137989.0275         138273.1701       10229970.0904       10218557.2404       10241560.2160
             19.5083            195.2420                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -341064.1382        -339401.4910        -336871.3233         138062.6316         137990.0075         138272.5639       10229877.5684       10218942.6902       10241266.3254
             19.5822            200.0725                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -341013.2246        -339526.7121        -336789.0519         138063.0698         137992.5515         138269.5426       10229828.1441       10219470.0932       10240787.2782
             19.6561            204.9030                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -340944.7519        -339650.2355        -336730.5811         138064.5148         137996.5130         138264.1209       10229837.8982       10220120.0463       10240125.9299
             19.7300            209.7334                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -340858.2478        -339772.1163        -336683.2516         138067.1247         138001.6720         138256.3664       10229920.9087       10220873.3706       10239289.3526
             19.8039            214.5639                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -340753.4894        -339886.8500        -336713.3711         138071.0240         138007.7389         138246.4044       10230088.6873       10221705.5447       10238289.5252
             19.8778            219.3943                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -340630.5571        -339987.9051        -336729.3055         138076.3240         138014.4765         138234.3934       10230351.5578       10222593.3405       10237140.8219
             19.9517            224.2248                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -340489.7938        -340105.5380        -336767.6682         138083.0529         138021.6124         138220.5495       10230713.3624       10223511.5663       10235862.4767
             20.0256            229.0553                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -340331.7371        -340221.5499        -336827.2783         138091.2166         138028.9118         138205.1251       10231175.6500       10224437.7230       10234476.5352
             20.0995            233.8857                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -340157.0804        -340332.8486        -336906.8188         138100.7506         138036.1286         138188.3915       10231735.5432       10225349.0689       10233007.0747
             20.1734            238.7162                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -339960.3641        -340449.8879        -337004.1747         138111.5749         138043.0443         138170.6990       10232387.5557       10226224.7092       10231482.4313
             20.2473            243.5467                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -339831.6200        -340458.3835        -337117.8019         138123.5416         138049.4704         138152.3496       10233120.8856       10227047.1758       10229929.4122
             20.3211            248.3771                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -339601.1445        -340544.4336        -337245.7454         138136.5046         138055.2038         138133.6732       10233925.5812       10227797.2415       10228376.5500
             20.3950            253.2076                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -339359.1123        -340626.0008        -337385.6256         138150.2378         138060.1369         138115.0327       10234784.4343       10228463.7892       10226853.2535
             20.4689            258.0380                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -339117.1807        -340703.8143        -337535.3400         138164.4933         138064.1729         138096.7596       10235678.6500       10229036.9027       10225387.4414
             20.5428            262.8685                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -338885.1194        -340777.6048        -337692.7034         138178.9764         138067.2632         138079.1758       10236586.2203       10229510.8464       10224005.7659
             20.6167            267.6990                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -338649.8198        -340846.8030        -337855.5678         138193.4450         138069.4013         138062.5832       10237487.2054       10229883.4896       10222732.9196
             20.6906            272.5294                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -338416.1059        -340910.6420        -337994.6492         138207.5500         138070.6210         138047.2505       10238356.4046       10230156.3386       10221590.6370
             20.7645            277.3599                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -338190.6524        -340968.1873        -338169.8174         138220.9871         138070.9964         138033.4189       10239169.8483       10230334.4347       10220598.3034
             20.8384            282.1903                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -337979.6558        -341018.3549        -338340.8273         138233.4861         138070.6397         138021.2802       10239904.4489       10230426.2006       10219770.8083
             20.9123            287.0208                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -337768.1054        -341059.8243        -338510.0870         138244.6968         138069.6964         138010.9799       10240536.8715       10230443.0416       10219119.2749
             20.9862            291.8513                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -337572.2655        -341091.4733        -338676.1102         138254.3704         138068.3403         138002.6227       10241046.6130       10230398.9228       10218650.7837
             21.0601            296.6817                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -337391.2783        -341112.0802        -338837.6204         138262.2488         138066.7583         137996.2726       10241414.4393       10230309.5203       10218368.8081
             21.1340            301.5122                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -337227.3908        -341119.8876        -338993.6719         138268.1263         138065.1903         137991.9254       10241624.7782       10230193.3217       10218271.4116
             21.2079            306.3427                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -337082.5672        -341114.4306        -339143.5086         138271.8341         138063.8324         137989.5596       10241665.1874       10230068.5685       10218354.7146
             21.2818            311.1731                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -336958.5866        -341093.8486        -339286.6421         138273.2331         138062.9101         137989.0689       10241526.1474       10229953.3318       10218607.8445
             21.3557            316.0036                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -336856.8013        -341057.2662        -339428.5704         138272.2472         138062.6412         137990.3156       10241203.0512       10229866.4597       10219017.0527
             21.4296            320.8340                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -336778.2447        -341003.6081        -339547.4734         138268.8451         138063.2266         137993.0923       10240694.9640       10229825.3429       10219565.0168
             21.5035            325.6645                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -336723.5649        -340932.3186        -339669.6139         138263.0500         138064.8456         137997.2540       10240005.4253       10229845.7745       10220232.5420
             21.5774            330.4950                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -336718.0005        -340842.9427        -339790.5527         138254.9415         138067.6517         138002.5789       10239142.5580       10229941.4845       10221000.2952
             21.6513            335.3254                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -336714.3581        -340735.3058        -339903.5580         138244.6409         138071.7630         138008.7634       10238117.8396       10230123.4677       10221842.3725
             21.7252            340.1559                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -336733.8948        -340609.5342        -340002.9984         138232.3257         138077.2902         138015.5833       10236947.3495       10230401.9695       10222736.7122
             21.7990            344.9864                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -336775.6927        -340465.9758        -340123.6624         138218.2150         138084.2496         138022.7588       10235650.5024       10230779.7216       10223657.6255
             21.8729            349.8168                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -336838.5269        -340305.3003        -340240.0618         138202.5665         138092.6296         138030.0607       10234249.7808       10231257.4751       10224582.9030
             21.9468            354.6473                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -336921.0226        -340127.9966        -340351.3735         138185.6580         138102.3743         138037.2435       10232769.6976       10231832.3803       10225489.9371
             22.0207            359.4777                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -337021.0244        -340022.9537        -340466.9647         138167.8397         138113.3755         138044.0922       10231238.6429       10232496.6401       10226358.1573
             22.0946              4.3082                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -337137.1421        -339794.7566        -340472.3851         138149.4132         138125.5255         138050.4226       10229683.7148       10233243.4747       10227170.4733
             22.1685              9.1387                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -337267.0601        -339563.1092        -340557.5505         138130.7227         138138.6247         138056.0373       10228133.6831       10234057.8228       10227908.1252
             22.2424             13.9691                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -337408.6367        -339320.8813        -340638.5203         138112.1181         138152.4574         138060.8344       10226617.6122       10234923.5526       10228560.5140
             22.3163             18.7996                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -337559.7009        -339066.8754        -340715.7263         138093.9328         138166.7825         138064.7236       10225163.3430       10235821.9936       10229118.2944
             22.3902             23.6301                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -337718.0720        -338847.7885        -340788.8361         138076.4859         138181.2684         138067.6632       10223797.2497       10236729.3682       10229576.3150
             22.4641             28.4605                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -337881.6139        -338612.9246        -340857.2453         138060.0753         138195.7017         138069.6531       10222543.6423       10237626.9567       10229933.0285
             22.5380             33.2910                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -338024.1662        -338380.0033        -340920.1585         138044.9643         138209.7235         138070.7338       10221423.8160       10238488.9251       10230190.5140
             22.6119             38.1214                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -338196.8344        -338155.3861        -340976.6161         138031.3876         138223.0236         138070.9853       10220456.5386       10239291.4449       10230354.3585
             22.6858             42.9519                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -338367.6687        -337947.0853        -341025.5023         138019.5308         138235.3457         138070.5257       10219656.1711       10240011.4981       10230433.4839
             22.7597             47.7824                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -338536.5083        -337736.3450        -341065.4986         138009.5317         138246.3310         138069.5052       10219033.1683       10240625.8828       10230439.7295
             22.8336             52.6128                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -338701.9066        -337542.6843        -341095.6714         138001.4866         138255.7377         138068.0813       10218593.9037       10241114.4520       10230386.5734
             22.9075             57.4433                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -338862.6136        -337364.2457        -341114.1820         137995.4536         138263.3139         138066.5077       10218341.2531       10241458.4308       10230292.6650
             22.9814             62.2738                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -339017.7247        -337203.2396        -341119.9431         137991.4201         138268.8594         138064.9712       10218272.6094       10241642.7416       10230174.4203
             23.0553             67.1042                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -339166.5329        -337061.5967        -341112.2061         137989.3604         138272.2107         138063.6522       10218383.6679       10241655.3521       10230049.2235
             23.1292             71.9347                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -339308.5792        -336941.0351        -341089.1685         137989.1529         138273.2373         138062.8190       10218662.3416       10241487.4835       10229937.2767
             23.2031             76.7651                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -339448.3419        -336842.8535        -341049.9513         137990.6577         138271.8712         138062.6719       10219094.6623       10241135.1623       10229856.5015
             23.2770             81.5956                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -339567.7053        -336768.0275        -340993.5535         137993.6662         138268.0890         138063.4090       10219662.9142       10240598.1255       10229824.0895
             23.3508             86.4261                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -339689.7692        -336715.3827        -340919.4361         137998.0234         138261.9222         138065.2057       10220347.6039       10239880.5767       10229855.5388
             23.4247             91.2565                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -339808.6008        -336715.8629        -340827.1896         138003.4968         138253.4584         138068.2101       10221128.1035       10238991.2972       10229964.1364
             23.4986             96.0870                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -339921.6267        -336715.9201        -340716.6761         138009.8013         138242.8277         138072.5388       10221980.4879       10237942.4783       10230160.7839
             23.5725            100.9175                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -340016.9822        -336739.0348        -340588.0722         138016.7005         138230.2140         138078.2914       10222880.8777       10236750.7083       10230454.8308
             23.6464            105.7479                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -340141.8518        -336784.2378        -340441.7678         138023.9079         138215.8429         138085.4762       10223803.8191       10235435.9261       10230848.3707
             23.7203            110.5784                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -340258.6320        -336850.2581        -340278.4539         138031.2062         138199.9776         138094.0766       10224727.6427       10234021.0561       10231341.7359
             23.7942            115.4088                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -340369.8065        -336935.6650        -340098.4431         138038.3495         138182.9022         138104.0296       10225629.8446       10232531.0307       10231931.4972
             23.8681            120.2393                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -340388.7758        -337038.2719        -339988.7563         138045.1421         138164.9652         138115.2196       10226491.7192       10230994.2079       10232609.2670
             23.9420            125.0698                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -340486.1783        -337156.7796        -339757.6553         138051.3571         138146.4738         138127.5328       10227291.9566       10229438.2152       10233367.7619
             24.0159            129.9002                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -340570.5592        -337288.6604        -339525.0099         138056.8523         138127.7753         138140.7630       10228017.0650       10227891.6759       10234191.3608
             24.0898            134.7307                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -340650.9498        -337431.8790        -339282.6657         138061.5087         138109.2148         138154.6889       10228654.8764       10226383.5238       10235063.4913
             24.1637            139.5611                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -340727.5393        -337584.2388        -339033.2822         138065.2501         138091.1253         138169.0615       10229197.1942       10224941.4537       10235964.9788
             24.2376            144.3916                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -340799.9534        -337743.5645        -338810.0599         138068.0390         138073.8228         138183.5588       10229639.2544       10223591.5457       10236872.2771
             24.3115            149.2221                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -340867.5539        -337907.7338        -338576.1555         138069.8818         138057.6005         138197.9471       10229980.0873       10222357.7077       10237765.7798
             24.3854            154.0525                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -340929.5171        -338052.5582        -338342.8221         138070.8254         138042.7169         138211.8715       10230222.3530       10221260.7837       10238619.7761
             24.4593            158.8830                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -340984.8590        -338223.8374        -338120.2707         138070.9562         138029.3999         138225.0348       10230372.1722       10220318.9382       10239410.9920
             24.5332            163.7135                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -341032.4216        -338394.4553        -337914.8533         138070.3974         138017.8285         138237.1726       10230438.9536       10219545.9654       10240115.9380
             24.6071            168.5439                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -341070.9256        -338562.8395        -337704.9019         138069.3041         138008.1330         138247.9257       10230434.9620       10218951.6534       10240711.7676
             24.6810            173.3744                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -341099.3810        -338727.5783        -337513.4770         138067.8395         138000.4020         138257.0602       10230374.1071       10218541.7044       10241178.7420
             24.7549            178.2048                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -341115.9825        -338887.4600        -337337.6442         138066.2552         137994.6857         138264.3289       10230275.0816       10218318.3134       10241498.4756
             24.8287            183.0353                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -341119.7174        -339041.6189        -337179.5746         138064.7373         137990.9652         138269.5374       10230154.4837       10218278.3137       10241656.3889
             24.9026            187.8658                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -341109.6063        -339189.3851        -337041.1513         138063.4836         137989.2080         138272.5294       10230030.2374       10218416.7902       10241641.0268
             24.9765            192.6962                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -341084.0882        -339330.3377        -336924.0410         138062.7447         137989.2802         138273.1819       10229922.0095       10218720.6719       10241444.2324
             25.0504            197.5267                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -341042.2136        -339467.9980        -336829.4871         138062.7243         137991.0389         138271.4349       10229847.7522       10219175.6812       10241062.6859
             25.1243            202.3572                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -340983.0594        -339587.6445        -336758.4063         138063.6175         137994.2737         138267.2734       10229824.4305       10219763.7244       10240496.8064
             25.1982            207.1876                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -340906.1038        -339708.7306        -336706.9601         138065.5957         137998.8172         138260.7370       10229867.2294       10220464.9216       10239751.4479
             25.2721            212.0181                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -340810.9807        -339826.8214        -336714.3128         138068.8015         138004.4391         138251.9217       10229989.0209       10221258.1254       10238836.1185
             25.3460            216.8485                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -340697.5967        -339939.5509        -336718.0551         138073.3514         138010.8541         138240.9653       10230200.6602       10222119.7561       10237763.5899
             25.4199            221.6790                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -340566.1711        -340045.4249        -336744.7244         138079.3280         138017.8128         138228.0585       10230510.1845       10223025.0320       10236551.0238
             25.4938            226.5095                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -340417.1378        -340160.1018        -336793.3012         138086.7380         138025.0594         138213.4335       10230919.5178       10223950.0110       10235218.8704
             25.5677            231.3399                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -340251.1875        -340277.2538        -336862.4689         138095.5595         138032.3485         138197.3589       10231428.5762       10224871.8457       10233790.4884
             25.6416            236.1704                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -340068.3633        -340388.2256        -336950.7404         138105.7158         138039.4468         138180.1244       10232032.8446       10225768.7115       10232291.1950
             25.7155            241.0009                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -339953.4433        -340407.8296        -337056.0243         138117.0911         138046.1680         138162.0652       10232723.8624       10226622.4058       10230748.9109
             25.7894            245.8313                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -339720.2866        -340499.8066        -337176.7263         138129.5629         138052.2738         138143.5310       10233493.6769       10227411.5572       10229193.0270
             25.8633            250.6618                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -339486.8604        -340583.4823        -337310.5415         138142.9183         138057.6442         138124.8315       10234326.1006       10228123.6465       10227650.6378
             25.9372            255.4922                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -339244.4787        -340663.2837        -337455.3478         138156.9310         138062.1606         138106.3233       10235204.1520       10228746.8708       10226151.0909
             26.0111            260.3227                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -338998.6249        -340739.2471        -337608.9492         138171.3450         138065.7534         138088.3375       10236108.1858       10229273.6064       10224721.8687
             26.0850            265.1532                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -338773.7813        -340810.9495        -337769.1771         138185.8427         138068.3916         138071.1866       10237014.6939       10229699.6800       10223388.7400
             26.1589            269.9836                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -338539.4100        -340877.7212        -337896.4393         138200.1817         138070.0884         138055.1555       10237903.6002       10230024.6924       10222174.8371
             26.2328            274.8141                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -338306.7883        -340938.7094        -338079.5337         138214.0026         138070.8972         138040.5084       10238749.2327       10230251.8951       10221101.6001
             26.3066            279.6446                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -338084.9073        -340992.9077        -338250.8237         138227.0189         138070.9102         138027.4556       10239528.3731       10230387.9232       10220185.5499
             26.3805            284.4750                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -337876.0838        -341039.1172        -338421.1852         138238.9615         138070.2562         138016.1731       10240217.4591       10230442.6661       10219440.2206
             26.4544            289.3055                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -337673.7875        -341076.0981        -338589.1093         138249.4796         138069.0943         138006.7775       10240794.4329       10230428.7909       10218874.4754
             26.5283            294.1359                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -337484.6588        -341102.8026        -338753.1282         138258.3360         138067.5941         137999.3677       10241239.3677       10230360.6536       10218494.1632
             26.6022            298.9664                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -337311.4863        -341117.4380        -338912.1623         138265.2922         138066.0060         137993.9678       10241534.4859       10230257.0162       10218299.9575
             26.6761            303.7969                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -337156.4004        -341119.1345        -339065.3516         138270.1598         138064.5123         137990.5621       10241665.7188       10230134.5332       10218288.6772
             26.7500            308.6273                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -337021.2367        -341106.6258        -339212.0665         138272.7897         138063.3278         137989.1013       10241622.1929       10230011.6397       10218454.0494
             26.8239            313.4578                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -336907.6093        -341078.6014        -339351.9206         138273.0666         138062.6885         137989.4496       10241396.3811       10229907.5854       10218782.7762
             26.8978            318.2883                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -336816.7055        -341034.0473        -339476.6956         138270.9384         138062.7997         137991.4205       10240985.6240       10229840.2707       10219259.6893
             26.9717            323.1187                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -336749.3869        -340972.1250        -339607.9065         138266.3980         138063.8526         137994.8972       10240390.9939       10229826.3916       10219866.6762
             27.0456            327.9492                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -336699.1521        -340892.3211        -339730.3585         138259.4943         138066.0160         137999.6640       10239618.0620       10229880.8684       10220585.1177
             27.1195            332.7796                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -336713.3471        -340794.3123        -339844.8338         138250.3321         138069.4269         138005.4156       10238677.0925       10230016.1883       10221390.7112
             27.1934            337.6101                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -336720.7610        -340678.0664        -339956.5328         138239.0541         138074.1992         138011.9217       10237581.2264       10230242.9421       10222260.1406
             27.2673            342.4406                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -336750.9604        -340543.8320        -340063.3320         138225.8600         138080.4004         138018.9424       10236348.3595       10230568.0185       10223170.1223
             27.3412            347.2710                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -336802.8783        -340392.0876        -340178.4137         138210.9877         138088.0349         138026.2119       10234999.4134       10230993.1401       10224096.1275
             27.4151            352.1015                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -336875.1547        -340223.5226        -340295.9289         138194.7111         138097.0738         138033.4858       10233558.1513       10231517.6337       10225015.4193
             27.4890            356.9319                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -336966.2425        -340037.6322        -340406.6174         138177.3260         138107.4334         138040.5408       10232050.2915       10232136.4174       10225906.7683
             27.5629              1.7624                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -337074.1053        -339917.2241        -340424.0814         138159.1743         138118.9904         138047.1733       10230503.9515       10232840.4397       10226751.3452
             27.6368              6.5929                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -337197.0058        -339689.9352        -340513.2957         138140.5837         138131.6139         138053.1722       10228948.1592       10233621.0305       10227529.2383
             27.7107             11.4233                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -337332.6994        -339448.6698        -340596.3116         138121.8919         138145.0904         138058.4149       10227410.6485       10234461.9855       10228228.0181
             27.7846             16.2538                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -337479.0379        -339206.3302        -340675.5228         138103.4444         138159.1834         138062.7895       10225920.3984       10235345.4625       10228836.4590
             27.8584             21.0843                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -337633.8265        -338970.8795        -340750.8493         138085.5701         138173.6283         138066.2327       10224504.6691       10236251.1209       10229347.5093
             27.9323             25.9147                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -337794.9039        -338736.5976        -340821.8236         138068.5780         138188.1241         138068.7207       10223188.9054       10237156.7219       10229757.5861
             28.0062             30.7452                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -337925.7334        -338502.9101        -340887.7443         138052.7487         138202.4045         138070.2730       10221995.8504       10238040.5603       10230066.8792
             28.0801             35.5756                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -338106.5308        -338270.7482        -340947.7326         138038.3394         138216.1152         138070.9492       10220946.3410       10238877.0489       10230279.1771
             28.1540             40.4061                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -338277.7876        -338050.6187        -341000.7593         138025.5553         138228.9761         138070.8476       10220056.4148       10239643.5417       10230401.6544
             28.2279             45.2366                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -338447.8877        -337843.4650        -341045.5872         138014.5596         138240.7194         138070.1020       10219338.7588       10240316.3766       10230444.6653
             28.3018             50.0670                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -338615.2527        -337643.0085        -341081.0111         138005.4770         138250.9924         138068.8765       10218802.1801       10240873.8152       10230421.2929
             28.3757             54.8975                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -338778.5557        -337456.2358        -341105.9321         137998.3830         138259.5649         138067.3458       10218451.2395       10241296.2740       10230346.2926
             28.4496             59.7280                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -338936.7209        -337285.7781        -341118.5552         137993.2990         138266.2036         138065.7583       10218286.1257       10241566.4066       10230238.4010
             28.5235             64.5584                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -339088.9245        -337133.7225        -341118.1988         137990.2065         138270.7265         138064.2953       10218303.3839       10241670.6908       10230114.5916
             28.5974             69.3889                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -339234.5786        -337001.8689        -341103.2618         137989.0394         138272.9895         138063.1853       10218495.3597       10241598.6596       10229993.5048
             28.6713             74.2193                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -339373.2025        -336891.7417        -341072.7060         137989.6600         138272.8916         138062.6508       10218848.5594       10241343.9325       10229894.0728
             28.7452             79.0498                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -339499.9819        -336804.5094        -341025.4512         137991.8799         138270.3822         138062.8984       10219347.4065       10240903.9936       10229834.1185
             28.8191             83.8803                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -339627.9849        -336740.9604        -340960.7421         137995.5711         138265.4647         138064.1160       10219973.1629       10240280.7806       10229830.0842
             28.8930             88.7107                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -339747.6003        -336691.9537        -340878.0827         138000.4954         138258.1960         138066.4678       10220706.6691       10239480.5114       10229896.5437
             28.9669             93.5412                   1              5.7773              0.0000              0.0000              5.7773              5.7773        -339862.7681        -336712.9687        -340777.1932         138006.3954         138248.6898         138070.0855       10221524.0471       10238514.1735       10230045.5616
