-----------------------
  t/c    Airfoil       
-----------------------
 1.000   airfoil_1                       
 0.941   airfoil_2                       
 0.764   airfoil_3                       
 0.577   airfoil_4                       
 0.464   airfoil_5                       
 0.411   airfoil_6                       
 0.367   airfoil_7                       
 0.316   airfoil_8                       
 0.288   airfoil_9                       
 0.247   airfoil_10                      
 0.242   airfoil_11                      
 0.240   airfoil_12                      
 0.240   airfoil_13                      
 0.240   airfoil_14                      
 0.240   airfoil_15                      
-----------------------
 
 
airfoil_1                       Re:  1.00E+06
-----------------------------------
  alfa      cl       cd       cm   
  -2.00   0.0543   0.0232  -0.0444
  -1.50   0.0666   0.0219  -0.0490
  -1.00   0.0787   0.0206  -0.0535
  -0.50   0.0909   0.0192  -0.0581
   0.00   0.1030   0.0177  -0.0626
   0.50   0.1151   0.0163  -0.0672
   1.00   0.1273   0.0149  -0.0718
   1.50   0.1395   0.0137  -0.0763
   2.00   0.1518   0.0126  -0.0809
   2.50   0.1642   0.0117  -0.0854
   3.00   0.1766   0.0111  -0.0899
   3.50   0.1893   0.0108  -0.0944
   4.00   0.2241   0.0110  -0.0964
   4.50   0.2716   0.0117  -0.0972
   5.00   0.3273   0.0130  -0.0974
   5.50   0.3868   0.0146  -0.0972
   6.00   0.4457   0.0166  -0.0967
   6.50   0.4995   0.0188  -0.0962
   7.00   0.5436   0.0212  -0.0955
   7.50   0.5770   0.0238  -0.0945
   8.00   0.6077   0.0268  -0.0931
   8.50   0.6375   0.0301  -0.0915
   9.00   0.6670   0.0337  -0.0897
   9.50   0.6964   0.0376  -0.0881
  10.00   0.7258   0.0418  -0.0866
  10.50   0.7551   0.0461  -0.0853
  11.00   0.7843   0.0505  -0.0840
  11.50   0.8133   0.0551  -0.0828
  12.00   0.8419   0.0599  -0.0816
  12.50   0.8701   0.0650  -0.0804
  13.00   0.8977   0.0705  -0.0793
  13.50   0.9245   0.0764  -0.0783
  14.00   0.9500   0.0838  -0.0783
  14.50   0.9742   0.0927  -0.0796
  15.00   0.9979   0.1019  -0.0810
  15.50   1.0213   0.1113  -0.0827
  16.00   1.0444   0.1211  -0.0845
  16.50   1.0673   0.1312  -0.0865
  17.00   1.0898   0.1415  -0.0887
  17.50   1.1122   0.1520  -0.0910
  18.00   1.1343   0.1627  -0.0935
  18.50   1.1563   0.1736  -0.0961
  19.00   1.1782   0.1847  -0.0988
  19.50   1.2000   0.1959  -0.1016
  20.00   1.2217   0.2073  -0.1045
  20.50   1.2433   0.2188  -0.1075
  21.00   1.2650   0.2303  -0.1106
  21.50   1.2865   0.2421  -0.1140
  22.00   1.3078   0.2540  -0.1176
  22.50   1.3290   0.2661  -0.1215
  23.00   1.3501   0.2785  -0.1257
  23.50   1.3709   0.2911  -0.1299
  24.00   1.3915   0.3040  -0.1343
  24.50   1.4119   0.3171  -0.1387
  25.00   1.4320   0.3306  -0.1431
  26.00   1.4716   0.3584  -0.1519
  27.00   1.5100   0.3876  -0.1600
  28.00   1.5479   0.4194  -0.1680
  29.00   1.5848   0.4534  -0.1758
  30.00   1.6201   0.4885  -0.1835
  31.00   1.6528   0.5233  -0.1910
  32.00   1.6818   0.5567  -0.1980
  33.00   1.7023   0.5891  -0.2034
  34.00   1.7173   0.6211  -0.2079
  35.00   1.7272   0.6522  -0.2120
  36.00   1.7321   0.6822  -0.2163
  37.00   1.7224   0.7000  -0.2215
  38.00   1.6814   0.7076  -0.2276
  39.00   1.6481   0.7154  -0.2319
  40.00   1.6148   0.7233  -0.2359
  42.50   1.5316   0.7429  -0.2446
  45.00   1.4483   0.7625  -0.2530
  47.50   1.3650   0.7821  -0.2597
  50.00   1.2817   0.8017  -0.2653
  52.50   1.1984   0.8213  -0.2698
  55.00   1.1152   0.8408  -0.2733
  57.50   1.0320   0.8604  -0.2758
  60.00   0.9487   0.8800  -0.2775
  62.50   0.8654   0.8996  -0.2783
  65.00   0.7821   0.9192  -0.2783
  67.50   0.6988   0.9388  -0.2777
  70.00   0.6156   0.9584  -0.2764
  72.50   0.5323   0.9780  -0.2745
  75.00   0.4490   0.9976  -0.2721
  77.50   0.3657   1.0172  -0.2692
  80.00   0.2825   1.0368  -0.2659
  82.50   0.2123   1.0554  -0.2623
  85.00   0.1449   1.0729  -0.2584
  87.50   0.0733   1.0876  -0.2543
  90.00   0.0000   1.1000  -0.2500
  92.50  -0.0752   1.1099  -0.2457
  95.00  -0.1512   1.1173  -0.2412
  97.50  -0.2278   1.1221  -0.2366
 100.00  -0.3042   1.1241  -0.2319
 102.50  -0.3797   1.1232  -0.2271
 105.00  -0.4541   1.1193  -0.2221
 107.50  -0.5262   1.1124  -0.2170
 110.00  -0.5956   1.1022  -0.2118
 112.50  -0.6616   1.0887  -0.2064
 115.00  -0.7237   1.0718  -0.2009
 117.50  -0.7811   1.0514  -0.1952
 120.00  -0.8333   1.0273  -0.1893
 122.50  -0.8796   0.9995  -0.1832
 125.00  -0.9193   0.9678  -0.1770
 127.50  -0.9519   0.9321  -0.1705
 130.00  -0.9766   0.8923  -0.1639
 132.50  -0.9928   0.8482  -0.1571
 135.00  -1.0000   0.8000  -0.1500
 137.50  -0.9975   0.7474  -0.1427
 140.00  -0.9861   0.6913  -0.1352
 142.50  -0.9659   0.6323  -0.1275
 145.00  -0.9376   0.5717  -0.1197
 147.50  -0.9018   0.5099  -0.1117
 150.00  -0.8590   0.4480  -0.1035
 152.50  -0.8097   0.3870  -0.0951
 155.00  -0.7546   0.3270  -0.0867
 157.50  -0.6941   0.2696  -0.0782
 160.00  -0.6288   0.2155  -0.0697
 162.50  -0.5593   0.1654  -0.0610
 165.00  -0.4861   0.1202  -0.0523
 167.50  -0.4097   0.0808  -0.0436
 170.00  -0.3308   0.0480  -0.0348
 172.50  -0.2498   0.0226  -0.0260
 175.00  -0.1673   0.0057  -0.0173
 177.50  -0.0841  -0.0014  -0.0086
 180.00   0.0000   0.0010   0.0000
-----------------------------------
 
 
airfoil_7                       Re:  1.00E+06
-----------------------------------
  alfa      cl       cd       cm   
-----------------------------------
-180.00   0.0000   0.0010   0.0000
-177.50   0.0840   0.0136   0.0086
-175.00   0.1668   0.0354   0.0171
-172.50   0.2487   0.0670   0.0256
-170.00   0.3290   0.1069   0.0340
-167.50   0.4071   0.1539   0.0424
-165.00   0.4826   0.2072   0.0508
-162.50   0.5549   0.2658   0.0591
-160.00   0.6236   0.3288   0.0674
-157.50   0.6881   0.3953   0.0757
-155.00   0.7480   0.4644   0.0839
-152.50   0.8028   0.5352   0.0922
-150.00   0.8519   0.6067   0.1004
-147.50   0.8949   0.6776   0.1086
-145.00   0.9312   0.7483   0.1169
-142.50   0.9604   0.8166   0.1251
-140.00   0.9819   0.8819   0.1334
-137.50   0.9952   0.9433   0.1417
-135.00   1.0000   1.0000   0.1500
-132.50   0.9957   1.0511   0.1584
-130.00   0.9829   1.0968   0.1667
-127.50   0.9618   1.1371   0.1749
-125.00   0.9331   1.1721   0.1830
-122.50   0.8972   1.2021   0.1909
-120.00   0.8546   1.2271   0.1985
-117.50   0.8058   1.2474   0.2059
-115.00   0.7513   1.2630   0.2129
-112.50   0.6916   1.2742   0.2194
-110.00   0.6271   1.2811   0.2255
-107.50   0.5584   1.2838   0.2310
-105.00   0.4860   1.2826   0.2360
-102.50   0.4103   1.2775   0.2403
-100.00   0.3318   1.2688   0.2439
 -97.50   0.2510   1.2565   0.2467
 -95.00   0.1685   1.2408   0.2487
 -92.50   0.0845   1.2219   0.2498
 -90.00   0.0000   1.2000   0.2500
 -87.50  -0.0850   1.1752   0.2492
 -85.00  -0.1698   1.1476   0.2475
 -82.50  -0.2540   1.1175   0.2448
 -80.00  -0.3372   1.0851   0.2413
 -77.50  -0.4188   1.0506   0.2369
 -75.00  -0.4985   1.0142   0.2318
 -72.50  -0.5757   0.9761   0.2260
 -70.00  -0.6501   0.9365   0.2194
 -67.50  -0.7211   0.8956   0.2121
 -65.00  -0.7883   0.8536   0.2042
 -62.50  -0.8513   0.8107   0.1957
 -60.00  -0.9095   0.7671   0.1867
 -57.50  -0.9625   0.7230   0.1771
 -55.00  -1.0099   0.6787   0.1671
 -52.50  -1.0512   0.6342   0.1566
 -50.00  -1.0859   0.5899   0.1458
 -47.50  -1.1136   0.5459   0.1346
 -45.00  -1.1338   0.5024   0.1231
 -42.50  -1.1434   0.4599   0.1113
 -40.00  -1.1500   0.4177   0.0993
 -37.50  -1.1451   0.3770   0.0871
 -35.00  -1.1308   0.3376   0.0748
 -32.50  -1.1069   0.2996   0.0623
 -30.00  -1.0726   0.2635   0.0498
 -29.00  -1.0559   0.2496   0.0447
 -28.00  -1.0375   0.2360   0.0397
 -27.00  -1.0173   0.2227   0.0347
 -26.00  -0.9954   0.2098   0.0297
 -25.00  -0.9716   0.1972   0.0247
 -24.00  -0.9460   0.1850   0.0197
 -23.00  -0.9185   0.1732   0.0147
 -22.00  -0.8890   0.1618   0.0097
 -21.00  -0.8569   0.1510   0.0047
 -20.00  -0.8242   0.1403  -0.0002
 -19.00  -0.7907   0.1297  -0.0051
 -18.00  -0.7538   0.1198  -0.0094
 -17.00  -0.7153   0.1103  -0.0132
 -16.00  -0.6554   0.1043  -0.0164
 -15.00  -0.6297   0.0930  -0.0197
 -14.50  -0.6002   0.0899  -0.0212
 -14.00  -0.5689   0.0871  -0.0226
 -13.50  -0.5540   0.0820  -0.0239
 -13.00  -0.5245   0.0791  -0.0251
 -12.50  -0.4914   0.0766  -0.0264
 -12.00  -0.4799   0.0713  -0.0274
 -11.50  -0.4446   0.0691  -0.0286
 -11.00  -0.4364   0.0639  -0.0292
 -10.50  -0.4001   0.0618  -0.0304
 -10.00  -0.3897   0.0570  -0.0309
  -9.50  -0.3551   0.0548  -0.0319
  -9.00  -0.3434   0.0503  -0.0323
  -8.50  -0.3230   0.0468  -0.0328
  -8.00  -0.2991   0.0439  -0.0333
  -7.50  -0.2845   0.0401  -0.0334
  -7.00  -0.2620   0.0374  -0.0336
  -6.50  -0.2463   0.0341  -0.0334
  -6.00  -0.2446   0.0300  -0.0325
  -5.50  -0.2593   0.0251  -0.0305
  -5.00  -0.2949   0.0198  -0.0267
  -4.50  -0.3486   0.0143  -0.0216
  -4.00  -0.3555   0.0105  -0.0212
  -3.50  -0.1601   0.0212  -0.0317
  -3.00  -0.0248   0.0267  -0.0406
  -2.50   0.0344   0.0258  -0.0470
  -2.00   0.0773   0.0232  -0.0526
  -1.50   0.1142   0.0207  -0.0577
  -1.00   0.1486   0.0194  -0.0628
  -0.50   0.1784   0.0183  -0.0678
   0.00   0.2050   0.0172  -0.0727
   0.50   0.2300   0.0163  -0.0775
   1.00   0.2553   0.0154  -0.0822
   1.50   0.2826   0.0146  -0.0867
   2.00   0.3137   0.0139  -0.0910
   2.50   0.3503   0.0134  -0.0948
   3.00   0.3956   0.0132  -0.0966
   3.50   0.4480   0.0131  -0.0974
   4.00   0.5039   0.0132  -0.0977
   4.50   0.5597   0.0134  -0.0978
   5.00   0.6117   0.0137  -0.0977
   5.50   0.6564   0.0141  -0.0976
   6.00   0.6958   0.0144  -0.0972
   6.50   0.7315   0.0148  -0.0967
   7.00   0.7640   0.0154  -0.0958
   7.50   0.7933   0.0160  -0.0948
   8.00   0.8198   0.0169  -0.0935
   8.50   0.8434   0.0184  -0.0919
   9.00   0.8641   0.0201  -0.0897
   9.50   0.8828   0.0220  -0.0871
  10.00   0.9001   0.0242  -0.0844
  10.50   0.9166   0.0266  -0.0819
  11.00   0.9325   0.0295  -0.0799
  11.50   0.9481   0.0328  -0.0787
  12.00   0.9635   0.0368  -0.0785
  12.50   0.9789   0.0414  -0.0791
  13.00   0.9942   0.0460  -0.0799
  13.50   1.0094   0.0507  -0.0809
  14.00   1.0244   0.0556  -0.0821
  14.50   1.0392   0.0605  -0.0834
  15.00   1.0539   0.0657  -0.0850
  15.50   1.0684   0.0710  -0.0867
  16.00   1.0826   0.0766  -0.0886
  16.50   1.0967   0.0825  -0.0906
  17.00   1.1104   0.0887  -0.0927
  17.50   1.1239   0.0953  -0.0950
  18.00   1.1371   0.1022  -0.0973
  18.50   1.1500   0.1096  -0.0998
  19.00   1.1626   0.1174  -0.1023
  19.50   1.1744   0.1258  -0.1051
  20.00   1.1855   0.1346  -0.1082
  20.50   1.1960   0.1439  -0.1116
  21.00   1.2060   0.1537  -0.1150
  21.50   1.2158   0.1639  -0.1186
  22.00   1.2254   0.1744  -0.1222
  22.50   1.2350   0.1854  -0.1259
  23.00   1.2447   0.1967  -0.1296
  23.50   1.2548   0.2083  -0.1334
  24.00   1.2652   0.2202  -0.1372
  24.50   1.2762   0.2324  -0.1410
  25.00   1.2880   0.2449  -0.1448
  26.00   1.3135   0.2712  -0.1529
  27.00   1.3409   0.2993  -0.1616
  28.00   1.3690   0.3292  -0.1703
  29.00   1.3967   0.3608  -0.1786
  30.00   1.4229   0.3938  -0.1859
  31.00   1.4479   0.4312  -0.1919
  32.00   1.4723   0.4722  -0.1970
  33.00   1.4955   0.5131  -0.2017
  34.00   1.5168   0.5501  -0.2066
  35.00   1.5145   0.5731  -0.2123
  36.00   1.4784   0.5788  -0.2185
  37.00   1.4511   0.5894  -0.2232
  38.00   1.4237   0.6000  -0.2276
  39.00   1.3964   0.6106  -0.2319
  40.00   1.3691   0.6212  -0.2359
  42.50   1.3008   0.6478  -0.2446
  45.00   1.2324   0.6743  -0.2530
  47.50   1.1641   0.7008  -0.2597
  50.00   1.0957   0.7273  -0.2653
  52.50   1.0273   0.7538  -0.2698
  55.00   0.9590   0.7804  -0.2733
  57.50   0.8906   0.8069  -0.2758
  60.00   0.8223   0.8334  -0.2775
  62.50   0.7540   0.8599  -0.2783
  65.00   0.6856   0.8864  -0.2783
  67.50   0.6173   0.9129  -0.2777
  70.00   0.5489   0.9395  -0.2764
  72.50   0.4805   0.9660  -0.2745
  75.00   0.4122   0.9925  -0.2721
  77.50   0.3474   1.0157  -0.2692
  80.00   0.2825   1.0368  -0.2659
  82.50   0.2147   1.0559  -0.2623
  85.00   0.1449   1.0729  -0.2584
  87.50   0.0733   1.0876  -0.2543
  90.00   0.0000   1.1000  -0.2500
  92.50  -0.0752   1.1099  -0.2457
  95.00  -0.1512   1.1173  -0.2412
  97.50  -0.2278   1.1221  -0.2366
 100.00  -0.3042   1.1241  -0.2319
 102.50  -0.3797   1.1232  -0.2271
 105.00  -0.4541   1.1193  -0.2221
 107.50  -0.5262   1.1124  -0.2170
 110.00  -0.5956   1.1022  -0.2118
 112.50  -0.6616   1.0887  -0.2064
 115.00  -0.7237   1.0718  -0.2009
 117.50  -0.7811   1.0514  -0.1952
 120.00  -0.8333   1.0273  -0.1893
 122.50  -0.8796   0.9995  -0.1832
 125.00  -0.9193   0.9678  -0.1770
 127.50  -0.9519   0.9321  -0.1705
 130.00  -0.9766   0.8923  -0.1639
 132.50  -0.9928   0.8482  -0.1571
 135.00  -1.0000   0.8000  -0.1500
 137.50  -0.9975   0.7474  -0.1427
 140.00  -0.9861   0.6913  -0.1352
 142.50  -0.9659   0.6323  -0.1275
 145.00  -0.9376   0.5717  -0.1197
 147.50  -0.9018   0.5099  -0.1117
 150.00  -0.8590   0.4480  -0.1035
 152.50  -0.8097   0.3870  -0.0951
 155.00  -0.7546   0.3270  -0.0867
 157.50  -0.6941   0.2696  -0.0782
 160.00  -0.6288   0.2155  -0.0697
 162.50  -0.5593   0.1654  -0.0610
 165.00  -0.4861   0.1202  -0.0523
 167.50  -0.4097   0.0808  -0.0436
 170.00  -0.3308   0.0480  -0.0348
 172.50  -0.2498   0.0226  -0.0260
 175.00  -0.1673   0.0057  -0.0173
 177.50  -0.0841  -0.0014  -0.0086
 180.00   0.0000   0.0010   0.0000
-----------------------------------
 
 
airfoil_8                       Re:  1.00E+06
-----------------------------------
  alfa      cl       cd       cm   
-----------------------------------
-180.00   0.0000   0.0010   0.0000
-177.50   0.0850   0.0138   0.0085
-175.00   0.1690   0.0358   0.0170
-172.50   0.2522   0.0676   0.0255
-170.00   0.3337   0.1077   0.0339
-167.50   0.4131   0.1549   0.0423
-165.00   0.4898   0.2084   0.0506
-162.50   0.5633   0.2672   0.0589
-160.00   0.6329   0.3303   0.0672
-157.50   0.6982   0.3970   0.0755
-155.00   0.7586   0.4661   0.0838
-152.50   0.8136   0.5369   0.0921
-150.00   0.8626   0.6084   0.1003
-147.50   0.9050   0.6793   0.1085
-145.00   0.9404   0.7498   0.1168
-142.50   0.9681   0.8178   0.1251
-140.00   0.9877   0.8828   0.1334
-137.50   0.9984   0.9437   0.1417
-135.00   1.0000   1.0000   0.1500
-132.50   0.9918   1.0505   0.1583
-130.00   0.9747   1.0955   0.1666
-127.50   0.9490   1.1350   0.1748
-125.00   0.9154   1.1693   0.1829
-122.50   0.8747   1.1985   0.1907
-120.00   0.8275   1.2228   0.1983
-117.50   0.7745   1.2425   0.2056
-115.00   0.7164   1.2576   0.2126
-112.50   0.6538   1.2683   0.2191
-110.00   0.5874   1.2749   0.2251
-107.50   0.5179   1.2775   0.2306
-105.00   0.4459   1.2764   0.2356
-102.50   0.3720   1.2716   0.2399
-100.00   0.2973   1.2634   0.2435
 -97.50   0.2220   1.2520   0.2464
 -95.00   0.1469   1.2375   0.2485
 -92.50   0.0728   1.2201   0.2497
 -90.00   0.0000   1.2000   0.2500
 -87.50  -0.0705   1.1774   0.2494
 -85.00  -0.1388   1.1524   0.2478
 -82.50  -0.2047   1.1252   0.2453
 -80.00  -0.2681   1.0959   0.2420
 -77.50  -0.3292   1.0647   0.2379
 -75.00  -0.3877   1.0316   0.2330
 -72.50  -0.4436   0.9969   0.2273
 -70.00  -0.4969   0.9606   0.2209
 -67.50  -0.5475   0.9230   0.2138
 -65.00  -0.5954   0.8841   0.2061
 -62.50  -0.6404   0.8441   0.1977
 -60.00  -0.6826   0.8032   0.1888
 -57.50  -0.7218   0.7615   0.1794
 -55.00  -0.7581   0.7191   0.1694
 -52.50  -0.7913   0.6762   0.1589
 -50.00  -0.8215   0.6329   0.1480
 -47.50  -0.8485   0.5893   0.1367
 -45.00  -0.8723   0.5456   0.1250
 -42.50  -0.8918   0.5021   0.1129
 -40.00  -0.9100   0.4586   0.1007
 -37.50  -0.9238   0.4154   0.0881
 -35.00  -0.9342   0.3728   0.0753
 -32.50  -0.9410   0.3307   0.0623
 -30.00  -0.9443   0.2894   0.0491
 -29.00  -0.9446   0.2731   0.0438
 -28.00  -0.9444   0.2570   0.0385
 -27.00  -0.9436   0.2411   0.0332
 -26.00  -0.9421   0.2253   0.0278
 -25.00  -0.9400   0.2097   0.0224
 -24.00  -0.9374   0.1942   0.0170
 -23.00  -0.9342   0.1790   0.0116
 -22.00  -0.9304   0.1640   0.0062
 -21.00  -0.9261   0.1492   0.0008
 -20.00  -0.9209   0.1346  -0.0045
 -19.00  -0.8904   0.1241  -0.0091
 -18.00  -0.8569   0.1142  -0.0130
 -17.00  -0.8210   0.1049  -0.0165
 -16.00  -0.7826   0.0959  -0.0196
 -15.00  -0.7439   0.0873  -0.0223
 -14.50  -0.7288   0.0828  -0.0234
 -14.00  -0.7150   0.0782  -0.0244
 -13.50  -0.7029   0.0733  -0.0253
 -13.00  -0.6878   0.0693  -0.0259
 -12.50  -0.6772   0.0641  -0.0268
 -12.00  -0.6540   0.0611  -0.0273
 -11.50  -0.6528   0.0555  -0.0276
 -11.00  -0.6446   0.0506  -0.0280
 -10.50  -0.6445   0.0454  -0.0278
 -10.00  -0.6350   0.0414  -0.0277
  -9.50  -0.6411   0.0359  -0.0271
  -9.00  -0.6364   0.0317  -0.0266
  -8.50  -0.6565   0.0260  -0.0248
  -8.00  -0.6525   0.0226  -0.0236
  -7.50  -0.7186   0.0164  -0.0163
  -7.00  -0.7368   0.0112  -0.0170
  -6.50  -0.6573   0.0093  -0.0270
  -6.00  -0.5730   0.0085  -0.0351
  -5.50  -0.4874   0.0080  -0.0429
  -5.00  -0.4055   0.0076  -0.0495
  -4.50  -0.3205   0.0073  -0.0566
  -4.00  -0.2402   0.0071  -0.0624
  -3.50  -0.1671   0.0071  -0.0663
  -3.00  -0.0995   0.0102  -0.0690
  -2.50  -0.0397   0.0116  -0.0725
  -2.00   0.0149   0.0117  -0.0769
  -1.50   0.0712   0.0117  -0.0808
  -1.00   0.1332   0.0119  -0.0836
  -0.50   0.1959   0.0122  -0.0860
   0.00   0.2586   0.0124  -0.0882
   0.50   0.3213   0.0127  -0.0904
   1.00   0.3840   0.0129  -0.0929
   1.50   0.4471   0.0130  -0.0959
   2.00   0.5110   0.0130  -0.0993
   2.50   0.5749   0.0130  -0.1029
   3.00   0.6376   0.0130  -0.1063
   3.50   0.6981   0.0131  -0.1092
   4.00   0.7569   0.0132  -0.1110
   4.50   0.8141   0.0135  -0.1125
   5.00   0.8685   0.0137  -0.1139
   5.50   0.9184   0.0142  -0.1152
   6.00   0.9640   0.0148  -0.1166
   6.50   1.0086   0.0154  -0.1180
   7.00   1.0511   0.0161  -0.1193
   7.50   1.0905   0.0170  -0.1206
   8.00   1.1255   0.0179  -0.1219
   8.50   1.1550   0.0190  -0.1231
   9.00   1.1713   0.0201  -0.1211
   9.50   1.1847   0.0213  -0.1185
  10.00   1.1959   0.0224  -0.1153
  10.50   1.2055   0.0236  -0.1118
  11.00   1.2137   0.0248  -0.1080
  11.50   1.2210   0.0261  -0.1041
  12.00   1.2274   0.0273  -0.1002
  12.50   1.2333   0.0287  -0.0964
  13.00   1.2387   0.0300  -0.0929
  13.50   1.2438   0.0314  -0.0899
  14.00   1.2487   0.0329  -0.0873
  14.50   1.2534   0.0344  -0.0854
  15.00   1.2581   0.0363  -0.0843
  15.50   1.2620   0.0418  -0.0840
  16.00   1.2646   0.0484  -0.0845
  16.50   1.2663   0.0558  -0.0854
  17.00   1.2673   0.0639  -0.0868
  17.50   1.2676   0.0723  -0.0886
  18.00   1.2676   0.0811  -0.0907
  18.50   1.2674   0.0900  -0.0930
  19.00   1.2673   0.0992  -0.0955
  19.50   1.2674   0.1084  -0.0982
  20.00   1.2680   0.1178  -0.1009
  20.50   1.2692   0.1271  -0.1036
  21.00   1.2714   0.1366  -0.1065
  21.50   1.2747   0.1466  -0.1099
  22.00   1.2788   0.1571  -0.1137
  22.50   1.2833   0.1679  -0.1179
  23.00   1.2880   0.1789  -0.1223
  23.50   1.2925   0.1901  -0.1267
  24.00   1.2963   0.2012  -0.1311
  24.50   1.2993   0.2122  -0.1354
  25.00   1.3009   0.2230  -0.1393
  26.00   1.2983   0.2434  -0.1456
  27.00   1.2893   0.2629  -0.1507
  28.00   1.2797   0.2822  -0.1557
  29.00   1.2699   0.3013  -0.1607
  30.00   1.2601   0.3203  -0.1658
  31.00   1.2502   0.3393  -0.1708
  32.00   1.2404   0.3583  -0.1758
  33.00   1.2278   0.3759  -0.1806
  34.00   1.2149   0.3933  -0.1853
  35.00   1.2016   0.4108  -0.1898
  36.00   1.1880   0.4281  -0.1941
  37.00   1.1741   0.4454  -0.1983
  38.00   1.1599   0.4626  -0.2024
  39.00   1.1453   0.4797  -0.2062
  40.00   1.1305   0.4968  -0.2100
  42.50   1.0912   0.5387  -0.2184
  45.00   1.0513   0.5804  -0.2265
  47.50   1.0088   0.6210  -0.2335
  50.00   0.9643   0.6608  -0.2396
  52.50   0.9179   0.6996  -0.2450
  55.00   0.8696   0.7374  -0.2496
  57.50   0.8193   0.7739  -0.2534
  60.00   0.7672   0.8092  -0.2565
  62.50   0.7132   0.8432  -0.2590
  65.00   0.6574   0.8757  -0.2608
  67.50   0.5997   0.9067  -0.2620
  70.00   0.5401   0.9360  -0.2626
  72.50   0.4788   0.9636  -0.2627
  75.00   0.4157   0.9893  -0.2622
  77.50   0.3508   1.0131  -0.2612
  80.00   0.2841   1.0349  -0.2598
  82.50   0.2157   1.0546  -0.2580
  85.00   0.1455   1.0721  -0.2557
  87.50   0.0736   1.0873  -0.2530
  90.00   0.0000   1.1000  -0.2500
  92.50  -0.0753   1.1102  -0.2466
  95.00  -0.1514   1.1179  -0.2430
  97.50  -0.2281   1.1229  -0.2391
 100.00  -0.3045   1.1251  -0.2349
 102.50  -0.3800   1.1243  -0.2304
 105.00  -0.4543   1.1205  -0.2256
 107.50  -0.5264   1.1136  -0.2206
 110.00  -0.5957   1.1034  -0.2153
 112.50  -0.6616   1.0899  -0.2097
 115.00  -0.7236   1.0729  -0.2039
 117.50  -0.7810   1.0524  -0.1979
 120.00  -0.8331   1.0282  -0.1917
 122.50  -0.8793   1.0002  -0.1853
 125.00  -0.9190   0.9683  -0.1786
 127.50  -0.9515   0.9325  -0.1717
 130.00  -0.9763   0.8926  -0.1646
 132.50  -0.9926   0.8484  -0.1574
 135.00  -1.0000   0.8000  -0.1500
 137.50  -0.9978   0.7473  -0.1424
 140.00  -0.9866   0.6911  -0.1347
 142.50  -0.9667   0.6320  -0.1269
 145.00  -0.9387   0.5713  -0.1189
 147.50  -0.9032   0.5094  -0.1108
 150.00  -0.8607   0.4474  -0.1025
 152.50  -0.8118   0.3863  -0.0942
 155.00  -0.7569   0.3263  -0.0858
 157.50  -0.6966   0.2689  -0.0774
 160.00  -0.6315   0.2148  -0.0689
 162.50  -0.5621   0.1647  -0.0603
 165.00  -0.4889   0.1196  -0.0517
 167.50  -0.4124   0.0802  -0.0431
 170.00  -0.3332   0.0475  -0.0344
 172.50  -0.2518   0.0222  -0.0258
 175.00  -0.1688   0.0054  -0.0172
 177.50  -0.0849  -0.0015  -0.0086
 180.00   0.0000   0.0010   0.0000
-----------------------------------
 
 
airfoil_9                       Re:  1.00E+06
-----------------------------------
  alfa      cl       cd       cm   
-----------------------------------
-180.00   0.0000   0.0010   0.0000
-177.50   0.0833   0.0134   0.0087
-175.00   0.1654   0.0351   0.0173
-172.50   0.2465   0.0665   0.0258
-170.00   0.3260   0.1062   0.0343
-167.50   0.4034   0.1530   0.0427
-165.00   0.4782   0.2061   0.0511
-162.50   0.5499   0.2645   0.0595
-160.00   0.6180   0.3274   0.0678
-157.50   0.6822   0.3939   0.0761
-155.00   0.7418   0.4629   0.0843
-152.50   0.7964   0.5336   0.0925
-150.00   0.8456   0.6052   0.1007
-147.50   0.8889   0.6762   0.1089
-145.00   0.9258   0.7471   0.1171
-142.50   0.9558   0.8155   0.1253
-140.00   0.9785   0.8811   0.1335
-137.50   0.9933   0.9428   0.1417
-135.00   1.0000   1.0000   0.1500
-132.50   0.9979   1.0516   0.1583
-130.00   0.9876   1.0979   0.1665
-127.50   0.9692   1.1388   0.1746
-125.00   0.9432   1.1744   0.1826
-122.50   0.9101   1.2050   0.1904
-120.00   0.8701   1.2306   0.1980
-117.50   0.8237   1.2514   0.2053
-115.00   0.7712   1.2675   0.2122
-112.50   0.7131   1.2791   0.2187
-110.00   0.6497   1.2862   0.2247
-107.50   0.5815   1.2890   0.2302
-105.00   0.5088   1.2877   0.2352
-102.50   0.4320   1.2824   0.2395
-100.00   0.3514   1.2732   0.2432
 -97.50   0.2676   1.2602   0.2461
 -95.00   0.1808   1.2436   0.2483
 -92.50   0.0915   1.2235   0.2496
 -90.00   0.0000   1.2000   0.2500
 -87.50  -0.0934   1.1733   0.2495
 -85.00  -0.1875   1.1436   0.2481
 -82.50  -0.2822   1.1112   0.2458
 -80.00  -0.3766   1.0764   0.2427
 -77.50  -0.4700   1.0394   0.2388
 -75.00  -0.5621   1.0004   0.2341
 -72.50  -0.6518   0.9598   0.2287
 -70.00  -0.7385   0.9177   0.2226
 -67.50  -0.8216   0.8745   0.2159
 -65.00  -0.9005   0.8303   0.2087
 -62.50  -0.9744   0.7854   0.2009
 -60.00  -1.0426   0.7403   0.1925
 -57.50  -1.1046   0.6950   0.1836
 -55.00  -1.1596   0.6499   0.1743
 -52.50  -1.2070   0.6052   0.1646
 -50.00  -1.2460   0.5611   0.1546
