Azi Fn25[Npm] Fn35[Npm] Fn60[Npm] Fn82[Npm] Fn92[Npm] Ft25[Npm] Ft35[Npm] Ft60[Npm] Ft82[Npm] Ft92[Npm]
1.01807276730338 259.906207897224 424.861948549776 260.292130916227 408.764441447916 400.814698651178 28.3061664575418 -77.053058355844 33.7270112237839 39.6399380489466 37.6650400383424
2.87299013314464 260.129610553548 424.060641100247 258.603615191699 408.157491518956 399.941183652345 27.7187767997389 -77.1102471244855 33.352393548905 39.4001258385639 37.3823813365227
4.94934606559289 260.139508678265 423.728037972792 256.456844514648 407.25095817595 398.97688690196 26.9626780281915 -77.1059363338589 32.9514114722664 39.0872905947824 37.1375812980638
7.02215816299428 260.279808769311 423.353765854662 254.045495624376 406.888903665264 398.233988757553 26.209693638453 -77.1389387579622 32.6292074541274 38.8225262696077 36.8620713910482
8.87700056182379 260.183534259494 423.326744445774 251.683957374438 406.634655993835 397.751791055185 25.7419313796192 -77.119861243852 32.2330424311189 38.5652292971131 36.555716056862
10.9535151755309 260.006397131828 422.91860257288 249.168378282254 405.950121389777 397.105509027744 25.4310143226939 -77.1366560179286 31.8111002843941 38.2285062089972 36.359025198981
13.0262689821249 260.300935362548 422.286137735167 246.509920992361 405.482776819476 396.59853726437 25.2560914975391 -77.2188884909585 31.4747622826125 37.9218253643715 36.0843441647201
14.8810390273223 259.82068170207 422.359686209784 243.735452832839 405.286570377804 396.202216019876 24.8725671516325 -77.1702075027646 31.0476714195864 37.6453818345678 35.7949077903391
16.9577076935252 259.886275561369 422.613979327179 241.508341624144 404.950540712308 395.7753437532 24.4533866864832 -77.1387775614389 30.6111307302572 37.2907563975929 35.5147514046368
19.0304053369571 260.111469680685 422.416870340319 240.419862947254 404.823884208868 395.397782718622 23.949768590724 -77.1676685521357 30.0927815950035 36.9797718039335 35.1957597689258
20.8851056115859 260.47622257956 421.956696836433 239.153363543463 404.684367755921 395.068531044879 23.3940533304541 -77.2560118279521 29.7268730849789 36.6524183990268 34.9594044829874
22.9560372127807 260.439141048337 421.996954025009 238.810966459398 404.644347847442 394.790420102043 22.8352741018217 -77.2591685012851 29.3501270407364 36.3160510414 34.6320489812855
25.0274994858222 260.412525139035 422.09949742787 239.293289247579 404.807382615527 394.385049991797 22.3646210814808 -77.276151199841 28.973625634093 36.0085720545111 34.2841936108912
26.8892003965607 260.746433294625 421.957491273275 241.859285194933 404.619664755873 394.171929904995 22.1032449540398 -77.3060598194807 28.3786400786979 35.6970637447361 34.030714686035
28.9601783882986 260.56861021983 422.09965157061 245.576078439911 404.785799267418 393.891643546549 21.8545356568101 -77.3268899785714 27.6745040754526 35.382285886549 33.6714700156923
31.0318086093401 260.849856174963 421.964025226739 251.252247631955 404.597492626613 393.679370573159 21.7590295748622 -77.3365672163583 27.0333126519088 35.037625238428 33.3283352170131
32.8933234641922 260.726005011035 422.209684599788 254.864871615137 404.601813946448 393.498029522701 21.6598353962474 -77.3029321129999 26.8300081353775 34.7425288403273 33.0478281128788
34.9643409038121 260.52757576753 422.203453824711 256.987374388981 404.386132014418 393.406788686862 21.5721524317936 -77.3064196766098 26.944365705827 34.3860905470636 32.7479966799992
37.0361466337765 260.49930527398 421.555240441625 256.852071884956 404.266738270859 393.357247839809 21.5690833171629 -77.3302456569332 27.3614134336977 34.0642436382729 32.4304373744207
38.8974748964266 260.496792690697 421.401500130978 255.302631013528 404.075585992416 393.250594276612 21.5148372122553 -77.2523157664966 27.9024356092184 33.7527715345582 32.1720051513668
40.9685248728341 260.587751749667 420.68358307324 255.404506249245 403.738537499779 393.361499889096 21.4712357768746 -77.1858580387709 28.1354042988061 33.4004506130612 31.8390242739833
43.0405137001731 260.692570767916 419.803387084326 254.17557271655 403.466660034386 393.408236250694 21.4460094146621 -77.0888498780752 28.2732188121924 33.0594415732706 31.5444357831564
44.9016547752095 260.58122320911 419.499096296552 253.247855134761 403.410033959598 393.612014970089 21.3975948295047 -76.8739912533348 28.3232844727479 32.7666859815354 31.2816024506419
46.9727304088777 260.522121030525 419.588075712021 253.134580138658 403.62792456348 393.894063208852 21.3104760288865 -76.6052298417524 28.1079970688325 32.4142492653203 31.0113504952624
49.0449099495724 260.664170768542 420.709980803422 253.542440787257 403.954990485204 394.264627661162 21.2604425170443 -76.2810375236917 27.9028681214334 32.1084636776128 30.743912965976
50.8996088070742 260.761495871225 421.846153059233 253.920991735685 404.332619961282 394.551723078501 21.1960466986918 -76.0773874987735 27.6106404470466 31.8409286420317 30.4723407244244
52.9772345191341 260.305252878328 422.796026818451 255.001711842777 404.944285034821 394.830450074324 21.1024428614159 -75.9898298088393 27.2154017528059 31.5862204118644 30.1945075853071
55.0493078411541 260.539416463988 423.552349847863 256.377077648079 405.423875710611 395.427682032241 21.1677086730587 -75.9973062357921 26.8771144777857 31.2767939378564 29.9560250497531
56.9037097324916 260.675463859905 424.592249958595 257.111020362012 405.824032070439 395.830966728685 21.2380171822942 -75.9157901391406 26.6213206129761 30.9944823109615 29.7101662966458
58.9810281086606 260.597968092648 424.252811287551 257.651289022727 406.250595954774 396.404196949346 21.3323416485969 -76.0819016267551 26.4178307117628 30.6532768691138 29.4760026098044
61.053056722327 260.537079755542 424.524724659196 258.912149578859 406.706078617027 396.762438685402 21.4455770465148 -76.1105970481398 26.2253510447349 30.3397420896033 29.1968957529235
62.9074043831617 260.737672215077 424.673327644305 259.638672451746 407.189674198654 397.214105888635 21.4653864634671 -76.1796294340324 26.0996713069386 30.0271586692953 28.959034913082
64.9789396224933 260.923869573426 424.512964388903 260.806253554049 407.801179127453 397.822902912676 21.3284486427794 -76.312691131992 25.9388509396908 29.6908826935903 28.7200089393485
67.0493547512049 261.083627127433 424.14585493799 261.91368322175 408.503806815465 398.21698543308 21.0597551590471 -76.4579805187798 25.7972197756494 29.3428482285783 28.3993486261231
68.9111147644662 261.140096781538 423.786159328897 263.178312751091 409.012415688269 398.584414931479 20.6619859068834 -76.6991043421068 25.6025947443976 29.0004573614556 28.1779333817989
70.9827203757468 261.252901113543 424.567835683974 263.75026309784 409.534073955751 399.028852336001 20.3056864960618 -76.7514960204379 25.5195719642227 28.6203844639382 27.8520355496216
73.0531738220574 261.251545839113 424.613394781865 265.169541098738 410.559892257118 399.43308773305 19.9290704256977 -76.9928376152471 25.307590786422 28.2799086345347 27.4966383203093
74.9148408391039 261.451469158846 425.707150038887 266.174757248934 411.214794247542 399.929829843854 19.541211320879 -77.1629780537515 25.1349161086834 27.9249867065053 27.2366737406043
76.9865129213079 261.576858622429 426.3656009096 267.26923210863 411.953648296717 400.3676551851 19.1699066630269 -77.4154626105958 24.9965899702456 27.50423745636 27.0132363241862
79.0570055081099 261.808742187462 427.91990490798 268.587532444106 412.905539935664 401.085838332186 18.8569113804419 -77.5378188231804 24.7669055032859 27.1434085484955 26.6537331073939
80.9185825697741 261.710462205706 430.879375970995 269.777139728978 413.523303956828 401.521825363079 18.3911607518791 -77.6315436739162 24.6282871743198 26.7597787192636 26.4247147126652
82.9844166189918 261.985588206834 434.108962120147 270.877450625145 414.638482165496 402.220444556581 17.9938673579442 -77.6617778729693 24.4988988820256 26.3821541330552 26.1197861403376
85.0534158632314 262.239803893599 438.166493901357 272.297221411439 415.524112016035 402.957040515648 17.6158854369256 -77.5435226798111 24.3257295889116 25.9676488249285 25.8423501500198
86.9223399191756 262.255740053394 441.653406322109 273.527417601343 416.622441014949 403.459077157445 17.1874001304134 -77.5394399342653 24.1442436590594 25.6216103898365 25.5617969012955
88.988200934856 262.39869897637 443.984927791119 274.884892324441 417.655931093046 404.157012916888 16.8183006011798 -77.6239180147762 23.9670702509897 25.2347859578021 25.3412040192384
91.0573110722113 262.538210249172 445.622453972527 276.481337648837 418.938426630628 404.953081355177 16.4812083551347 -77.789532060152 23.7900290154146 24.8792032221305 25.0459455140212
92.933669186083 262.440826983547 447.532711851893 277.836920683998 420.12798752742 405.779915370273 16.0823746783218 -77.8368831302096 23.5790203591578 24.5042544699721 24.8646990572444
94.9978035405417 262.579848699053 449.260752786219 278.841269188192 420.881892695187 406.453573012546 15.757362350655 -77.8749878653604 23.4052432673603 24.199098714726 24.6591085193675
97.061218747349 262.400394222617 451.145630929877 280.411925392377 422.383987974845 407.254131499833 15.3860961684243 -77.8213019887127 23.124025839837 23.8624787710597 24.4181448142271
98.9374205821564 262.589106206968 453.362748280119 281.619866374708 423.604620973978 408.092124121765 15.0585350699342 -77.7199942183746 22.9179871168599 23.5394846762336 24.2560277445722
101.001642750225 262.430770116838 455.618163101707 283.254343050527 424.713282123743 409.208167489933 14.6587818636432 -77.6208940398759 22.6763804211643 23.2655677957944 24.0578089314822
103.06513879041 262.451900919532 457.39906629602 284.997742733246 426.228378343515 410.196979831483 14.317645766649 -77.4919649869109 22.40814814181 23.0187026347457 23.8417809106179
104.941186965916 262.747869215942 459.309362197595 286.152042289428 427.092470380259 411.249427736085 13.9541340393206 -77.3441967529131 22.2363505962101 22.6841377520172 23.7626047715923
106.92329859975 262.401495793261 461.102168957264 288.010243284359 428.585959226702 412.242665842693 13.5091736631894 -77.2033195573908 21.9262562632734 22.4182170541475 23.6127210209887
108.979783730321 262.395062267076 462.558811935377 289.623676898541 429.855193848226 413.393579423519 13.1609562623425 -77.0914498986987 21.6571245358463 22.1671981026955 23.4339534225225
110.944968375422 261.960817989392 463.820410653362 290.98380753709 431.300855754834 414.229448698156 12.7590936444676 -76.9937863907083 21.4213466157269 21.9213440586527 23.3123850194588
112.919845376172 262.018643100726 464.557461310759 292.522188945583 432.400049262889 415.652667536099 12.4253659685758 -76.9598054980789 21.1561136530282 21.6354453176165 23.3060601403118
114.977902886034 261.58333383891 465.301937542869 293.754583913131 433.962394568041 416.76624741363 12.0889082117459 -76.8680665009636 20.8914929958323 21.4736074884202 23.2235398255904
116.948764848737 261.487074735244 466.137277613138 295.033843309802 435.419261048991 418.22844614543 11.7451297626155 -76.8275852461885 20.6485798010221 21.3506439089263 23.0922326349893
118.923234487232 261.124317209328 467.050075607446 296.196733313716 437.434192298559 419.844970630387 11.3817903877888 -76.7223991090154 20.3609085084807 21.1679403557188 23.084249712509
120.982343252664 261.052914760172 467.563413718662 297.314088799496 439.053584716541 421.302955731431 11.0929505639374 -76.6786598854276 20.1025161960411 20.9971564030049 23.1061494017221
122.959895145318 260.788812072735 468.203311055917 298.152713936436 440.548655760424 422.711514639146 10.7661295043095 -76.5715492797436 19.8744267777969 20.8534322573947 23.0975986489486
124.932576246308 260.238637902187 469.001328232676 299.098927078325 442.181460102025 424.209980408493 10.4122642532317 -76.4260182450431 19.6673829471031 20.7196719440642 23.0965684706846
126.986801046591 259.812674789515 469.521347876242 300.110729678036 443.837552599996 425.845520292789 10.1352315458758 -76.2732614342572 19.4056426742682 20.6247491567092 23.0776427264813
128.963683071912 259.672506717975 470.261715447225 300.973882611162 445.422019440554 427.361657020934 9.84676424977688 -76.1436155552303 19.1730106800453 20.563019355237 23.043246607175
130.936013933007 259.276675512603 470.96637704491 301.784912460655 446.886347716757 428.69035862617 9.55248147089009 -75.9859915581578 18.9320969627486 20.4755616454972 23.0396788559183
132.991275043007 258.900020361689 471.51573815595 302.083812724702 448.437228841765 430.187609933086 9.30691571882825 -75.8395512473657 18.718477622259 20.3139945393579 23.0215086290828
134.967485894358 258.535303203482 472.181945087763 302.682914927399 449.605813322379 431.201001970146 9.03954285731771 -75.7009860241048 18.4333296763338 20.2339980906847 23.013501953558
136.939461448108 258.041872751806 472.775833181105 303.242219876107 451.275453835744 432.721882811626 8.78587886569137 -75.5291761228027 18.1726888521691 20.1897099771524 22.9807661289139
138.995764017107 257.805752119385 473.241551720326 303.811350651637 452.69408015978 434.384357522628 8.57025836674364 -75.3912691458321 17.9327082591067 20.1572049686793 23.0741194357358
140.971303731677 257.550395384567 473.896783092102 303.91494171411 454.17852717007 435.955507955466 8.37155011505086 -75.2375010407589 17.8045925400414 20.0996177082487 23.1451937644969
142.942919886985 257.066784171238 474.518875926048 304.4029658833 455.343032776894 437.374863116749 8.14841059354656 -75.066566032601 17.5943635127036 20.0976117275408 23.2390664662893
145.000266744085 256.640551450434 475.010396947803 304.976118724661 456.516436038943 438.727188095776 7.95479938847513 -74.9188018271838 17.3981041093592 20.0328016759587 23.2779601106044
146.975136702891 256.23406483604 475.564556107157 305.309599317364 457.74694421433 440.527348704957 7.75944583735019 -74.7667176803361 17.2634325074177 20.0066229866149 23.3761683051309
148.939540385951 255.834320383045 476.044509420963 305.667034863409 459.310807114755 442.017252267303 7.56007992718757 -74.6230416105422 17.066173535266 19.9568904319029 23.5036283691855
150.998433922703 255.794083251356 476.508458492818 305.99110824674 460.382670028949 443.465886232397 7.43217609516071 -74.5496508173974 16.8633329793997 19.9961543100221 23.6276354678509
153.020085902816 255.36771630102 477.073892006322 306.230613164978 461.565299569927 444.739429507523 7.28779313296156 -74.3904766384472 16.7067271924865 20.0686647172804 23.6601432129103
154.980978909183 254.909868136645 477.557654111882 306.255101814164 462.955037268791 446.488118882459 7.13398375590484 -74.262423565073 16.5525737668144 20.0757563043297 23.7360696567842
157.002985055268 254.556786060462 477.779593610084 306.362655462411 463.88557511509 448.04286713533 7.0197672664207 -74.1467592810805 16.3795278289164 20.1258794439084 23.8858964015379
159.055361651204 254.466605318423 478.003025945433 306.527966077446 465.04416033739 449.371957689894 6.92001000304473 -74.0451117116371 16.2654552665924 20.1959431275747 24.0083018148785
161.018906853026 254.180043924564 478.415237384058 306.757721055601 465.720865405237 450.492081934682 6.8221497647927 -73.9562891535558 16.1618581146438 20.31241894058 24.168169051585
163.001184529589 254.205767331521 478.598591203685 306.809227865816 466.588337342272 451.49453765172 6.7694254780514 -73.9003281347059 16.0720087838658 20.4125082667318 24.3497861888685
165.058066456542 253.837838738733 478.839055466684 306.885836309643 467.817296862667 452.744690979863 6.68824364040014 -73.78633474833 16.0113367313543 20.5475435392456 24.4904473794833
167.029958829965 253.729071611806 479.14870973532 307.264784367925 468.701880448063 454.183244288655 6.62854213828945 -73.6676994535335 15.9633953913161 20.6861019338407 24.6452750044482
169.005733655997 253.485446230496 479.603148362655 307.441173766642 469.613212311049 455.56817810101 6.56385899465241 -73.6035555107458 15.9529408947641 20.7709265364738 24.8655361517478
171.061544049374 253.316371700535 479.795269339898 307.572122437496 470.423971554099 457.027105366094 6.5037192672095 -73.5173749356897 15.9617485962217 20.8776402256175 25.0723640650812
173.033905264418 253.440876896155 479.69505924949 308.151772937297 471.529442611813 458.421045380964 6.50330972346337 -73.5035382389733 15.9739060413082 21.0050376929228 25.2390503004058
175.010292229241 253.444892659008 479.640891236548 308.314965064791 471.968697564197 459.905409072085 6.50013967659926 -73.4689955668301 16.0212137260968 21.1776010186071 25.4999099646192
177.065037996317 253.31915320146 479.702630775896 308.633713872066 473.216255780368 461.847385317533 6.4922786632694 -73.3916611685061 16.0250118339177 21.3717536137187 25.6574039010044
179.037866723248 253.494611927413 479.760376492673 308.959609415496 474.499913619606 463.515818988418 6.52929191194138 -73.3865733649557 16.0707576461029 21.5618748045393 25.853085297362
181.014859024517 253.466709940124 479.762278857696 309.3084170888 475.295502351705 464.633101482014 6.53211661684188 -73.3596225148645 16.1557922952433 21.8969712074665 26.0406427179673
183.068549359334 253.626415547092 479.596879131858 309.52604317689 476.077860761716 465.409298851775 6.5703780883985 -73.3603850747298 16.2388955937404 22.1924940823139 26.2851165357031
185.04184336192 253.549738205235 479.569054893427 309.706397565993 476.843812371478 466.644335492105 6.58317578753892 -73.3754141219536 16.3533644480275 22.5202902125702 26.4606204516986
187.013056263602 253.857916659784 479.250589902666 310.109175416325 477.592033128911 467.639215921631 6.64639351401722 -73.4119342302722 16.4714503709919 22.9142136773266 26.7239794601352
189.06530034304 253.975191104286 479.015952536381 310.387959258523 478.769622209454 468.912835390257 6.68644258634332 -73.3917724617301 16.6155258255249 23.2352303900146 27.005919155621
191.045835335901 254.020877780342 478.930229668925 310.688484368017 479.274766923931 469.886439856141 6.74893632217716 -73.4221163872753 16.7840173274209 23.6071534511457 27.3257217703754
193.017611875004 254.265513250629 478.705201477617 311.175079726926 479.67171171844 471.126791245566 6.79668598115566 -73.4657764531857 16.9089915372318 23.9584475332317 27.6595551347947
195.06887993416 254.414874557587 478.400369218559 311.525017333977 480.811721622274 472.491420053701 6.89292659722496 -73.4998636953451 17.0537286951266 24.3397715734974 28.0511889053944
197.043124045557 254.727097282056 478.230407545895 311.70830886173 481.383621285021 473.570062086501 6.96738588069731 -73.5478370200465 17.2647595117475 24.7966622392435 28.4211787063257
199.015645579378 254.600215899237 478.059491143297 311.98670798155 482.352235408335 474.838925114938 7.02308801528695 -73.5643879063156 17.4195224095987 25.1499988381196 28.7528029997288
