Azi Fn25[Npm] Fn35[Npm] Fn60[Npm] Fn82[Npm] Fn92[Npm] Ft25[Npm] Ft35[Npm] Ft60[Npm] Ft82[Npm] Ft92[Npm]
1.02068641682921 298.934683794075 332.819240280703 439.164994488632 532.544326486485 534.630968236002 93.9853342566032 76.1068818777144 89.8835243478109 102.059669766447 91.9833600086118
2.87627212112132 300.200805099847 331.366642904359 440.040685067529 529.918794913778 534.575818007201 93.8838087947897 76.1691117533115 90.203891725193 102.173987157103 92.0381309999743
4.95222149055817 299.77177327108 331.105023410644 441.197489695609 527.761376608184 533.960489501518 93.6978792565973 76.4083393439629 90.0375981885386 102.003593803503 91.9471264344484
7.02846333923569 299.405735183492 330.555941319515 443.840861005494 529.360389270036 534.092090900971 93.7957381924422 76.4714772568549 89.5209657415903 101.562670984412 91.9234135611275
8.88413096832481 298.303593120135 330.774999798698 440.634353445758 530.314937930487 534.017786502315 94.0339141401817 76.321215742031 89.9824217967066 101.374758823372 91.9288654701664
10.9546976211887 298.079209568547 332.521143155688 436.120176512937 532.340858222511 534.092261659319 93.7700276158763 76.4508361809387 90.6481460745644 101.22832550122 91.93661627267
13.0272726751636 296.934372551559 331.409661049021 434.227793846217 533.388696736431 534.676862232223 93.8747331881835 76.3349629106505 90.6803484281119 101.331110223485 91.7960304878015
14.8898596690848 297.687579559105 331.070871263332 435.359271765774 532.443401701244 534.888757286664 93.6204780942732 76.029246723279 90.2365165961125 101.580024540716 91.7150364203702
16.9602757550443 298.270820841221 330.674924133658 433.752455512308 534.855643783673 534.483172244347 93.197265684919 76.2570942531641 90.1719009283746 101.479608448362 91.6164874340574
19.0333165676773 297.673538078073 330.660382460521 435.629096476744 536.880908840294 534.261593902226 93.1768319613997 76.1495281761375 89.7642114238968 101.398162765902 91.5630576874422
20.8955730520359 298.477830095227 330.34875255723 436.603098135592 536.750416450832 534.530438992276 93.3133878104326 76.0781489846611 89.6105910127391 101.601475436566 91.4488695715017
22.9599459014508 297.803912329003 330.161275044008 437.1359086444 537.581823728523 533.794344766886 93.2480640547013 76.0676603888369 89.6877954564662 101.832280785576 91.502109307264
25.0322897083758 299.222484312413 329.723328521532 438.421378819204 536.229202730659 534.43467500734 93.0169892446578 75.8800569433136 89.4976667982154 101.918825141127 91.5780686519225
26.9012717952097 300.102210870764 329.668713553455 438.499555844879 533.967995086521 534.65448873462 92.9726196468658 75.5098234495721 89.6040063436793 102.203827052346 91.5593688254055
28.9654122546902 300.39947820397 328.92065107417 437.057424901741 530.738826145364 534.649268889694 92.7019040990948 75.6046154279925 89.9041247295859 102.412834083436 91.4748128493116
31.0316309833809 301.587140824448 328.955815851595 437.680508320267 529.401443885972 535.350726539115 92.6184017122232 75.5036178484189 89.8799562929315 102.190219077143 91.4437608300199
32.9008860040226 302.290357709315 327.532603471803 439.910161556304 530.126432381672 536.199443807992 92.6508449924827 75.0439678221296 89.5153540177733 101.746857166914 91.4726031607591
34.96497052851 301.674404405809 325.932029284134 437.730579458495 530.075132946325 536.476978464558 92.5209218314414 75.0416502284678 89.7384743999573 101.489860663947 91.5722060813802
37.0304224416193 302.618092771927 325.092546358369 433.336978206809 531.793610491913 536.281371682452 92.5965509437073 74.8460985666879 90.0358392674296 101.158687328859 91.7511111252847
38.9068215093409 301.964625175806 324.370102832967 431.720509085452 533.096636864727 535.996222017505 92.7390852835173 74.5303240177078 89.9487868403571 101.12264550468 91.8978786913736
40.9703676969682 301.236657239821 323.030158631654 434.75045207024 533.61156741154 535.489698279638 92.7719278044031 74.5428695864916 89.3321014366172 101.284026527526 92.0464003017196
43.0363046863626 301.547384600397 322.487678286104 438.490617106154 534.540223110627 535.720331688236 92.7239516679386 74.5003028223634 88.8902422726803 101.546512196114 91.9434034398368
44.9127401431114 301.93754106581 321.553554349805 439.373554093735 534.71966032636 535.261369678075 92.7725989746711 74.217786370936 89.2988273256209 101.697353867441 92.0661204167423
46.9757561384125 301.67491605587 321.604591408606 441.709006134318 534.411005462163 534.577551269669 92.6563534437315 74.1005664038845 89.2670435823611 101.809100907473 92.0822847603094
49.0421760242264 301.747079259986 322.033435729834 440.454578011381 534.695837663749 533.539413992476 92.7943945884054 73.9138623554841 89.6753267030983 101.805558073547 92.1584958043345
50.9111115656916 302.341753874327 322.813344665777 440.77475063107 535.354725237265 533.619321201899 92.8221275431915 73.621940342756 89.5664463084497 101.598332141651 92.0314897828779
52.9756533633356 301.363286264743 323.363892312298 439.184572120809 535.580445555024 533.465529458157 92.8873777785099 73.555471555153 89.8113071094611 101.604239436842 92.1233199479514
55.0480371307406 301.473194067803 323.634400609543 437.918139056464 535.148024475999 533.083800440638 92.8217431031043 73.4231387290455 90.003504931438 101.748494932958 92.1112469190053
56.9167486046928 303.003158668379 324.05551535025 440.769855674636 535.072850634111 533.118249180452 92.7618578899221 72.9505146164761 89.5906653030364 101.647345458548 92.1068710868563
58.981233585585 302.391215467307 322.971412375214 440.304796493026 534.089743806184 532.753726166212 92.755579750037 72.7811935437589 89.8731579654751 101.607232298443 91.9605079161186
61.0473556204743 302.871033172937 322.001568819205 442.922443914239 534.582138719585 532.459533582872 92.5914086994455 72.7849135078335 89.5671966252995 101.526562901533 91.8685119078681
62.9160655250507 303.732891413489 322.365936230704 442.981000849273 533.981956661626 532.066949556298 92.5247490151417 72.4345297405541 89.8413631621597 101.695878248764 91.8410670578423
64.9810214955143 303.550545521635 321.501620447163 441.418405199118 533.122426165944 532.645831488942 92.5305127002554 72.1931016542445 90.1806686671897 101.754331682284 91.5623316636019
67.0458848148999 303.564962382808 321.758446980637 439.904388538774 533.234802876866 533.954841263898 92.574155067436 72.2423850126577 90.509241742721 101.999101277322 91.4068893570735
68.9218134044224 303.54533595942 321.729037785541 442.284535098112 532.884173823145 535.273463103123 92.6087616009173 72.168608154165 90.0847899470848 102.142990557661 91.3182219379629
70.9865561419844 302.92418515405 321.161663116782 439.594329712085 532.721417293462 535.831734198725 92.7875184480704 72.1015376491629 90.3371977816668 101.768513010061 91.3391898947207
73.0516141421509 303.210917874275 321.755023395764 439.142531298091 534.888980886916 535.979982759965 92.6421591402506 71.9987549063142 90.2799819156433 101.420902349368 91.5201214139367
74.927555492398 302.617743739217 322.439739683409 440.352145214738 534.983527193323 535.996159451386 92.8877067887567 71.9358464851976 90.0222838457603 101.340134705829 91.647183817231
76.9861284621398 302.067670418918 323.397449222883 441.023333667612 537.016628257457 534.701817182917 92.9562700000764 71.9398913837153 89.7009688884695 101.11651158276 91.7137854817224
79.0503697789032 301.014991968933 324.727151721685 441.658452940661 535.629112987108 533.730144393216 92.9705233302279 72.0782982197676 89.5713864205224 101.416939551299 91.7938150187604
80.9332924917167 300.870415217886 323.715340431662 440.835815481566 534.810492014755 533.751399081935 92.9196700849138 71.9159111691039 89.4406986181152 101.291731036048 91.749712434385
82.9914512251984 300.159632247836 323.983272739062 439.770241398979 535.241130379762 533.33316045669 92.9935800123821 72.2134665910576 89.2538259823333 101.179902963857 91.6337089573929
85.056306596938 300.2890052475 324.032169140128 438.659604926324 533.371550029776 533.210634002868 92.8679176066226 72.282989909729 89.363561080616 101.199468883748 91.6513754278971
86.9390251051182 300.759523305442 325.542880721604 436.433635075164 531.673706118732 533.568201152998 92.7618938502007 72.316693217713 89.6793971539462 101.263661442852 91.4193089688972
88.9967693546975 300.56486969782 327.3147165051 436.816547815214 529.686208278752 534.295548961306 92.9134686319736 72.4210582392637 89.4608422945325 101.220819699785 91.2313107866006
91.0622291572391 300.789186610019 327.654248787771 437.467524121345 529.213183078026 534.977706905125 92.8158797083045 72.4821628048383 89.3517739067407 101.193838070015 91.2672334221497
92.9519265424057 300.939240885604 329.752257199916 438.866174468269 529.706830671662 535.340011848594 92.6835166779567 72.6118088104107 89.2160635063212 100.999948226031 91.2830091502451
95.007847600304 300.774763406834 329.586068676514 440.337972901303 530.573987389471 535.411538723914 92.5831543041902 72.8954767223355 89.1692503427011 100.826485681296 91.3246999308089
97.0616982921674 301.700465342532 329.440054065543 440.172218054049 530.939952466876 536.318761558459 92.3640400434402 73.0613499658437 89.3208055574997 100.813186012207 91.2506233382338
98.9439729338947 303.164169366752 330.303367175538 438.69098202197 531.697123289607 536.874446835874 91.8970020072425 73.3578272232681 89.3598474494232 100.748743952104 91.1545313595288
101.001742010133 302.761183791701 329.848438066852 438.050631467187 532.324724994536 537.146262921074 91.7958104076529 73.4784677415884 89.1712590119081 100.865918554532 91.113338773257
103.060152244791 300.811305634647 330.85698881535 439.050847308964 532.599627428091 536.091460486516 92.005751986197 73.5356869956095 88.7175060861693 101.071608771623 91.141902838783
104.949712145998 299.940223329819 333.296552442496 438.168751596911 533.792582648804 536.467305456051 91.9670458384159 73.8342979004019 88.6653022407447 101.135113701555 91.052178988002
106.933334504183 299.610423527691 333.645683811816 439.110920544175 535.412971626709 536.522155568791 91.8868939718806 73.9627180918595 88.4761213379897 101.181669721901 91.151232191999
108.985733269672 299.934869843292 332.961486883467 442.721961572107 536.111739731227 536.542415002148 91.7626469090157 74.2008507331218 87.9308421210452 101.081694970556 91.3978953487676
110.955441935241 300.3500647869 331.903457145242 443.079709906261 537.303858245928 537.00741645931 91.8305999984196 74.6436692145291 88.2331622627753 101.256565497336 91.4962355477921
112.93187821161 300.237228278102 330.681349688193 441.193313168498 535.69738659978 536.70019654704 91.8716964692487 74.6505683588537 88.7177026405787 101.657699286277 91.5786613925861
114.979115691121 300.563180306447 330.073282822266 441.914809493636 536.679520540698 535.403372389835 91.7015253869549 74.626426132456 88.6562194388012 101.431367910051 91.5202618727248
116.954704449425 300.298962077008 330.645217902659 442.742289593712 536.983052155726 534.658855703906 91.5336885109662 74.6875266218273 88.6245982924297 101.377775080549 91.392512589507
118.937020106342 299.396228719372 329.727755610473 442.642098125217 536.854747986983 533.221685537607 91.5819718538902 74.5435939834958 88.546419216544 101.30196934806 91.4066064298979
120.985076471888 298.525838541504 330.888258136502 441.258412985778 537.94712548587 532.119706067476 91.7037450459572 74.4101340790359 88.601037589224 101.040143159473 91.3025501113346
122.953286183443 298.377050303512 331.573751562952 439.59676295538 538.703501422385 532.181238075165 91.7005989531395 74.468377382002 88.9940519103384 100.987334766797 90.9340016369105
124.936415514194 298.946801087445 331.812919507183 438.389821513526 537.350183221202 533.540955127467 91.6035041202163 74.4524228642961 89.0467485918169 101.310957666698 90.6811340698189
126.991039510051 299.191890635673 331.847431712294 436.786130094825 535.147892685861 533.1853671231 91.4267704119402 74.4744812182116 89.0437960346955 101.646629662234 90.6761471933611
128.958812370405 299.093494527469 329.857787350263 435.928117799136 534.399911243525 533.945955338994 91.4576755529832 74.5733140868613 88.8814838370193 101.333155539484 90.6504382131749
130.935083610814 299.199772981512 328.323489272062 436.050029129303 533.516370964321 533.911482928733 91.3935107088782 74.5180038095844 88.6618922873408 101.327611642759 90.7663063154346
132.99085179614 298.630384124559 327.711789392925 435.124688587496 534.271688535743 534.627493567273 91.300552845107 74.3676340114735 88.5075041907109 101.132290238047 90.7983871719986
134.964333949967 298.203198684872 326.603020114693 434.067420485399 534.193792535898 534.840653183504 91.2096406220341 74.259613124473 88.3403082013544 100.789547687143 90.8649862614685
136.940240622054 296.58908787848 326.799822300748 434.344254957223 536.301064883549 535.582586066493 91.4257963017842 74.1827852483542 87.9809037447042 100.453052914819 90.6249558416886
