Azi Fn25[Npm] Fn35[Npm] Fn60[Npm] Fn82[Npm] Fn92[Npm] Ft25[Npm] Ft35[Npm] Ft60[Npm] Ft82[Npm] Ft92[Npm]
1.0278901952847 55.4170028370242 89.6294709218053 153.756730357893 276.777734760342 288.615020869366 5.28417639523389 4.20783959105411 3.16287208015652 4.45261441845522 9.06429325227031
2.92381285404233 55.6077655898371 89.9648001760366 153.921933120471 275.968540937358 286.935787504658 5.23642485862993 4.15591893663357 3.18552408833306 4.35175951280227 8.79326860878789
4.97357407011799 55.5212714952514 90.097126485653 154.163823319533 274.998219151161 285.212036729641 5.25780803435431 4.1751719781831 3.20232972153179 4.22153422228972 8.55033261574374
7.01377120423967 55.6554778602658 90.280103008873 154.357869605088 273.964120218483 283.665771245447 5.21626502272766 4.15256021215529 3.21771171062578 4.10285485843347 8.3118343484455
8.93675899061038 55.7705320857669 90.5439825920913 154.688678079396 273.059583086166 282.249784068845 5.14188048644504 4.11401932945449 3.23514593418293 3.96159383102153 8.08895168307137
10.9770797432315 55.9080352933595 90.5606161145931 154.90083561849 272.204550064239 280.906909143775 5.14883959673055 4.12068501727521 3.24887192329422 3.86438556576404 7.88726212674667
13.0092156159611 56.0369986374618 90.8956536326938 155.075314438634 271.098676898258 279.337784050314 5.0739062182464 4.09441164369041 3.24492795073583 3.73578475300315 7.67141082380967
14.9300831036663 56.0719872894909 91.0324878809789 155.08204685726 270.591338791856 278.223159295842 5.05079219808174 4.0608649521796 3.23775908719166 3.64593079941997 7.48605705727942
16.9719452781463 56.2730285491359 91.0987627943937 155.177387117581 269.777467598148 277.060257477985 5.02258955017812 4.04105382740025 3.22295658298993 3.53560648368516 7.29204454879311
19.0083759334684 56.3352147723083 91.2743962372492 155.171875703166 269.080982984867 275.886541426271 5.00438407740295 4.04705935574897 3.17587238669709 3.3779712273864 7.07273773132284
20.9417890115867 56.5649194795165 91.2090061202106 155.176018995768 268.569782744508 274.814341800488 4.85567396141854 3.94749059764784 3.12869614915145 3.28457405607572 6.91909507963754
22.9924406369439 56.7385854009814 91.3474334769183 155.062339983063 267.807189864401 273.878954076279 4.83698481594936 3.93076941377226 3.07727338479528 3.1688475087176 6.79319582951791
25.0233445893825 57.0888734292837 91.3948390532171 154.924711557206 267.294417463955 272.999908230498 4.77885838775092 3.92509466281746 3.01587244581739 3.08561366157537 6.58063884759979
26.9386872050088 57.0346141869179 91.695987981291 154.93190882961 266.858021140909 272.180834116129 4.72779265432122 3.85437916631094 2.94780946506027 2.98537326062989 6.45921986876706
28.9780947546278 57.2818545789432 91.6746891826174 154.776001224193 266.773968764512 271.58859936733 4.67653707271073 3.8569886661156 2.90545771327918 2.90672797424376 6.32611490843462
31.0172629936207 57.394080416893 91.8583754701606 154.665346303294 266.356597329115 270.933211641348 4.63996589954191 3.82152183562724 2.83931451545214 2.82200062314248 6.18400031139794
32.937902625737 57.3047953626857 92.0752643479883 154.763775565468 265.928602294197 270.288449654416 4.56562701575623 3.76142181138101 2.80401537072818 2.67767987429706 6.07260813325558
34.9833652398511 57.3886881119628 92.1706639040515 154.780379077985 265.697643039241 269.800994553264 4.5390331966189 3.73595483948857 2.75150918377651 2.58386791349015 5.96500887654326
37.0191559151021 57.4460975845478 92.2343587487701 154.750837408596 265.171974364418 269.112947776919 4.47684168959892 3.70485455986392 2.7156490828837 2.45116986931389 5.85900544990342
38.9250072238006 57.4777817227813 92.372942760188 154.784348684308 264.960049498044 268.672582749265 4.42100306855333 3.67372260317453 2.66482293756966 2.37490937583162 5.72168710328581
40.9754698445004 57.4331664518948 92.4412600524414 154.855790469528 264.624809648361 268.217840173946 4.37831641835815 3.63238080637408 2.63882374906105 2.25502922676677 5.61043284966404
43.0222394675457 57.3694650656439 92.7275344422023 154.89217315119 264.563893448734 267.728740876868 4.33126581437278 3.58969571715896 2.58526674956324 2.14739090055688 5.47131775911681
44.9311153173905 57.613657832803 92.5979885609055 154.945134246277 264.431032703873 267.24774009775 4.2441932222091 3.55150606897835 2.53953049646143 2.07530252831667 5.38099380819702
46.9739538837419 57.5284361035473 92.7983559046203 155.061788444858 264.347069622434 267.028780159851 4.22244264287667 3.51022887454458 2.50443822975246 1.98233184658031 5.26205636877614
49.017369560986 57.7937244033051 92.9287929909844 155.156139805292 264.369277652562 266.787713341948 4.15896448633784 3.53771124677382 2.45619009548452 1.91084333494337 5.16691485021475
50.9375714444856 57.7603531122388 92.9698816399084 155.34002944296 264.393412083178 266.569687991909 4.09274121639902 3.46040105701189 2.41107590487991 1.84616410513959 5.08101449122542
