 Azi	Fax[N]    Torque[Nm]   Fn25[Npm]   Fn35[Npm]   Fn60[Npm]   Fn82[Npm]   Fn92[Npm]   Ft25[Npm]   Ft35[Npm]   Ft60[Npm]   Ft82[Npm]   Ft92[Npm] 
 1.06877768678748   773.926835472261   43.1568573531124   43.7781629208559   72.725516883695   134.899562117079   228.392298422286   250.997191517008   6.60143936172501   3.47190646043544   2.64212047171312   5.71788855773749   6.6160992582777 
 2.95474442091819   773.469532645524   43.0837904571232   44.0376211552857   73.1345696973273   135.026940155631   227.017506118753   249.018865593721   6.57980476265748   3.42897312276057   2.61744686679083   5.55100013063523   6.34973228327819 
 5.01590228486685   772.576804141428   42.9842425466844   44.3867177831004   73.4721246889885   134.955381041393   225.80193875853   246.501485514085   6.53878532799111   3.43575391148668   2.63865666757375   5.36438430141475   5.99322599047022 
 7.06395984912649   771.714345501104   42.9400833680532   44.5960673300284   74.1104392462772   135.00629377592   224.623382809184   244.423024904567   6.54117868703303   3.44260825791416   2.61160159207064   5.24873866563494   5.71312875826388 
 8.96818727541336   770.818999683571   42.8676559463164   44.7985812140911   74.2622077088668   135.169702885308   223.457377800496   242.72325250688   6.49806960397764   3.40585940900579   2.59731297658805   5.13400752286454   5.49034263224809 
 11.0130419760105   770.078694313699   42.7708648259419   44.9950190715467   74.3649674565317   135.310984920282   222.812773744469   240.745183179477   6.4527736896296   3.39200817584837   2.57878240378629   5.00483085147433   5.17435097862921 
 13.0475034988652   769.35220988982   42.691862817103   45.2463228270997   74.7721305954246   135.380266306417   221.777908206202   239.040093319827   6.37929328435859   3.37153518984876   2.54531897675798   4.8725871859459   4.93854458958049 
 14.9681979262415   768.465968809918   42.6514258053697   45.2915635773131   75.0472062664565   135.344216848658   220.947018787509   237.753363513843   6.34612856173221   3.3200789748651   2.53139491219524   4.72776586855571   4.80208845650554 
 17.0154186311977   767.586386093213   42.5124409064161   45.1859456203414   75.6078760248592   135.268985838144   220.311545165464   236.330723857428   6.32231143901125   3.26895892862024   2.49060735496932   4.62141735109483   4.59613688611864 
 19.0459338986165   767.02681893383   42.4693938478324   45.4095603694046   75.7685493774171   135.357667651193   219.94862954515   235.328625270822   6.26115942060118   3.2285795901734   2.45033221352592   4.50744889488492   4.43441895015298 
 20.9636343409516   766.102974254785   42.4342962594224   45.3321406465272   76.0371376911476   135.320181207259   219.508360037258   234.457931609517   6.20097129913755   3.19276397051485   2.39024208472996   4.41194466689601   4.30501626080168 
 23.0128831403825   765.60973010235   42.3494229513727   45.6398454322483   75.9623845531613   135.352711010118   219.398641819006   233.674833560475   6.10826605465637   3.16850437005409   2.34510568584605   4.31821221092436   4.17251447494766 
 25.0505972982871   764.823257206294   42.3245174519203   45.5307304399713   76.3577290993326   135.437959148408   218.915390759887   232.830347421071   6.03287228326284   3.09862894533357   2.29553988629348   4.24697631301966   4.07154421993594 
 26.9770784216108   764.089825027984   42.2901628160516   45.2704650229628   76.6125670148206   135.550117359841   218.658343200463   232.410337636849   5.97314213126303   3.02920652508237   2.25328829739588   4.1938684668469   3.98047185820909 
 29.0250226927693   763.331300923784   42.2824971873449   45.0720343272832   76.917595288415   135.616548276035   218.482481491343   232.088929084943   5.94367077265113   2.95271378396966   2.21670179945098   4.09359031695346   3.9355935516477 
 31.0551578529805   762.85897558589   42.3307863874285   45.1075834635266   77.275646072783   135.689490534289   218.63740243562   232.084668284429   5.85627448152409   2.89093020738292   2.18394402176786   4.07059001608801   3.86912174700939 
 32.9819164676435   762.225610946033   42.2782339655392   45.025245400321   77.4812915440942   135.630392197999   218.604411729859   231.874405706994   5.77104892782724   2.83738406145571   2.14879863306414   3.96305996388405   3.80883556618268 
 35.0138731609448   761.788158509909   42.265349729116   44.8902225269238   77.6004668830002   135.805984272595   218.794350403354   232.024037290562   5.67721310528754   2.74991398816887   2.09999645865113   3.89587401816472   3.74244668535486 
 37.049099908374   761.124267476328   42.2591767815596   44.8361182429548   77.4753843487341   135.938475631017   219.167072844025   232.307729200089   5.57978955421692   2.69674086974728   2.04570667860513   3.84713908221775   3.68183947962742 
 38.99445077216   760.728357779362   42.3107525320259   44.9353224414711   77.5447113624782   136.1488091389   219.299718233271   232.114156328829   5.50151589577739   2.64392484570628   2.01979015783083   3.82873006746077   3.63777473084161 
 41.0100069917536   760.856341368936   42.36878095924   44.8901515785712   77.9380143448848   136.413458523029   219.605586478772   232.548110140742   5.42590027255436   2.60274700688052   1.96265890839522   3.76028774800966   3.59343812704831 
 43.0345376424624   760.709435160437   42.4153564474111   44.714316598726   78.160948338315   136.819685079679   220.047102270491   232.61522677344   5.38864838604041   2.48495035724547   1.88207665577091   3.71954981551952   3.55475210395897 
