Azi Fn25[Npm] Fn35[Npm] Fn60[Npm] Fn82[Npm] Fn92[Npm] Ft25[Npm] Ft35[Npm] Ft60[Npm] Ft82[Npm] Ft92[Npm]
1.00537614153038 160.900230744743 222.739420488382 317.273692318315 447.621088894509 465.325605423989 51.1750377556874 48.7765481582522 46.1887725379527 65.1039486842182 64.9290678952329
2.91441269448515 160.866642945283 222.213311471402 317.90101994715 448.006183661964 464.648037376239 51.2056481649939 48.6689226081299 46.1598746611756 64.9497006082215 64.8351354811378
4.98315057252032 160.610824768937 221.991652040201 317.559126915387 448.531948424603 463.828458769749 51.1305213805347 48.5570915237434 46.1577081749075 64.6884056340177 64.7202027970292
7.02944579460267 160.240361220073 221.907160820711 316.12498184091 448.194614783806 463.346315018574 51.0771150504835 48.3301129328547 46.3762960679494 64.6694237433215 64.5638629600684
8.90346012042198 159.989097927795 222.218820070103 316.492518530015 447.60411678001 463.095658984759 51.0368942720024 48.0973802705303 46.4686512818563 64.726753343364 64.4224801069763
10.9746671813193 160.000842706307 221.63028225821 317.105566948319 447.882538041271 463.734248265352 50.8710403867847 48.0535113793067 46.3550105261756 64.4572265956349 64.0534042597153
13.044336718272 160.345051323743 221.280543048082 316.416882209992 447.961056929367 463.643633197918 50.7648210054592 47.8836035432747 46.337758323852 64.2969551508268 63.8813525199825
14.9164953649739 160.506065863251 221.938939398924 317.711419220185 448.356783365532 464.792697117385 50.5672954879251 47.6947858044626 46.0603805237549 64.1298953400084 63.5579570497069
16.9717518787324 159.974903498715 221.86309103667 316.481374499817 448.333994685566 465.725834587914 50.5520718705136 47.7459413497603 46.3050240363409 64.0310019449928 63.2949507443302
19.03298119836 159.901027944267 222.522123169877 316.198474381035 448.793765299822 466.697571469992 50.4186167240072 47.5294648811714 46.3149515255277 63.915467026908 63.0412048720231
20.9152692255465 160.429559174868 223.161369072944 316.883744121519 448.858300426512 467.729914067647 50.2310775990151 47.4467680456387 45.9616601442018 63.8840522859554 62.7941963697675
22.9688002893364 160.669907440054 223.48281140346 317.386125389495 449.16036208022 468.54389626723 50.0272223522512 47.4403377564675 45.7868039096706 63.7196378102108 62.5912435522545
25.0108880343385 160.711400030953 223.315528964487 315.941981132849 449.798982265869 470.593725719679 49.8988297586603 47.418510538935 45.8341363685016 63.6779587325394 62.268235807161
26.9242724047634 160.62101783889 223.909756254984 315.911335944958 450.191666003982 471.149516400374 49.8048801177449 47.3813940621292 45.5598916140268 63.5855215998996 62.1996765329387
28.9758243415067 161.148643604384 224.449077944042 315.497554916361 451.327115716293 472.083542717417 49.5391987395086 47.3120570640172 45.3291585845891 63.3372415118058 62.1133766193268
31.0335425691855 161.207539651246 225.024989829096 316.633572156484 451.962156676366 473.186982071687 49.6593915452697 47.4711919593791 45.0112914233446 63.2489950713086 62.0291711833785
32.9399886841825 161.337789335144 225.119429012606 317.608787324355 452.806409439271 474.157054976274 49.5202513462053 47.5469538082245 44.6491834871703 63.1260276018157 61.9234321813598
34.9688529168569 161.825760507883 225.933814049763 318.247024933309 452.889299924248 475.252571787509 49.3760799161562 47.4853399224251 44.5272552206938 63.0650213410535 61.8911250149689
37.0076974120363 162.160559917356 226.265542311521 318.974234225445 453.351232889581 476.559084100811 49.2501530129792 47.4898638713519 44.498131192506 63.0135376140777 61.8439523948406
38.9232370075467 162.755035121776 226.47824196047 319.283238100774 454.471742828289 477.476604107516 49.1118154146588 47.5223484423393 44.5172234270838 62.892469977222 61.8049974646901
40.9690332157139 163.507055043372 226.936333621297 319.207928967704 455.926541653242 478.444428685348 48.9476565544419 47.4904456438691 44.5533756519249 62.736408291407 61.7680123924356
43.0216717579119 163.6224993863 227.534675734528 318.427287391531 457.611881351444 480.108443744637 48.7514429670843 47.3782920924846 44.6280078975616 62.4784664003812 61.676863839825
44.9478741776708 164.326083968587 228.031876388488 316.784962539633 458.633865827688 481.394626592476 48.487702696236 47.3257795068299 44.6376461159074 62.4830186850097 61.6594155168858
46.9819959245277 165.119901928651 228.313201875987 317.169207809714 459.312105049458 482.799184857452 48.3054060362787 47.3232116873892 44.4580051859164 62.4516314960591 61.5716186596687
