 Azi   Fax[N]   Torque[Nm]   Fn25[Npm]   Fn35[Npm]   Fn60[Npm]   Fn82[Npm]   Fn92[Npm]   Ft25[Npm]   Ft35[Npm]   Ft60[Npm]   Ft82[Npm]   Ft92[Npm]    		     
 103.018564462224   934.399831710089   72.5795423408932   57.8731953102812   106.286134729863   168.83000480832   278.533214402588   291.90629146202   5.85158854318612   3.27028641865069   2.43894439207255   7.38858400524629   7.38844555801365 
 104.993007529677   934.829014602415   72.6817119522806   58.1290648560099   106.298311685418   168.955279638973   278.675759389806   292.069192821655   5.80611454647556   3.27365074316637   2.38731706516934   7.38382155654332   7.36898939564287 
 106.990018889305   935.239821959858   72.6508270977394   57.7878311086532   106.460300494383   169.133639256764   279.014779465932   292.574838513395   5.80896963272159   3.22371851484857   2.31992728342853   7.3979724111447   7.3620205235044 
 109.023795207292   934.943274731355   72.5575693535432   57.4011938409934   106.255572165879   169.375127322044   279.175609901113   292.756397516108   5.7551327294811   3.17750936689824   2.30293343519796   7.3486510752857   7.34329307905219 
 110.986980717016   935.353412818033   72.66133444301   57.4498553519401   106.270167640735   169.348737606132   279.607212687484   293.43755011837   5.66775866712525   3.09942059155307   2.28176455594489   7.34192469204732   7.39595444695649 
 112.982561524438   935.574890580357   72.8165862905255   57.3842240139602   106.436006477946   169.398312329692   279.830139840519   293.46178511085   5.63109427184294   3.10412513763678   2.26849664399515   7.34112365137086   7.41970996571364 
 115.031015642721   935.501028041184   72.8389471636773   57.4111011294895   106.09521817863   169.459281031848   280.226379951176   293.920789555251   5.61841695726287   3.06479110471509   2.23780394688068   7.36062037612433   7.42107078401081 
 116.997124144979   935.836322550348   72.8791219589707   57.0328524686795   106.323903674781   169.518228212132   280.507736826515   294.529827164718   5.5260820614561   3.00000875985121   2.20870173243988   7.36867933691806   7.43829126404119 
 118.971344408374   936.364620963257   72.981074497436   56.8599269338461   105.983635455926   169.45457218114   281.450906618655   295.194590018683   5.44973308062423   2.93009189784261   2.18393155177104   7.43180451455266   7.51173223983928 
 121.016834821098   936.194909325238   73.0063398245644   56.8859844315606   106.087099493189   169.547404621804   281.274803080911   295.365183432395   5.43304107110883   2.9112971272563   2.14951292162601   7.41461167250677   7.49161211562602 
 122.992352180423   936.673587182848   73.0128401060674   56.9133347279837   105.859313326387   169.669912277528   281.727539067298   295.875735969847   5.38401942527837   2.88018719081249   2.1046059182036   7.4628120223139   7.55674604018138 
 124.970379527239   936.613995268969   73.0119336062393   56.6989070853233   105.709354087581   169.697678644008   281.993223664216   296.126777511345   5.30443582716682   2.79868854328487   2.07349967300585   7.47574064316465   7.56946596037871 
 127.000798673157   936.47188047352   73.0306449408251   56.2911223948833   105.597233317787   169.731294331701   282.374671351257   296.673020389852   5.25852835076455   2.73435651040503   2.05013269436348   7.49100719925154   7.56561059899487 
 128.988695945316   936.998428602853   73.0599558012724   56.3529520638752   105.540555225237   169.827183228075   283.231844975269   297.699091942517   5.2763809542182   2.7310711872752   1.99408009391886   7.53678038048725   7.67067762985936 
 130.98508282303   936.940033333833   73.1198647463505   56.0971610775389   105.698415123431   169.807480747087   283.180923456085   297.790542608476   5.26460959519602   2.69651920352436   1.97916089634706   7.52177327231921   7.6440392979095 
 133.026452241753   936.940309290199   73.1169316562467   56.0029022888063   105.469085314904   169.591066041082   283.708785674053   298.330474855486   5.18385712294228   2.61820211753238   1.95979474984554   7.54842475289869   7.73696908209606 
 135.006057079792   936.595782037424   73.123830969904   55.8510163776156   105.179765336929   169.723300634528   283.712353045504   298.648068224231   5.16509556600305   2.58034188037596   1.94760451791207   7.55882431476156   7.74663463929293 
 136.985996912743   936.786932769601   73.1544573395657   55.6724798293551   105.12856204492   169.676825330558   284.247395633315   299.138858199864   5.12201149972561   2.5853957660216   1.92446649326606   7.56016937529524   7.75514033091887 
 139.021340192665   936.485583976717   73.1343446037887   55.6283307037565   104.813618267078   169.618259777773   284.492315397839   299.53580741111   5.12471192862519   2.5521987468116   1.9046881283183   7.58647107055847   7.81801120922187 
 141.004057339685   936.666341276677   73.1595705979979   55.3144398760121   104.879394579961   169.660800676683   284.852330778454   300.104573462584   5.03068829647505   2.46543512206132   1.85816582317421   7.64798412329435   7.89294436282378 
 142.982508062729   936.222048639683   73.1658181727331   55.1451892178118   104.402171643663   169.626092263713   284.880927394154   300.107066990745   4.9988741670997   2.45338807690632   1.8465079590351   7.56818122850674   7.88325966707755 
 145.023313218237   936.208553710432   73.0970544685035   55.0104088558355   104.32216712386   169.683420696985   285.248811414114   300.755663469327   5.04177467559363   2.46462570893058   1.79145307525784   7.63480415794149   7.90965462507729 
 147.011106659289   936.15613058415   73.1427100216887   54.8688514099753   104.394521433188   169.600202501636   285.505696926149   301.220557388707   4.97520030161603   2.4198030746597   1.80628524435851   7.68224807117622   7.93804895978058 
 148.988180932499   935.906039319679   73.0535397812478   54.8351473816701   104.038359414597   169.594894072013   285.553960697987   301.434354279437   4.90666108927581   2.35925308725613   1.79661055900698   7.69539965407999   7.9315693802102 
 151.029404652414   935.651129915931   72.999807300918   54.3185340382394   104.045942019433   169.661786680476   285.888255039157   301.869795826325   4.87480247620407   2.35667539020761   1.78562707567036   7.68588319910514   7.9293428907719 
 153.015876462067   935.218828904118   72.9507273588891   54.3539721597466   103.606533778441   169.666089328122   285.754160293839   302.150112072436   4.85925871923432   2.35286548966895   1.79063340369112   7.69996857973736   7.95610763019165 
 154.998665331213   935.138693608342   72.9742442529936   54.198629953812   103.647340719104   169.67659507556   285.988826361335   302.371188569132   4.83591125706242   2.33080700851256   1.80478175671444   7.69057547471384   8.01657146629589 
 157.028033999535   934.872534741918   72.9520003076544   53.9499995660202   103.551225287004   169.820187001492   286.105673956519   302.727152344082   4.779471141467   2.27859709465684   1.78996249109694   7.72722631026075   8.03542319006431 
 159.00721262612   934.617843404278   72.9284183364238   53.8689073598118   103.14350039487   169.924703721995   286.337027904259   303.176247548244   4.76655632117286   2.27378044459691   1.80225553499511   7.73230840527289   8.03921531354124 
 160.990659378667   934.450680706589   72.9191860326835   53.6032185896831   103.108359076446   170.006268167849   286.692164260452   303.573450668278   4.75842889399502   2.30310940271446   1.82533021337063   7.74742462654155   8.06068443987108 
 162.975463885427   934.405280650288   72.8296383285905   53.5404016401237   103.100652918048   170.175946317975   286.914791170196   303.736974656479   4.76159253617397   2.25030469409094   1.79972700097893   7.76357789612434   8.09292067438553 
 164.962375821228   934.367737718327   72.8817994458729   53.5280917029931   102.952575151453   170.106549604503   287.344174226884   304.125619570844   4.70901044345203   2.22823354654215   1.82660279650722   7.80823139914323   8.1680867591822 
 166.997594470013   934.436032152352   72.877320486933   53.4646350792488   102.825087421664   170.282296986301   287.518928441802   304.884178002593   4.72891448184181   2.22345074257002   1.80692262573781   7.80279379823576   8.19791418913998 
 168.990530167647   934.440515152496   72.8525975984678   53.3732262756244   102.589254315482   170.454123185716   287.788424426666   305.4021061056   4.73007010516046   2.22624817861338   1.81076814965031   7.83073030921412   8.27014602246396 
 170.973058589357   934.199549156709   72.766404048611   53.1920169122777   102.575430733986   170.38431145968   288.228206813265   305.934559155377   4.70868017538133   2.21805214436355   1.81394513722581   7.83262574076018   8.28232899921051 
 173.002285614549   934.085156908135   72.8140166585657   53.3801148588103   102.42461294001   170.459052634345   288.315385870393   306.483803638297   4.65704248434744   2.18179826840051   1.84502382338494   7.90653717364779   8.36237265317778 
 174.984226712593   933.820673580383   72.7851645359606   53.2061600146793   102.353489128543   170.431403119296   288.748126182797   306.845257974023   4.6453517989698   2.16410874546214   1.86942243143238   7.90828378764286   8.4365132567749 
 176.971025725802   933.829429431962   72.7072039563826   53.2149901866058   102.096962785004   170.485543800576   289.228138630504   307.665595577707   4.65345255683329   2.18749440021947   1.86852922194411   7.98413186079344   8.4431796332168 
 179.006568921192   933.639599612011   72.7358183908364   53.1871362597101   101.898930493823   170.520713424993   289.396708089725   308.149698999959   4.64785016391648   2.18409769386195   1.88512042843718   7.99508645543101   8.54779741557747 
 180.985046172776   933.89780458005   72.6730248838623   52.9355159079473   101.970771556231   170.569914593982   289.850324232529   308.790488891541   4.63911054985702   2.1363615008464   1.90047244420298   8.07984833499865   8.57894731903723 
 182.981158373312   933.852641140234   72.6442225340377   53.2061020376477   101.776727704616   170.606438609058   290.028567517536   309.207440735305   4.63036662590398   2.15656794552396   1.91929377225736   8.07303554061598   8.67206217445718 
 185.011933754436   933.450351290291   72.6850909761498   53.4184190730959   101.381384293605   170.632894131121   290.381993252609   309.895742884188   4.57400202646566   2.19781525398704   1.93397678926892   8.09162716740626   8.7725330205515 
 186.981079756466   933.454200480394   72.6055754354033   53.3079280537663   101.403359874768   170.724176338947   290.742771957831   310.70429583296   4.55722007455658   2.18269895272935   1.95505304978326   8.13533876231828   8.84899304062088 
 188.967127736874   933.413826413741   72.6059339826355   53.3201037071912   101.207356050485   170.573379235496   291.116837680912   311.363915314769   4.53902973047012   2.1893173359469   1.99705814360505   8.19508116287856   8.95194023149969 
 191.00042065788   933.451915688464   72.5697417193535   53.2322429384796   101.242498407072   170.504406085325   291.488585112822   312.144985112733   4.60919430787106   2.21758213911474   1.99682004668653   8.22626241512614   9.0285724602667 
 192.992517366316   932.876444910963   72.5133061090455   53.3228211548455   100.945358904331   170.372735156177   291.473197795598   312.564809006298   4.63564739410329   2.20669610649908   2.00514158072608   8.26870146129783   9.13574501526847 
 194.9684294842   933.126107668852   72.5188310707391   53.3822325282998   100.943832848957   170.215581515592   292.121952643314   313.301052305642   4.6100660984776   2.2209033719765   2.04343855236684   8.34041919448882   9.24919727445043 
 196.992597592332   933.133409154313   72.5036846825617   53.3231461546071   100.933485125889   170.215804802417   292.381909534521   314.098511307069   4.63162775584073   2.22601050551302   2.06150726980594   8.4166958610572   9.32116011589751 
 199.000034067931   933.23737212923   72.4433946626724   53.2573818313075   100.886193272494   170.24723769252   292.994816718884   314.748014111914   4.68551775714869   2.23616723624524   2.07952639859055   8.43366645190258   9.44413365149152 
 200.986720726627   933.335301848503   72.4820853422682   53.3863075212499   100.710978245897   170.215651122218   293.592956625023   315.787028516722   4.68619258262894   2.23888066847853   2.1092956404354   8.52512044792499   9.59030332905188 
 203.013647504912   933.293969850895   72.5066436101492   53.5534233394835   100.675993466287   170.120059016242   294.073299925939   316.291146260707   4.67581946278708   2.26329086285037   2.13025147156759   8.58563982745017   9.75001062732982 
 204.998460519938   933.344396039585   72.4736497670705   53.4735453805934   100.462597349494   170.008234712549   294.556607344035   317.396567245597   4.73410518152234   2.26887819515048   2.15901181411508   8.65203011130735   9.85508376679276 
 206.977033469787   933.568596218506   72.5629484712621   53.6211348319206   100.439209173497   169.997113552178   295.442335087899   318.528993413802   4.76922657970907   2.31161130068184   2.22994262369079   8.76020558284983   10.037162532215 
 209.012513457191   933.622815534998   72.547612471225   53.512055977275   100.251749154347   169.963424092632   296.129977277188   319.517855966099   4.79292612010168   2.3043753055163   2.25419012487782   8.87724371286171   10.19643442317 
 210.99502390284   933.391095667325   72.5394626604829   53.5154852378688   100.124490246207   169.880362375538   296.466248288345   319.994396594676   4.80226084917349   2.3330611519963   2.29133366729625   8.95592568677487   10.3053557760878 
 212.970533081269   933.698826932878   72.5789013592139   53.5677289979639   100.015473091652   169.936576879484   297.127801785273   320.94618025561   4.85785754817823   2.36898525949922   2.31913610134519   9.02876482306997   10.4487789818239 
 215.003349476194   933.846302239011   72.5629737155579   53.6927572106444   99.9878641018165   170.051148223921   297.707948308615   321.842473129413   4.87430336578125   2.40457103308928   2.3570384912178   9.10417570811041   10.6043684612327 
 216.995516465893   933.900743900263   72.553031283646   53.644848333224   99.8564657665299   170.114962769366   298.149652275872   322.665002852599   4.87372949244334   2.39940256741421   2.42104840057061   9.15899901294653   10.7829066972184 
 218.968023758821   933.998771670785   72.5886355652819   53.764952588164   99.578547328657   170.232073535876   298.790537510417   323.533574706537   4.93565535905764   2.43438624555265   2.46506501307695   9.24047168999981   10.9534985211901 
 221.011220587223   934.310843403852   72.6029460490884   53.9056130486679   99.4685934039232   170.218944671213   299.354972310513   324.592794714565   4.9694086665803   2.49105710336296   2.47565623261797   9.36501658690489   11.1150066553966 
 223.013214141925   934.399831710089   72.5795423408932   54.0308262235361   99.2926536203841   170.275581244079   299.752644044591   325.256294504448   4.96161865572906   2.54738421112233   2.54973896837621   9.39583334058173   11.2962971439871 
 224.977176734898   934.829014602415   72.6817119522806   53.8096810752254   99.3467762978823   170.278670319856   300.648229405778   326.396721599149   5.00007442233951   2.57433676968038   2.60176533233951   9.56665967218294   11.4315537201518 
 227.009119887177   935.239821959859   72.6508270977394   53.9522284143888   99.29655825787   170.511101127855   301.352968137919   327.102171885554   5.04522339589857   2.56691733761757   2.60797006036477   9.67366859039422   11.592510457974 
 229.009181308449   934.943274731355   72.5575693535432   53.7664654758072   99.2966670830296   170.632061642498   301.6032223948   327.69023723485   5.12176817553269   2.64246902965495   2.64185071787868   9.7158388717402   11.7188149986096 
 230.995907598253   935.353412818033   72.66133444301   53.9680832503058   99.2338924424224   170.50038288744   302.113379008532   328.739563004517   5.15616172930177   2.69764515304345   2.70683800211334   9.83401287734753   11.9160306035736 
 233.017489615395   935.574890580357   72.8165862905255   54.0111893757704   99.1176409619354   170.594015539777   302.708493669617   329.740482529389   5.15544576459282   2.73626101252771   2.75816556606801   9.9539693622284   12.1186372234995 
 234.995306299735   935.501028041184   72.8389471636773   53.8993759901804   98.7838637226177   170.722916443975   302.875021154209   330.379078822354   5.17725354569304   2.77120347856496   2.79482559867483   10.0386718976439   12.2290055143553 
 236.984442069176   935.836322550348   72.8791219589706   53.8690486564971   98.7834902494221   170.85110969032   303.561781678388   331.134880400431   5.23489639096013   2.84114530129468   2.80301225329186   10.1178794241916   12.404222562532 
 239.016852525386   936.364620963257   72.981074497436   53.8446717582584   98.8129497340031   170.919567570731   303.957387861075   332.086337610138   5.31448105063031   2.88420434485791   2.86636164694866   10.2244119691802   12.574596388276 
 240.996428026019   936.194909325238   73.0063398245644   53.8535213744787   98.4471588405527   170.949157055721   304.445982887647   332.418516288112   5.32335702792769   2.92628873002823   2.90707999076499   10.3219718036506   12.7321524041676 
 242.978177696765   936.673587182848   73.0128401060673   53.5565866614313   98.6882549459991   171.095104936715   304.807793870745   333.18001054586   5.382497537593   2.95142872792193   2.95882350664615   10.3743412240722   12.8386951721687 
 245.017100007193   936.613995268969   73.0119336062393   53.4470224515843   98.5498290340328   171.095952602501   305.199650730589   334.161453560391   5.45428799445344   3.0123602709778   2.98385813773993   10.4412163025902   13.0157141838061 
 247.008738326841   936.471880473519   73.0306449408251   53.3410090767145   98.5541241046388   171.075571127741   305.543433605129   334.420785741491   5.53334199151762   3.04745826712646   3.02342116666659   10.575899575743   13.1502506705892 
 248.986154850749   936.998428602853   73.0599558012724   53.0970563434047   98.6215045415852   171.052855657919   306.0536938158   335.069378182142   5.57292697538686   3.07384744979462   3.06922950566541   10.6646813953689   13.2845149839119 
 251.027280968218   936.940033333833   73.1198647463505   53.1892270691502   98.0463207240279   171.20013968803   306.695058867985   335.776259892991   5.6209021426588   3.1412073214471   3.10006920355065   10.8082293833755   13.4485533921757 
 253.008565960831   936.940309290199   73.1169316562467   52.9575430436999   98.1958432778531   171.130035074762   307.047004602404   336.345428233156   5.67095220970737   3.20314578856563   3.14358521444736   10.8875237903305   13.5460924486044 
 254.96940378061   936.595782037424   73.123830969904   52.9078596847587   97.9377297867485   170.996499310151   307.615136916453   336.621116591963   5.71193909694491   3.23983926030524   3.21439106148528   10.9719582395087   13.7169480393346 
 257.008129546623   936.786932769602   73.1544573395657   52.8339867663056   98.0688651729489   170.959020583349   308.21099309158   337.023405898442   5.77240122792492   3.28606363356014   3.22168886615507   11.0987358935502   13.8509490829661 
 259.00280981141   936.485583976717   73.1343446037887   52.7658393105154   98.0281512622575   171.098952672636   308.267502349515   337.501761240476   5.77916185867134   3.32981614637912   3.27260825337648   11.1785424302803   13.9397469956114 
 260.973781465338   936.666341276677   73.1595705979979   52.5437621873646   97.9726911150373   171.084166235464   308.878297047816   337.604985087915   5.90308927105042   3.35429485145197   3.30464239774027   11.2513177705769   14.0646426713255 
 263.014575621538   936.222048639683   73.1658181727331   52.4445467273655   98.055517867333   170.897981399869   308.830990447642   337.95368181339   5.94544054793177   3.41351989205199   3.38053345616305   11.3573545979149   14.1644326483195 
 265.005627811186   936.208553710432   73.0970544685035   52.3483140464481   97.937838111705   170.659162466577   308.998163802595   337.757464413612   6.00013079799996   3.43983711706273   3.40437079029781   11.3915339587315   14.2447333274186 
 266.952893882854   936.15613058415   73.1427100216887   52.2854510255626   97.7826463055519   170.668086681488   309.179484368119   338.201249535785   6.04783739487735   3.48803068633934   3.40167189404813   11.4809664132076   14.311729388817 
 269.008543294797   935.906039319679   73.0535397812477   52.4566581646204   97.7811280326443   170.571301590377   309.066376263062   338.285253376794   6.05634817151763   3.53921032112745   3.41642497444545   11.5094628809608   14.3900247631897 
 271.023116231149   935.651129915931   72.999807300918   52.4400651021363   97.6876987326923   170.378301551493   309.102883481666   337.906386296365   6.16354289047607   3.57647667525991   3.45303261587554   11.5835387425832   14.4383631416258 
 272.921255196648   935.218828904118   72.9507273588891   52.1148727540936   97.7000370520007   170.224876838607   309.080094370238   337.975700132795   6.20786401526004   3.61407873690971   3.46238406052022   11.6093016548994   14.4887368684733 
