Azi Fn25[Npm] Fn35[Npm] Fn60[Npm] Fn82[Npm] Fn92[Npm] Ft25[Npm] Ft35[Npm] Ft60[Npm] Ft82[Npm] Ft92[Npm]
1.01098758942806 103.638295773871 146.104540545593 232.602141920839 360.129403684544 384.03900356795 19.7884737708647 31.9694145714437 32.0296726789666 42.9862231846551 43.4824092333546
2.92017520604985 103.611650054044 145.313999434617 231.811468002315 361.551911963334 383.82251570436 18.5748078341634 31.4282325005416 31.5580928415922 42.6085179055447 43.0480365843018
4.94681651924931 101.540412804402 143.693458904824 233.269264990359 362.945295089845 383.808936420841 17.458843215416 31.1223637552791 30.931418687793 42.1853148633199 42.6206293403697
7.00114701730248 100.256910494223 143.298598169822 232.424786872198 364.839117327772 383.849773005729 17.1025594717737 30.2906030900028 30.650779494145 41.795027603886 42.1363532493633
8.95205823646855 98.278059365991 142.554956133269 232.152390522 366.464566462027 383.822190332187 17.0703501046967 29.4077278029259 30.5062846983455 41.3993676588725 41.71170060708
10.9747929771774 95.1846432715214 140.628358831107 230.765103670774 368.254441121866 384.109086011233 16.803272351705 28.6101765681596 30.5780172349988 41.0012427243759 41.2920114836461
13.013587426196 93.6294591179219 139.261036081808 229.085857396072 370.669531885621 384.028418192398 16.2085332079125 27.3414503581338 30.4585407432385 40.6117782974437 40.7888681859317
14.9455440209228 92.070255872203 137.612190165528 228.176399251387 372.48738990864 384.564904103047 15.3354466955852 26.2232269210332 30.3874963913033 40.29362365268 40.4211483577955
16.984611825572 90.9918927683051 134.579502302426 227.703164553392 374.69696327543 384.874651633158 14.5891169043926 24.9275381969012 30.1912440518751 39.9305016781703 40.0087543852592
19.030997772287 89.8239626390958 132.583307114654 227.698770363054 376.699232629972 385.392465532903 14.0108368279299 23.5395176940119 30.0003357585489 39.5767581190009 39.5952824810587
20.9523115377117 90.5844548274096 130.886976227849 228.76803125775 378.93791664132 386.14584326935 12.9505662457537 22.24891727323 29.7003731617476 39.2379095776195 39.1929391205972
22.9803363485932 92.3041881421784 129.311271221053 230.082514000654 380.751551221378 386.627944092541 12.3517716516587 20.9297517953247 29.4631143660712 38.9647190190868 38.8591997881483
25.0088481262502 91.6670467416155 127.356924189179 231.965580779994 383.075542679577 387.573490597403 12.3438798249683 20.0581329459102 29.2353591444565 38.5807265842367 38.4823579780587
