-180 0 0 0
-175 0.151462626601696 0.0099 0.0218
-170 0.298388354249884 0.0392 0.0434
-165 0.436240283991059 0.0871 0.0647
-160 0.560830509098905 0.1521 0.0855
-155 0.668320115074302 0.2322 0.1057
-150 0.755568171872514 0.325 0.125
-145 0.819869989732796 0.4277 0.1434
-140 0.85921886334879 0.5371 0.1607
-135 0.872480567982118 0.65 0.1768
-130 0.85921886334879 0.7629 0.1915
-125 0.819869989732796 0.8723 0.2048
-120 0.755568171872514 0.975 0.2165
-115 0.668320115074302 1.0678 0.2266
-110 0.560830509098905 1.1479 0.2349
-105 0.436240283991059 1.2129 0.2415
-100 0.298388354249884 1.2608 0.2462
-95 0.151462626601696 1.2901 0.249
-90 0 1.3 0.25
-85 -0.151462626601696 1.2901 0.249
-80 -0.298388354249884 1.2608 0.2462
-75 -0.436240283991059 1.2129 0.2415
-70 -0.560830509098905 1.1479 0.2349
-65 -0.668320115074302 1.0678 0.2266
-60 -0.755568171872514 0.975 0.2165
-55 -0.819869989732796 0.8723 0.2048
-50 -0.85921886334879 0.7629 0.1915
-45 -0.872480567982118 0.65 0.1768
-40 -0.891326148250532 0.5422 0.1416
-39 -0.893332853556891 0.5206 0.1346
-38 -0.886614753183428 0.4991 0.1276
-37 -0.888621458489787 0.4775 0.1205
-36 -0.881903358116325 0.4559 0.1135
-35 -0.875185257742863 0.4344 0.1065
-34 -0.877191963049221 0.4128 0.0994
-33 -0.887923474035402 0.3913 0.0924
-32 -0.901708667009519 0.3497 0.0515
-30 -0.92509114623144 0.2863 0.0389
-28 -0.939836067830337 0.2429 0.0263
-26 -0.954580989429235 0.2141 0.0154
-24 -0.960601105348312 0.1804 0.0045
-22 -0.981278894809488 0.1567 -0.0039
-20 -0.993231878590843 0.1381 -0.0123
-18 -1.00850028853053 0.1186 -0.0175
-16 -1.03249350415004 0.0992 -0.0227
-14 -0.974560794436026 0.065 0
-12 -0.911218705200524 0.0441 0
-10 -0.746581622022298 0.0125 0
-8 -0.545736595272815 0.01 0
-6 -0.327354709106891 0.0087 0
-4 -0.107576854032195 0.0072 0
-2 0.111677512701711 0.0064 0
0 0.327703701334083 0.0065 0
2 0.543729889966456 0.0069 0
4 0.744313172545545 0.008 0
6 0.932332734945691 0.0102 0
8 1.07219136999322 0.0138 0
10 1.16694275967608 0.0225 -0.0001
12 1.14513074547653 0.0342 -0.0003
14 1.10604361603093 0.0465 -0.0006
16 1.13099656027522 0.0714 -0.001
18 1.15350655892916 0.0999 -0.0958
20 1.17749977454867 0.1441 -0.1062
22 1.19329167282914 0.1932 -0.1189
24 1.2001842693162 0.2443 -0.1326
26 1.19905004457782 0.294 -0.1464
28 1.18517760354691 0.3424 -0.1599
30 1.17427159644713 0.3911 -0.1733
32 1.15254683030438 0.4532 -0.1862
33 1.1370166761943 0.4978 -0.1533
34 1.12759388606009 0.522 -0.158
35 1.11782210369869 0.5456 -0.1626
36 1.1076140810533 0.5688 -0.167
37 1.09714431423751 0.5915 -0.1712
38 1.08650005130813 0.6139 -0.1754
39 1.07568129226515 0.6358 -0.1794
40 1.05587598337196 0.6573 -0.1834
45 0.981802383150277 0.7596 -0.2019
50 0.89481607052246 0.8265 -0.1944
55 0.803380106997934 0.9057 -0.2054
60 0.755568171872514 0.985 -0.2165
65 0.668320115074302 1.0678 -0.2266
70 0.560830509098905 1.1479 -0.2349
75 0.436240283991059 1.2129 -0.2415
80 0.298388354249884 1.2608 -0.2462
85 0.151462626601696 1.2901 -0.249
90 0 1.3 -0.25
95 -0.151462626601696 1.2901 -0.249
100 -0.298388354249884 1.2608 -0.2462
105 -0.436240283991059 1.2129 -0.2415
110 -0.560830509098905 1.1479 -0.2349
115 -0.668320115074302 1.0678 -0.2266
120 -0.755568171872514 0.975 -0.2165
125 -0.819869989732796 0.8723 -0.2048
130 -0.85921886334879 0.7629 -0.1915
135 -0.872480567982118 0.65 -0.1768
140 -0.85921886334879 0.5371 -0.1607
145 -0.819869989732796 0.4277 -0.1434
150 -0.755568171872514 0.325 -0.125
155 -0.668320115074302 0.2322 -0.1057
160 -0.560830509098905 0.1521 -0.0855
165 -0.436240283991059 0.0871 -0.0647
170 -0.298388354249884 0.0392 -0.0434
175 -0.151462626601696 0.0099 -0.0218
180 0 0 0
