             time[s]        azimuth[deg]        nrOfCalls[-]          u_hub[m/s]          v_hub[m/s]          w_hub[m/s]      v_tot_hub[m/s]      v_tot_ave[m/s]   AeroTorque_B1[Nm]   AeroTorque_B2[Nm]   AeroTorque_B3[Nm]       AxForce_B1[N]       AxForce_B2[N]       AxForce_B3[N]   AeroMoment_B1[Nm]   AeroMoment_B2[Nm]   AeroMoment_B3[Nm]
             27.3713            220.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          82186.4036          82194.7670          82184.1516          31854.5569          31854.5394          31854.5566         805625.7634         805625.2249         805625.7357
             27.5068            230.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          82191.1289          82189.4354          82192.3181          31854.5543          31854.5421          31854.5539         805625.6998         805625.2977         805625.6658
             27.6423            240.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          82196.3983          82182.1859          82197.5850          31854.5539          31854.5568          31854.5454         805625.7080         805625.8164         805625.4141
             27.7778            250.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          82184.1286          82186.3806          82194.7442          31854.5522          31854.5526          31854.5350         805625.6777         805625.7054         805625.1668
             27.9133            260.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          82192.2955          82191.1064          82189.4128          31854.5496          31854.5500          31854.5378         805625.6089         805625.6428         805625.2407
             28.0488            270.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          82197.5629          82196.3761          82182.1637          31854.5412          31854.5497          31854.5526         805625.3582         805625.6521         805625.7606
             28.1843            280.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          82194.7226          82184.1069          82186.3589          31854.5308          31854.5481          31854.5484         805625.1120         805625.6229         805625.6505
             28.3198            290.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          82189.3916          82192.2742          82191.0851          31854.5337          31854.5455          31854.5459         805625.1869         805625.5552         805625.5890
             28.4553            300.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          82182.1428          82197.5419          82196.3552          31854.5486          31854.5372          31854.5457         805625.7078         805625.3052         805625.5993
             28.5908            310.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          82186.3383          82194.7022          82184.0864          31854.5445          31854.5269          31854.5442         805625.5988         805625.0602         805625.5711
             28.7263            320.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          82191.0650          82189.3715          82192.2541          31854.5421          31854.5299          31854.5417         805625.5382         805625.1362         805625.5043
             28.8618            330.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          82196.3354          82182.1230          82197.5222          31854.5420          31854.5448          31854.5335         805625.5495         805625.6580         805625.2557
             28.9973            340.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          82184.0670          82186.3189          82194.6829          31854.5405          31854.5408          31854.5233         805625.5223         805625.5499         805625.0114
             29.1328            350.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          82192.2351          82191.0460          82189.3525          31854.5381          31854.5385          31854.5263         805625.4564         805625.4903         805625.0882
             29.2683            360.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          82197.5036          82196.3167          82182.1043          31854.5299          31854.5384          31854.5413         805625.2086         805625.5025         805625.6109
             29.4038             10.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          82194.6647          82184.0487          82186.3006          31854.5198          31854.5370          31854.5374         805624.9652         805625.4761         805625.5038
             29.5393             20.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          82189.3345          82192.2171          82191.0281          31854.5228          31854.5346          31854.5351         805625.0429         805625.4111         805625.4450
             29.6748             30.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          82182.0866          82197.4860          82196.2991          31854.5380          31854.5266          31854.5351         805625.5665         805625.1642         805625.4581
             29.8103             40.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          82186.2833          82194.6475          82184.0314          31854.5341          31854.5165          31854.5338         805625.4602         805624.9216         805625.4325
             29.9458             50.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          82191.0111          82189.3176          82192.2002          31854.5318          31854.5196          31854.5314         805625.4022         805625.0002         805625.3684
