             time[s]        azimuth[deg]        nrOfCalls[-]          u_hub[m/s]          v_hub[m/s]          w_hub[m/s]      v_tot_hub[m/s]      v_tot_ave[m/s]   AeroTorque_B1[Nm]   AeroTorque_B2[Nm]   AeroTorque_B3[Nm]       AxForce_B1[N]       AxForce_B2[N]       AxForce_B3[N]   AeroMoment_B1[Nm]   AeroMoment_B2[Nm]   AeroMoment_B3[Nm]
             24.3902            360.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83515.6177          83499.2647          83516.8438          32638.4201          32638.4301          32638.4175         817215.4123         817215.7402         817215.3170
             24.5257             10.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83515.7773          83490.5718          83513.4691          32638.4141          32638.4301          32638.4345         817214.0519         817215.7677         817215.9011
             24.6612             20.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83517.3224          83502.8052          83512.1656          32638.3971          32638.4281          32638.4302         817214.8071         817215.7275         817215.7892
             24.7967             30.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83516.8301          83515.6040          83499.2510          32638.4147          32638.4172          32638.4272         817215.2869         817215.3822         817215.7102
             24.9322             40.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83513.4556          83515.7638          83490.5583          32638.4317          32638.4113          32638.4273         817215.8717         817214.0225         817215.7382
             25.0678             50.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83512.1524          83517.3091          83502.7919          32638.4275          32638.3943          32638.4253         817215.7603         817214.7781         817215.6986
             25.2033             60.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83499.2379          83516.8170          83515.5908          32638.4244          32638.4119          32638.4144         817215.6817         817215.2585         817215.3535
             25.3388             70.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83490.5454          83513.4428          83515.7509          32638.4246          32638.4290          32638.4086         817215.7102         817215.8437         817213.9944
             25.4743             80.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83502.7793          83512.1398          83517.2965          32638.4227          32638.4248          32638.3917         817215.6711         817215.7328         817214.7507
             25.6098             90.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83515.5785          83499.2256          83516.8047          32638.4119          32638.4219          32638.4093         817215.3268         817215.6548         817215.2315
             25.7453            100.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83515.7388          83490.5333          83513.4307          32638.4061          32638.4221          32638.4264         817213.9681         817215.6838         817215.8172
             25.8808            110.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83517.2846          83502.7673          83512.1278          32638.3892          32638.4202          32638.4223         817214.7247         817215.6451         817215.7068
             26.0163            120.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83516.7929          83515.5668          83499.2138          32638.4069          32638.4094          32638.4194         817215.2060         817215.3013         817215.6292
             26.1518            130.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83513.4191          83515.7272          83490.5217          32638.4240          32638.4037          32638.4196         817215.7921         817213.9430         817215.6587
             26.2873            140.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83512.1165          83517.2732          83502.7560          32638.4200          32638.3868          32638.4178         817215.6822         817214.7000         817215.6205
             26.4228            150.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83499.2027          83516.7818          83515.5556          32638.4171          32638.4046          32638.4071         817215.6050         817215.1818         817215.2771
             26.5583            160.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83490.5108          83513.4082          83515.7163          32638.4174          32638.4217          32638.4014         817215.6349         817215.7684         817213.9192
             26.6938            170.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83502.7452          83512.1057          83517.2625          32638.4156          32638.4177          32638.3846         817215.5971         817215.6588         817214.6767
             26.8293            180.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83515.5450          83499.1922          83516.7712          32638.4049          32638.4149          32638.4023         817215.2539         817215.5821         817215.1588
             26.9648            190.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83515.7059          83490.5004          83513.3978          32638.3992          32638.4152          32638.4196         817213.8966         817215.6124         817215.7458
             27.1003            200.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83517.2523          83502.7350          83512.0955          32638.3824          32638.4134          32638.4156         817214.6546         817215.5750         817215.6367
             27.2358            210.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83516.7612          83515.5350          83499.1822          32638.4003          32638.4028          32638.4128         817215.1371         817215.2324         817215.5603
             27.3713            220.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83513.3880          83515.6961          83490.4905          32638.4175          32638.3971          32638.4131         817215.7245         817213.8753         817215.5910
             27.5068            230.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83512.0859          83517.2426          83502.7253          32638.4136          32638.3804          32638.4114         817215.6157         817214.6336         817215.5540
             27.6423            240.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83499.1727          83516.7517          83515.5255          32638.4108          32638.3983          32638.4008         817215.5398         817215.1165         817215.2118
             27.7778            250.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83490.4812          83513.3787          83515.6867          32638.4112          32638.4156          32638.3952         817215.5708         817215.7043         817213.8551
             27.9133            260.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83502.7161          83512.0767          83517.2334          32638.4095          32638.4116          32638.3785         817215.5341         817215.5958         817214.6137
             28.0488            270.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83515.5165          83499.1637          83516.7426          32638.3989          32638.4089          32638.3964         817215.1923         817215.5203         817215.0970
             28.1843            280.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83515.6779          83490.4723          83513.3698          32638.3933          32638.4093          32638.4137         817213.8359         817215.5517         817215.6851
             28.3198            290.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83517.2247          83502.7074          83512.0680          32638.3767          32638.4077          32638.4098         817214.5949         817215.5153         817215.5770
             28.4553            300.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83516.7341          83515.5078          83499.1551          32638.3946          32638.3971          32638.4071         817215.0785         817215.1735         817215.5017
             28.5908            310.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83513.3614          83515.6695          83490.4639          32638.4120          32638.3916          32638.4076         817215.6669         817213.8177         817215.5334
             28.7263            320.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83512.0597          83517.2165          83502.6992          32638.4081          32638.3750          32638.4060         817215.5591         817214.5770         817215.4974
             28.8618            330.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83499.1470          83516.7260          83515.4998          32638.4054          32638.3929          32638.3954         817215.4842         817215.0610         817215.1563
             28.9973            340.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83490.4559          83513.3534          83515.6615          32638.4059          32638.4103          32638.3899         817215.5162         817215.6497         817213.8006
             29.1328            350.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83502.6913          83512.0519          83517.2086          32638.4043          32638.4065          32638.3733         817215.4805         817215.5422         817214.5601
             29.2683            360.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83515.4921          83499.1393          83516.7183          32638.3938          32638.4038          32638.3913         817215.1396         817215.4676         817215.0443
             29.4038             10.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83515.6539          83490.4484          83513.3459          32638.3883          32638.4043          32638.4087         817213.7842         817215.4999         817215.6334
             29.5393             20.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83517.2012          83502.6839          83512.0445          32638.3718          32638.4028          32638.4049         817214.5441         817215.4645         817215.5262
             29.6748             30.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83516.7110          83515.4848          83499.1320          32638.3898          32638.3923          32638.4023         817215.0286         817215.1239         817215.4519
             29.8103             40.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83513.3387          83515.6468          83490.4412          32638.4072          32638.3868          32638.4028         817215.6179         817213.7688         817215.4845
             29.9458             50.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          83512.0374          83517.1941          83502.6768          32638.4034          32638.3703          32638.4013         817215.5110         817214.5289         817215.4493
