-180 0 0 0
-175 0.138097306055957 0.0099 0.0218
-170 0.27205805686139 0.0392 0.0434
-165 0.397745697165775 0.0871 0.0647
-160 0.51134186827632 0.1521 0.0855
-155 0.609346408057967 0.2322 0.1057
-150 0.688895547491122 0.325 0.125
-145 0.747523263253358 0.4277 0.1434
-140 0.783399925137711 0.5371 0.1607
-135 0.79549139433155 0.65 0.1768
-130 0.783399925137711 0.7629 0.1915
-125 0.747523263253358 0.8723 0.2048
-120 0.688895547491122 0.975 0.2165
-115 0.609346408057967 1.0678 0.2266
-110 0.51134186827632 1.1479 0.2349
-105 0.397745697165775 1.2129 0.2415
-100 0.27205805686139 1.2608 0.2462
-95 0.138097306055957 1.2901 0.249
-90 0 1.3 0.25
-85 -0.138097306055957 1.2901 0.249
-80 -0.27205805686139 1.2608 0.2462
-75 -0.397745697165775 1.2129 0.2415
-70 -0.51134186827632 1.1479 0.2349
-65 -0.609346408057967 1.0678 0.2266
-60 -0.688895547491122 0.975 0.2165
-55 -0.747523263253358 0.8723 0.2048
-50 -0.783399925137711 0.7629 0.1915
-45 -0.79549139433155 0.65 0.1768
-40 -0.812674008449112 0.5422 0.1416
-39 -0.814503638656074 0.5206 0.1346
-38 -0.808378354919721 0.4991 0.1276
-37 -0.810207985126684 0.4775 0.1205
-36 -0.804082701390331 0.4559 0.1135
-35 -0.805912331597293 0.4344 0.1065
-34 -0.807741961804256 0.4128 0.0994
-33 -0.801616678067903 0.3913 0.0924
-32 -0.805514585900128 0.3447 0.066
-30 -0.82070847153186 0.2862 0.0486
-28 -0.851812185050224 0.2427 0.0311
-26 -0.875120082904138 0.21 0.0182
-24 -0.874563238928106 0.1673 0.0053
-22 -0.877665655365999 0.1383 -0.0029
-20 -0.872733608721144 0.1094 -0.0112
-18 -0.864699145638395 0.0872 -0.0144
-16 -0.848709768612331 0.0551 -0.0177
-14 -0.806310077294459 0.0278 0
-12 -0.714828566946331 0.0151 0
-10 -0.571003722851187 0.0119 0
-8 -0.405859709387957 0.0098 0
-6 -0.232124388865946 0.0084 0
-4 -0.0548093570694438 0.0075 0
-2 0.123937559236856 0.0063 0
0 0.308332464442909 0.0061 0
2 0.488988560095604 0.0066 0
4 0.658507776227657 0.0078 0
6 0.803764504832598 0.011 0
8 0.95331688696693 0.0134 0
10 1.06484478045221 0.0209 0
12 1.05020773879651 0.0358 -0.0001
14 1.02021771323021 0.0528 -0.0002
16 1.03501385316478 0.0782 -0.0005
18 1.05012818965708 0.1051 -0.0801
20 1.05768535790323 0.1383 -0.0861
22 1.06333334680298 0.1829 -0.0981
24 1.07089051504913 0.2287 -0.1109
26 1.06659486151974 0.2742 -0.1266
28 1.05187827072461 0.3187 -0.142
30 1.03207053500575 0.3674 -0.1592
32 1.01894492699928 0.4251 -0.176
33 1.00979677596447 0.4735 -0.1483
34 1.00200096030002 0.4965 -0.1526
35 0.994046046356705 0.5192 -0.1571
36 0.985693386716224 0.5415 -0.1613
37 0.977340727075742 0.5635 -0.1654
38 0.968828969156395 0.5853 -0.1695
39 0.952203199014866 0.6067 -0.1734
40 0.93541833059447 0.6278 -0.1774
45 0.866767423263657 0.7298 -0.1959
50 0.77608140430986 0.8065 -0.1944
55 0.732488475900491 0.8857 -0.2054
60 0.688895547491122 0.975 -0.2165
65 0.609346408057967 1.0678 -0.2266
70 0.51134186827632 1.1479 -0.2349
75 0.397745697165775 1.2129 -0.2415
80 0.27205805686139 1.2608 -0.2462
85 0.138097306055957 1.2901 -0.249
90 0 1.3 -0.25
95 -0.138097306055957 1.2901 -0.249
100 -0.27205805686139 1.2608 -0.2462
105 -0.397745697165775 1.2129 -0.2415
110 -0.51134186827632 1.1479 -0.2349
115 -0.609346408057967 1.0678 -0.2266
120 -0.688895547491122 0.975 -0.2165
125 -0.747523263253358 0.8723 -0.2048
130 -0.783399925137711 0.7629 -0.1915
135 -0.79549139433155 0.65 -0.1768
140 -0.783399925137711 0.5371 -0.1607
145 -0.747523263253358 0.4277 -0.1434
150 -0.688895547491122 0.325 -0.125
155 -0.609346408057967 0.2322 -0.1057
160 -0.51134186827632 0.1521 -0.0855
165 -0.397745697165775 0.0871 -0.0647
170 -0.27205805686139 0.0392 -0.0434
175 -0.138097306055957 0.0099 -0.0218
180 0 0 0
