-180 0 0 0
-175 0.127449508719175 0.0099 0.0218
-170 0.251081405426025 0.0392 0.0434
-165 0.367078078108224 0.0871 0.0647
-160 0.471915577215933 0.1521 0.0855
-155 0.5623636156618 0.2322 0.1057
-150 0.635779231283445 0.325 0.125
-145 0.689886539996597 0.4277 0.1434
-140 0.722996982641959 0.5371 0.1607
-135 0.734156156216449 0.65 0.1768
-130 0.722996982641959 0.7629 0.1915
-125 0.689886539996597 0.8723 0.2048
-120 0.635779231283445 0.975 0.2165
-115 0.5623636156618 1.0678 0.2266
-110 0.471915577215933 1.1479 0.2349
-105 0.367078078108224 1.2129 0.2415
-100 0.251081405426025 1.2608 0.2462
-95 0.127449508719175 1.2901 0.249
-90 0 1.3 0.25
-85 -0.127449508719175 1.2901 0.249
-80 -0.251081405426025 1.2608 0.2462
-75 -0.367078078108224 1.2129 0.2415
-70 -0.471915577215933 1.1479 0.2349
-65 -0.5623636156618 1.0678 0.2266
-60 -0.635779231283445 0.975 0.2165
-55 -0.689886539996597 0.8723 0.2048
-50 -0.722996982641959 0.7629 0.1915
-45 -0.734156156216449 0.65 0.1768
-40 -0.720647682942066 0.5422 0.1416
-39 -0.70031155741487 0.5206 0.1346
-38 -0.687316993449839 0.4991 0.1276
-37 -0.681663991046973 0.4775 0.1205
-36 -0.676010988644106 0.4559 0.1135
-35 -0.670357986241239 0.4344 0.1065
-34 -0.664704983838373 0.4128 0.0994
-33 -0.659051981435506 0.3913 0.0924
-32 -0.654206550804477 0.3623 0.0305
-30 -0.631961619271119 0.3063 0.02
-28 -0.617131664915547 0.2652 0.0094
-26 -0.594225992841594 0.2269 -0.0006
-24 -0.571246905152019 0.1936 -0.0106
-22 -0.540412346590928 0.1732 -0.0197
-20 -0.509651203645459 0.1529 -0.0289
-18 -0.46552841865685 0.1305 -0.0368
-16 -0.428820610846028 0.113 -0.0448
-14 -0.387561034866663 0.0935 -0.051
-12 -0.360984582011628 0.069 -0.0572
-10 -0.345347055884217 0.0496 0
-8 -0.373244989820442 0.0188 0
-6 -0.24550181863878 0.0097 0
-4 -0.0670284570625618 0.0088 0
-2 0.115042269679118 0.0085 0
0 0.294616865489661 0.0085 0
2 0.473677551990853 0.0089 0
4 0.632108450502362 0.0097 0
6 0.753317631893698 0.0106 0
8 0.855512168839028 0.0117 0
10 0.928046797073213 0.0843 -0.0003
12 0.937370580257162 0.0925 -0.0013
14 0.977528922002201 0.1017 -0.0029
16 1.04323589798357 0.1187 -0.185
18 1.13427126135441 0.1493 -0.202
20 1.22853691181261 0.1889 -0.2185
22 1.30320059289982 0.2648 -0.2392
24 1.34666263734783 0.3542 -0.2646
26 1.36413555386578 0.4534 -0.2883
28 1.364869710022 0.5403 -0.3103
30 1.35378395206313 0.6186 -0.3285
32 1.3343288139234 0.7037 -0.3444
33 1.32060009380215 0.7478 -0.214
34 1.30158544935614 0.7798 -0.2202
35 1.28154298629143 0.8098 -0.2261
36 1.26781426617019 0.8379 -0.2313
37 1.24593641271494 0.8641 -0.236
38 1.22354464995033 0.8886 -0.2403
39 1.20063897787638 0.9115 -0.2442
40 1.17743964333994 0.9328 -0.2478
45 1.04507128837411 1.0182 -0.2604
50 0.89978178505888 1.0465 -0.1944
55 0.786134412076573 1.0757 -0.2054
60 0.672487039094267 1.115 -0.2165
65 0.5623636156618 1.1378 -0.2266
70 0.471915577215933 1.1779 -0.2349
75 0.367078078108224 1.2129 -0.2415
80 0.251081405426025 1.2608 -0.2462
85 0.127449508719175 1.2901 -0.249
90 0 1.3 -0.25
95 -0.127449508719175 1.2901 -0.249
100 -0.251081405426025 1.2608 -0.2462
105 -0.367078078108224 1.2129 -0.2415
110 -0.471915577215933 1.1479 -0.2349
115 -0.5623636156618 1.0678 -0.2266
120 -0.635779231283445 0.975 -0.2165
125 -0.689886539996597 0.8723 -0.2048
130 -0.722996982641959 0.7629 -0.1915
135 -0.734156156216449 0.65 -0.1768
140 -0.722996982641959 0.5371 -0.1607
145 -0.689886539996597 0.4277 -0.1434
150 -0.635779231283445 0.325 -0.125
155 -0.5623636156618 0.2322 -0.1057
160 -0.471915577215933 0.1521 -0.0855
165 -0.367078078108224 0.0871 -0.0647
170 -0.251081405426025 0.0392 -0.0434
175 -0.127449508719175 0.0099 -0.0218
180 0 0 0
