Fy03	Fy05	Fy08	Fy10
342.749298095703	592.787963867188	975.26025390625	1176.02209472656
341.912200927734	603.947875976562	1013.09161376953	1178.21459960938
331.865661621094	556.676208496094	1000.02160644531	1162.43920898438
328.706756591797	588.407348632812	1024.4521484375	1211.27258300781
330.820587158203	651.952880859375	1036.55578613281	1245.51147460938
335.484558105469	633.244934082031	1067.17846679688	1277.2001953125
346.512817382812	634.858703613281	1074.57067871094	1260.82141113281
362.540069580078	613.006652832031	1064.60827636719	1248.28674316406
367.448638916016	663.307800292969	1091.51733398438	1243.87829589844
360.105499267578	708.123840332031	1112.24096679688	1233.66967773438
368.670196533203	692.905029296875	1101.33288574219	1197.85363769531
371.189544677734	681.75634765625	1097.69799804688	1216.37829589844
380.289672851562	702.845703125	1106.42260742188	1220.47778320312
368.579681396484	719.2626953125	1081.20520019531	1253.96667480469
392.734436035156	727.594970703125	1089.56176757812	1211.78552246094
377.736572265625	703.47119140625	1127.03637695312	1210.37854003906
394.324859619141	705.406188964844	1143.45764160156	1218.67321777344
391.942962646484	740.340515136719	1132.26916503906	1225.8427734375
398.702789306641	725.165344238281	1135.96240234375	1194.81506347656
397.930969238281	756.953918457031	1115.23950195312	1236.1904296875
402.700775146484	710.54150390625	1137.09143066406	1243.2578125
402.906951904297	738.369018554688	1125.91784667969	1196.12951660156
401.081451416016	761.451538085938	1199.16259765625	1290.26574707031
399.378265380859	764.435241699219	1209.82971191406	1306.34057617188
398.526275634766	749.8232421875	1180.71423339844	1329.72241210938
418.353271484375	759.508483886719	1254.23706054688	1349.77282714844
423.527984619141	745.047729492188	1244.611328125	1358.99084472656
436.877502441406	729.006774902344	1244.69201660156	1366.86474609375
431.175506591797	743.359680175781	1173.41223144531	1418.32568359375
439.615997314453	738.795776367188	1265.017578125	1387.17346191406
433.111297607422	735.476379394531	1282.32958984375	1357.58471679688
437.997131347656	756.259216308594	1298.15307617188	1341.97106933594
445.296203613281	746.500183105469	1314.76916503906	1365.13659667969
458.293975830078	751.885803222656	1285.00964355469	1322.48352050781
446.199462890625	803.891479492188	1276.89379882812	1324.73022460938
461.592407226562	815.139892578125	1282.26818847656	1252.47509765625
442.602508544922	804.00830078125	1281.65283203125	1284.82006835938
434.616729736328	787.5927734375	1239.86474609375	1261.79638671875
421.336273193359	760.519653320312	1234.77807617188	1263.37536621094
424.202667236328	760.093139648438	1267.24877929688	1237.03186035156
416.818481445312	745.859436035156	1186.650390625	1232.28295898438
405.661285400391	730.442260742188	1199.55517578125	1235.22619628906
393.878753662109	702.536315917969	1180.29626464844	1201.22119140625
376.744018554688	708.865783691406	1232.1142578125	1228.32995605469
372.941650390625	694.246520996094	1229.818359375	1244.02026367188
367.709777832031	751.819030761719	1198.48718261719	1231.82446289062
368.807037353516	764.778930664062	1157.53967285156	1257.88684082031
367.121032714844	757.540954589844	1122.77526855469	1220.75402832031
370.925567626953	767.702575683594	1080.21911621094	1220.14379882812
366.796813964844	740.8388671875	1089.20874023438	1207.20703125
361.231109619141	749.729125976562	1124.69812011719	1168.20300292969
346.604187011719	772.008911132812	1176.7099609375	1178.17712402344
355.306427001953	797.813781738281	1251.54260253906	1177.7158203125
346.03662109375	790.635925292969	1270.89343261719	1190.02270507812
358.212097167969	779.847473144531	1292.28869628906	1224.71630859375
371.505645751953	748.628356933594	1265.095703125	1266.27978515625
368.062835693359	736.963562011719	1334.71484375	1237.04919433594
369.743804931641	725.058166503906	1353.29150390625	1243.26831054688
375.484741210938	770.049865722656	1353.60266113281	1236.92578125
378.431365966797	707.690124511719	1355.04602050781	1243.64758300781
374.371765136719	733.68408203125	1350.87951660156	1326.71008300781
370.919128417969	773.530883789062	1355.36462402344	1349.06811523438
359.277923583984	818.257507324219	1321.46313476562	1349.28588867188
364.946197509766	845.03564453125	1341.28735351562	1349.47839355469
352.682250976562	819.591491699219	1307.52307128906	1352.33349609375
369.713226318359	933.110107421875	1375.23547363281	1337.84106445312
385.612030029297	929.29833984375	1438.30944824219	1303.36791992188
381.657165527344	991.505493164062	1426.47766113281	1302.70446777344
386.649505615234	964.141052246094	1425.06701660156	1344.86145019531
407.894256591797	1010.12847900391	1424.61511230469	1366.4189453125
423.133911132812	999.187133789062	1399.31872558594	1378.14636230469
431.229888916016	1009.63830566406	1390.8623046875	1387.52160644531
447.029510498047	1018.95574951172	1409.607421875	1420.98388671875
465.136993408203	974.868347167969	1397.10107421875	1394.87487792969
465.420532226562	980.762756347656	1414.033203125	1398.51916503906
459.042907714844	935.773864746094	1415.87048339844	1401.73083496094
460.415893554688	929.690185546875	1385.96203613281	1389.11596679688
462.357635498047	939.216369628906	1460.45593261719	1368.61877441406
454.915710449219	944.729125976562	1404.95666503906	1395.24914550781
446.561157226562	891.724182128906	1438.40856933594	1416.87377929688
452.798797607422	862.947265625	1416.51025390625	1428.02783203125
448.146057128906	939.270935058594	1413.57067871094	1463.59350585938
453.650177001953	867.561584472656	1411.41687011719	1475.04760742188
449.575469970703	853.773254394531	1438.35083007812	1498.32727050781
438.489562988281	888.732055664062	1497.68310546875	1552.36547851562
443.491638183594	822.235473632812	1510.44152832031	1588.70385742188
440.005676269531	805.65625	1515.78198242188	1620.75366210938
427.968231201172	860.527587890625	1546.18151855469	1557.96264648438
439.327178955078	843.244445800781	1515.58325195312	1603.06176757812
430.107696533203	795.653869628906	1511.42199707031	1557.78698730469
435.571899414062	848.3671875	1520.44519042969	1572.20263671875
432.047332763672	834.464538574219	1492.74450683594	1536.07348632812
440.443115234375	830.583312988281	1501.705078125	1567.08923339844
444.03076171875	820.349487304688	1489.39270019531	1565.29187011719
438.376373291016	841.297241210938	1458.78723144531	1532.36437988281
453.758209228516	778.869934082031	1442.83068847656	1518.12817382812
451.529022216797	856.269165039062	1428.5107421875	1525.92736816406
464.644989013672	862.931823730469	1456.47424316406	1546.86755371094
467.729461669922	860.914245605469	1459.55786132812	1532.78784179688
487.820007324219	882.271118164062	1467.62219238281	1463.52868652344
493.313995361328	871.78369140625	1405.44848632812	1406.23693847656
509.147705078125	859.026428222656	1362.84106445312	1411.41198730469
510.266052246094	886.72119140625	1359.33312988281	1422.87744140625
523.740295410156	867.306884765625	1411.53381347656	1406.80444335938
532.263488769531	878.517761230469	1412.64807128906	1352.71008300781
528.094909667969	902.580322265625	1374.66479492188	1334.26147460938
536.538757324219	891.640625	1358.60278320312	1321.50842285156
534.11669921875	917.261352539062	1355.31494140625	1351.43432617188
541.978637695312	950.781372070312	1394.46838378906	1352.31335449219
529.225219726562	917.498046875	1444.94860839844	1355.51684570312
535.636413574219	939.018188476562	1447.81408691406	1394.92309570312
522.214660644531	942.543823242188	1470.73693847656	1437.97961425781
528.325500488281	902.506958007812	1426.43859863281	1477.52978515625
524.228881835938	854.576721191406	1412.94665527344	1413.80419921875
536.249755859375	891.691345214844	1392.15356445312	1377.91149902344
519.0517578125	839.860595703125	1306.515625	1292.8623046875
518.47900390625	888.473999023438	1226.87316894531	1247.24938964844
510.108642578125	851.684936523438	1164.19360351562	1230.77416992188
499.955169677734	843.191528320312	1112.41479492188	1273.91333007812
490.092712402344	828.027099609375	1124.43603515625	1294.04260253906
482.300964355469	841.307495117188	1136.95739746094	1275.51574707031
460.101501464844	791.741882324219	1105.529296875	1217.99694824219
438.958251953125	771.379516601562	1124.96362304688	1273.81201171875
436.09814453125	786.146240234375	1152.53601074219	1266.30603027344
417.537933349609	730.505187988281	1143.87670898438	1297.43017578125
421.243682861328	740.802795410156	1145.61926269531	1291.70971679688
421.58154296875	680.303894042969	1153.08715820312	1280.673828125
415.699279785156	688.890869140625	1110.46130371094	1342.13916015625
413.647979736328	689.00927734375	1086.29052734375	1374.43127441406
412.145721435547	670.964965820312	1041.84899902344	1383.14624023438
413.763488769531	707.445129394531	1087.21362304688	1389.42163085938
402.874389648438	659.502746582031	1086.71142578125	1367.30456542969
386.205718994141	655.981811523438	1138.86120605469	1357.27917480469
390.813385009766	594.673217773438	1096.7275390625	1358.81958007812
372.231964111328	642.676635742188	1101.40258789062	1340.44848632812
373.432403564453	615.946838378906	1157.68493652344	1346.01440429688
363.870910644531	649.180847167969	1231.56823730469	1324.24499511719
366.216491699219	619.789428710938	1282.52014160156	1304.48400878906
354.535095214844	628.948181152344	1225.35668945312	1307.38757324219
356.000518798828	664.544250488281	1187.9150390625	1290.79943847656
343.746795654297	652.677490234375	1170.83508300781	1300.10583496094
336.421295166016	651.282897949219	1077.61022949219	1269.70666503906
343.483795166016	634.553771972656	1082.07360839844	1223.71008300781
331.231201171875	686.359252929688	1095.95031738281	1234.58923339844
340.183868408203	662.500122070312	1069.56750488281	1239.14221191406
320.946685791016	665.901672363281	1070.77673339844	1264.087890625
336.030426025391	615.370422363281	1089.24475097656	1248.42736816406
322.474212646484	647.453125	1115.1962890625	1238.19714355469
335.515350341797	621.190551757812	1154.75451660156	1229.82751464844
333.753540039062	639.381225585938	1175.31286621094	1212.63146972656
338.609222412109	613.9267578125	1127.779296875	1282.20434570312
340.867767333984	639.326904296875	1150.75439453125	1290.12048339844
350.159210205078	649.335876464844	1187.73205566406	1295.38562011719
348.274963378906	636.365417480469	1218.84973144531	1293.7998046875
355.941619873047	635.146240234375	1211.53637695312	1298.97131347656
373.15771484375	676.819580078125	1156.8046875	1294.14904785156
368.697296142578	650.597778320312	1146.50903320312	1259.77368164062
378.122009277344	723.382995605469	1179.29931640625	1307.1904296875
381.743560791016	730.625061035156	1148.34973144531	1328.68688964844
393.442138671875	748.606323242188	1102.91223144531	1308.4169921875
389.520294189453	730.462219238281	1032.83911132812	1324.35205078125
390.119873046875	740.774230957031	1144.73657226562	1287.12072753906
380.752014160156	771.1357421875	1145.39282226562	1291.18359375
399.029022216797	752.725830078125	1222.75451660156	1295.62548828125
394.647552490234	793.813415527344	1210.44592285156	1295.48486328125
413.029174804688	798.949401855469	1238.54968261719	1266.263671875
400.983795166016	768.883544921875	1193.15173339844	1284.77136230469
415.968963623047	792.717346191406	1221.39331054688	1276.17138671875
413.812286376953	773.459899902344	1231.93884277344	1309.22192382812
418.774871826172	812.992004394531	1243.76513671875	1329.42260742188
418.786224365234	786.838989257812	1272.57666015625	1310.03527832031
409.433929443359	681.625	1291.42700195312	1217.75463867188
416.819763183594	789.354614257812	1256.39501953125	1231.75720214844
418.225952148438	791.692810058594	1215.720703125	1211.76245117188
425.662994384766	793.284606933594	1253.61645507812	1153.24328613281
422.557495117188	800.825012207031	1250.2119140625	1147.537109375
440.897766113281	836.463317871094	1235.89184570312	1123.54211425781
415.875396728516	840.911560058594	1239.63977050781	1144.38781738281
440.252563476562	844.772094726562	1229.34826660156	1142.41674804688
414.093444824219	839.8935546875	1246.55749511719	1160.55493164062
441.207885742188	855.210876464844	1233.11889648438	1174.53332519531
431.969573974609	843.224060058594	1238.09704589844	1193.58422851562
440.762908935547	828.325988769531	1248.04602050781	1195.47351074219
437.121765136719	839.403137207031	1245.64990234375	1225.73168945312
444.560424804688	848.209777832031	1267.76867675781	1188.13012695312
436.123718261719	873.7412109375	1271.55163574219	1183.26281738281
432.455444335938	836.122375488281	1248.87255859375	1201.43957519531
417.502044677734	825.564880371094	1233.72839355469	1202.75817871094
423.951751708984	845.300720214844	1234.91845703125	1190.69604492188
420.881683349609	849.314025878906	1243.60034179688	1220.61706542969
417.028259277344	840.401550292969	1247.81787109375	1207.66223144531
412.958770751953	835.347412109375	1279.38635253906	1205.87609863281
408.467254638672	822.357482910156	1258.35815429688	1177.94079589844
420.146911621094	843.725708007812	1269.02905273438	1203.17407226562
422.747009277344	834.831298828125	1266.37683105469	1206.90686035156
443.355712890625	831.308349609375	1266.70263671875	1224.57299804688
435.018127441406	776.4677734375	1282.5791015625	1224.64514160156
454.992431640625	823.851318359375	1280.93835449219	1225.79833984375
459.125427246094	762.000427246094	1291.22314453125	1223.04638671875
461.277099609375	809.426208496094	1280.58129882812	1236.59936523438
454.898132324219	776.705749511719	1318.59643554688	1218.25842285156
464.224060058594	765.973327636719	1324.07775878906	1264.97302246094
465.788024902344	743.980407714844	1289.20568847656	1268.27136230469
474.131134033203	711.537902832031	1300.88977050781	1261.0166015625
459.85107421875	710.372741699219	1286.08435058594	1280.86193847656
474.903076171875	718.410217285156	1277.75634765625	1268.53869628906
484.776123046875	719.382995605469	1249.41442871094	1224.16967773438
479.099884033203	767.996948242188	1187.06457519531	1232.23767089844
471.613586425781	707.043884277344	1123.55932617188	1291.34448242188
470.819946289062	671.359252929688	1095.88037109375	1234.447265625
482.302185058594	681.567199707031	1122.87854003906	1235.96142578125
481.717132568359	691.958984375	1084.23132324219	1239.52783203125
481.139251708984	690.710510253906	1087.11877441406	1209.18298339844
471.405059814453	665.126281738281	1032.80285644531	1173.83764648438
492.360290527344	666.280334472656	1031.72973632812	1192.24938964844
475.527038574219	696.210205078125	1023.76342773438	1224.59802246094
488.154754638672	684.685974121094	1062.01672363281	1198.52819824219
504.484344482422	707.880676269531	1079.93994140625	1162.88464355469
505.03759765625	736.450134277344	1074.11486816406	1154.50720214844
502.254425048828	749.311889648438	1052.3095703125	1182.9169921875
510.387115478516	807.240051269531	1035.43432617188	1181.03735351562
507.670257568359	713.497924804688	1089.86254882812	1219.02197265625
518.366333007812	793.990173339844	1066.96789550781	1269.20593261719
527.599243164062	811.489379882812	1089.90942382812	1252.06640625
527.650573730469	835.637634277344	1120.81176757812	1299.63146972656
539.490661621094	833.651672363281	1152.0869140625	1264.17687988281
548.666564941406	878.451843261719	1124.94409179688	1244.55578613281
545.574768066406	895.202087402344	1129.58898925781	1271.63024902344
540.774597167969	868.484985351562	1145.68127441406	1314.67932128906
533.943237304688	921.923522949219	1140.83142089844	1204.14538574219
536.041259765625	961.142211914062	1152.88732910156	1268.35583496094
531.97119140625	949.022094726562	1128.49584960938	1256.90185546875
511.086120605469	891.520629882812	1124.03442382812	1235.50048828125
517.424194335938	932.391845703125	1136.17309570312	1221.0234375
506.419342041016	925.678039550781	1122.69213867188	1205.48291015625
501.591979980469	910.97412109375	1152.97143554688	1174.29760742188
489.788970947266	917.501281738281	1143.666015625	1226.9404296875
486.514892578125	922.969543457031	1216.70043945312	1257.14233398438
484.380981445312	912.31298828125	1174.23779296875	1281.64916992188
479.093566894531	892.379272460938	1241.50390625	1260.54504394531
475.604919433594	907.883666992188	1272.3505859375	1265.02758789062
465.955902099609	912.479553222656	1325.548828125	1238.74291992188
453.922973632812	861.291442871094	1286.64331054688	1243.51428222656
452.848724365234	903.218444824219	1304.91149902344	1306.61889648438
453.454071044922	916.587585449219	1323.27856445312	1376.4228515625
454.669586181641	905.696044921875	1347.31433105469	1403.82580566406
452.396057128906	940.801452636719	1345.14929199219	1430.39904785156
438.648132324219	901.800231933594	1369.75378417969	1456.92126464844
446.456359863281	855.799499511719	1351.92883300781	1492.66467285156
437.047882080078	887.152038574219	1296.35693359375	1504.7509765625
453.498901367188	887.395812988281	1364.75598144531	1511.75158691406
454.416137695312	917.602661132812	1454.91174316406	1527.43200683594
447.151214599609	826.726867675781	1481.125	1485.91625976562
452.127990722656	870.416809082031	1520.05578613281	1421.77746582031
452.051330566406	849.969787597656	1476.0498046875	1399.17370605469
451.209075927734	862.021362304688	1444.42456054688	1436.62170410156
461.476409912109	867.281188964844	1401.55590820312	1403.13879394531
463.773193359375	860.66064453125	1391.5068359375	1418.00720214844
472.875183105469	843.873718261719	1373.17053222656	1446.65881347656
479.819854736328	888.7431640625	1392.10327148438	1412.64990234375
487.037506103516	859.881286621094	1507.14770507812	1421.90881347656
491.475494384766	884.110656738281	1543.79418945312	1392.96862792969
490.320281982422	893.364196777344	1497.8369140625	1431.23754882812
488.495727539062	853.157165527344	1490.51184082031	1517.96411132812
482.618927001953	829.113525390625	1476.25927734375	1612.85729980469
495.869323730469	847.414001464844	1462.4521484375	1514.47595214844
498.810272216797	835.619995117188	1472.85888671875	1487.77221679688
505.795745849609	816.849426269531	1480.6376953125	1487.85815429688
496.566802978516	858.97705078125	1468.53784179688	1562.08520507812
493.214202880859	828.730285644531	1499.94555664062	1518.03247070312
488.27099609375	878.358093261719	1529.84484863281	1512.14086914062
500.333526611328	840.348388671875	1491.63647460938	1458.23681640625
498.821472167969	852.64990234375	1447.29565429688	1444.81066894531
509.410430908203	873.330993652344	1473.16723632812	1417.64038085938
506.966369628906	897.5048828125	1485.05151367188	1424.96813964844
512.008605957031	867.654602050781	1438.35986328125	1427.2314453125
492.523773193359	847.96630859375	1428.40051269531	1436.42529296875
498.121795654297	864.485656738281	1395.5341796875	1419.79333496094
476.570922851562	848.277404785156	1349.43786621094	1387.53125
468.147857666016	845.383483886719	1344.57348632812	1357.115234375
467.558868408203	873.756408691406	1332.12023925781	1370.55529785156
464.259887695312	855.716430664062	1319.3330078125	1360.84313964844
448.403137207031	850.682556152344	1316.55236816406	1370.62976074219
434.620025634766	849.042541503906	1388.90209960938	1386.36096191406
425.762969970703	838.201782226562	1382.74719238281	1427.4765625
416.013397216797	778.978576660156	1379.08618164062	1411.26379394531
419.496307373047	753.965759277344	1334.78857421875	1379.25476074219
428.492431640625	807.942321777344	1271.26892089844	1264.36083984375
432.015869140625	834.995971679688	1218.595703125	1317.78930664062
423.168334960938	825.257873535156	1176.66613769531	1269.53894042969
424.322174072266	803.364685058594	1134.5615234375	1201.72595214844
410.452423095703	865.247680664062	1124.73181152344	1115.55786132812
405.335662841797	799.074340820312	1104.033203125	1153.48400878906
406.333892822266	795.199401855469	1095.79309082031	1130.12048339844
412.635833740234	765.821716308594	1103.60583496094	1152.31188964844
420.204284667969	723.010986328125	1125.93310546875	1168.40881347656
416.643676757812	696.796875	1088.90673828125	1248.36804199219
420.05224609375	678.846923828125	1113.2412109375	1256.39453125
411.445831298828	724.492370605469	1196.18225097656	1308.49694824219
411.227294921875	715.864379882812	1205.3994140625	1287.60083007812
405.458435058594	736.268737792969	1186.00109863281	1276.02563476562
402.769256591797	731.823974609375	1123.65161132812	1275.27868652344
387.791076660156	691.148315429688	1106.08142089844	1297.490234375
403.660858154297	659.440185546875	1125.4091796875	1303.70336914062
403.409057617188	712.420227050781	1134.97619628906	1274.26953125
415.745574951172	706.435424804688	1126.193359375	1265.28466796875
409.754943847656	689.860656738281	1128.82824707031	1196.72314453125
400.779205322266	678.24609375	1110.14721679688	1260.38598632812
402.372039794922	687.226684570312	1132.6904296875	1269.83483886719
394.541473388672	693.405090332031	1139.95556640625	1243.40991210938
401.186187744141	711.99609375	1138.904296875	1238.0830078125
394.445587158203	681.065979003906	1138.24035644531	1239.39038085938
393.093139648438	620.477111816406	1142.31262207031	1250.16149902344
388.358551025391	662.825378417969	1139.66857910156	1230.66931152344
382.641906738281	655.300598144531	1072.86938476562	1142.70239257812
389.365447998047	699.469543457031	1028.37646484375	1198.71459960938
406.138214111328	693.872375488281	1021.96057128906	1227.36401367188
410.784545898438	667.617370605469	1001.08416748047	1242.904296875
410.336883544922	642.750366210938	1013.79803466797	1262.34692382812
401.908203125	618.11376953125	922.787963867188	1314.87890625
393.940399169922	615.790832519531	918.998657226562	1279.47875976562
393.422546386719	616.006225585938	904.200073242188	1250.69738769531
374.888732910156	585.013000488281	976.95068359375	1248.02465820312
362.229614257812	600.371154785156	1012.96612548828	1249.89428710938
355.485717773438	582.418701171875	1040.8447265625	1238.86694335938
357.169372558594	587.241516113281	1150.90710449219	1245.81005859375
362.074005126953	609.389831542969	1210.41137695312	1167.38403320312
331.061859130859	621.514465332031	1230.30029296875	1161.49731445312
329.556427001953	618.945617675781	1272.78442382812	1154.94287109375
317.263397216797	646.628540039062	1191.04431152344	1177.00451660156
307.62744140625	650.150207519531	1149.00708007812	1129.53039550781
298.512878417969	699.281372070312	1155.7626953125	1097.21166992188
301.377777099609	646.670043945312	1094.87829589844	1151.91442871094
309.130157470703	691.72021484375	1078.49841308594	1112.205078125
295.814483642578	668.263916015625	1036.81848144531	1103.73486328125
291.462371826172	662.253662109375	999.536560058594	1071.64685058594
291.926391601562	670.425354003906	946.2578125	1082.40808105469
297.700164794922	651.447692871094	952.444763183594	1069.48681640625
322.179565429688	648.413146972656	963.825988769531	1090.05041503906
341.128936767578	670.6640625	997.038940429688	1097.484375
345.335540771484	664.324401855469	1009.26593017578	1108.58251953125
356.810455322266	628.095642089844	1075.82580566406	1063.93029785156
341.311187744141	679.79248046875	1055.84448242188	1143.29309082031
339.341400146484	653.867065429688	1064.47790527344	1166.00073242188
340.75537109375	660.600891113281	1087.91833496094	1224.30065917969
339.791320800781	637.234069824219	1115.3369140625	1231.84704589844
334.770874023438	654.52392578125	1158.99340820312	1227.57897949219
340.177490234375	645.75341796875	1176.9423828125	1189.45227050781
322.591552734375	658.197998046875	1162.4951171875	1212.81945800781
339.007934570312	699.841979980469	1192.30529785156	1201.72497558594
330.971252441406	656.111450195312	1187.01037597656	1208.37487792969
346.674713134766	681.887145996094	1200.96789550781	1204.17395019531
350.207580566406	689.187805175781	1247.65600585938	1201.38256835938
358.272613525391	692.410766601562	1247.07348632812	1174.49206542969
362.108123779297	714.311096191406	1261.31811523438	1179.67370605469
368.247985839844	726.382507324219	1289.31604003906	1223.84558105469
371.703338623047	740.519897460938	1298.90954589844	1247.91125488281
375.729827880859	738.053588867188	1282.44555664062	1251.15600585938
380.006896972656	752.787109375	1292.537109375	1254.75439453125
367.971069335938	752.36279296875	1291.55078125	1263.23571777344
377.505859375	755.528747558594	1286.87475585938	1242.84338378906
357.586944580078	746.1103515625	1288.31860351562	1247.27258300781
347.329406738281	789.344360351562	1337.18981933594	1263.03845214844
332.920593261719	760.27880859375	1319.00378417969	1298.68139648438
334.084350585938	744.239013671875	1343.57055664062	1303.1826171875
327.236907958984	744.597961425781	1332.05249023438	1304.86926269531
325.219421386719	755.774780273438	1344.57312011719	1305.09619140625
320.329925537109	742.598449707031	1340.75744628906	1322.76184082031
324.866851806641	769.890380859375	1358.45300292969	1302.84716796875
330.430969238281	712.138854980469	1353.39733886719	1328.92443847656
337.303680419922	672.156127929688	1365.27001953125	1306.24584960938
349.40673828125	662.352844238281	1349.958984375	1311.16564941406
344.349914550781	677.097595214844	1366.14379882812	1310.56188964844
349.532684326172	646.247436523438	1350.1640625	1309.98083496094
347.974975585938	648.295349121094	1327.5712890625	1331.97302246094
351.517822265625	614.596008300781	1294.68957519531	1323.47229003906
349.702026367188	656.206359863281	1268.80249023438	1364.82421875
352.065704345703	644.072631835938	1272.04870605469	1351.8564453125
361.014831542969	649.895690917969	1223.50598144531	1342.52099609375
360.179473876953	644.142272949219	1204.23083496094	1321.20178222656
366.635284423828	616.771789550781	1204.84948730469	1310.03698730469
383.72802734375	620.249084472656	1184.57141113281	1318.06262207031
379.226165771484	626.7607421875	1156.431640625	1326.91979980469
388.719421386719	586.887817382812	1124.46520996094	1301.09228515625
404.160430908203	617.849548339844	1158.02233886719	1305.78833007812
420.849945068359	621.693664550781	1105.1220703125	1315.88854980469
420.199890136719	658.1396484375	1131.37976074219	1317.31018066406
428.290924072266	643.013122558594	1089.45849609375	1312.8662109375
441.174438476562	685.358459472656	1066.42822265625	1295.20520019531
450.839813232422	688.251647949219	1066.20056152344	1308.51892089844
435.955139160156	710.904968261719	1043.62670898438	1267.22424316406
453.712768554688	714.154479980469	1068.77087402344	1195.53649902344
454.564575195312	727.31640625	1058.28430175781	1197.37377929688
452.633880615234	732.275512695312	1066.939453125	1162.26293945312
437.976593017578	747.319885253906	1148.79150390625	1119.20178222656
425.816711425781	717.352111816406	1271.74230957031	1170.36791992188
427.891937255859	756.767578125	1302.75952148438	1190.80908203125
418.377532958984	768.773803710938	1285.76293945312	1214.31921386719
442.867919921875	804.552124023438	1330.12097167969	1195.89526367188
440.486541748047	752.529846191406	1328.40673828125	1256.03259277344
443.426422119141	768.375305175781	1318.97937011719	1212.03088378906
440.025939941406	740.097595214844	1262.9033203125	1217.26452636719
454.030517578125	732.02392578125	1255.05871582031	1189.47668457031
452.962829589844	711.393127441406	1244.10852050781	1198.70092773438
454.240875244141	757.762878417969	1250.716796875	1239.74157714844
451.082458496094	767.625122070312	1249.552734375	1237.04284667969
473.778900146484	783.434326171875	1233.89819335938	1268.30346679688
471.682647705078	759.464660644531	1232.30358886719	1275.90966796875
482.494384765625	730.039916992188	1220.47595214844	1285.92248535156
472.920043945312	775.491027832031	1240.91882324219	1285.06372070312
479.363464355469	758.813232421875	1252.45581054688	1275.91821289062
481.888519287109	792.967895507812	1324.72863769531	1315.13415527344
476.618591308594	838.005859375	1309.10815429688	1401.72155761719
475.137817382812	869.301635742188	1338.50439453125	1411.36999511719
479.946990966797	864.552795410156	1369.6767578125	1405.52893066406
489.397979736328	856.024047851562	1441.72619628906	1398.27307128906
499.364929199219	879.501403808594	1468.06823730469	1395.87951660156
513.726257324219	898.902526855469	1493.171875	1402.82543945312
513.920654296875	923.299377441406	1555.82446289062	1414.71240234375
509.638641357422	957.492248535156	1541.31958007812	1448.15197753906
498.088287353516	854.325378417969	1582.53344726562	1448.84008789062
498.387725830078	950.608947753906	1525.20825195312	1467.87487792969
500.859832763672	966.452209472656	1461.2421875	1414.20886230469
527.631286621094	957.195617675781	1451.2890625	1388.52587890625
526.969665527344	986.994140625	1469.26843261719	1313.33422851562
531.985107421875	993.529418945312	1394.35241699219	1328.61804199219
537.98779296875	984.747436523438	1428.90588378906	1284.72253417969
561.228820800781	938.616760253906	1393.208984375	1209.98315429688
577.761840820312	980.961364746094	1366.33081054688	1273.02551269531
594.763610839844	979.6357421875	1333.23681640625	1309.51745605469
603.740112304688	945.213500976562	1380.01879882812	1321.60290527344
606.164916992188	1007.30877685547	1392.1201171875	1338.86267089844
600.873229980469	955.8154296875	1340.24719238281	1340.32250976562
619.152587890625	936.145263671875	1334.54565429688	1288.29992675781
601.235046386719	966.341735839844	1306.904296875	1325.55822753906
605.827697753906	966.396728515625	1300.68054199219	1326.49328613281
602.841064453125	934.42822265625	1298.77282714844	1296.79370117188
606.413269042969	956.099304199219	1307.94750976562	1339.541015625
601.927917480469	937.825866699219	1321.71850585938	1371.45336914062
608.423034667969	968.055358886719	1312.24145507812	1351.38232421875
595.651672363281	993.8515625	1338.11059570312	1390.13879394531
596.526123046875	1050.15576171875	1363.30822753906	1435.3203125
611.555053710938	1043.40856933594	1383.85424804688	1465.53796386719
603.529113769531	992.155944824219	1369.85510253906	1469.19152832031
594.366821289062	994.394104003906	1357.99987792969	1462.34497070312
582.785827636719	940.573608398438	1385.01306152344	1486.13830566406
574.383728027344	953.078552246094	1351.38720703125	1468.14599609375
563.595275878906	938.926696777344	1355.58947753906	1519.98852539062
567.622985839844	931.77880859375	1355.19213867188	1579.26965332031
545.803833007812	927.186828613281	1327.50134277344	1530.76843261719
537.103576660156	861.190124511719	1319.14770507812	1482.05456542969
528.526489257812	898.660888671875	1303.5302734375	1428.69409179688
512.521850585938	878.832702636719	1302.25964355469	1393.81091308594
503.309722900391	885.967895507812	1292.84729003906	1351.77075195312
495.424896240234	858.447387695312	1278.43835449219	1323.14221191406
492.751190185547	851.298461914062	1263.14111328125	1266.20581054688
493.047058105469	833.8564453125	1257.68664550781	1266.38745117188
499.319244384766	853.911987304688	1239.98608398438	1275.27868652344
492.7099609375	871.806579589844	1221.84533691406	1275.63427734375
502.212463378906	837.238037109375	1213.67236328125	1244.69470214844
512.841918945312	834.46044921875	1190.32373046875	1247.14880371094
527.1044921875	861.468444824219	1189.69030761719	1235.06481933594
525.513305664062	821.324279785156	1179.30786132812	1267.8662109375
525.896301269531	840.045349121094	1226.39123535156	1277.96325683594
519.773376464844	833.788818359375	1248.16186523438	1289.00183105469
541.106506347656	841.258911132812	1247.50305175781	1302.298828125
539.981201171875	823.95166015625	1240.42309570312	1298.1689453125
549.154296875	795.8359375	1255.228515625	1276.14685058594
555.838623046875	817.270385742188	1264.03015136719	1271.57507324219
