             time[s]        azimuth[deg]        nrOfCalls[-]          u_hub[m/s]          v_hub[m/s]          w_hub[m/s]      v_tot_hub[m/s]      v_tot_ave[m/s]   AeroTorque_B1[Nm]   AeroTorque_B2[Nm]   AeroTorque_B3[Nm]       AxForce_B1[N]       AxForce_B2[N]       AxForce_B3[N]   AeroMoment_B1[Nm]   AeroMoment_B2[Nm]   AeroMoment_B3[Nm]
             28.7263            320.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          80106.2734          80090.9119          80089.4514          33598.4276          33598.4088          33598.4888         851332.0429         851331.3933         851333.9580
             28.8618            330.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          80098.5240          80092.7783          80094.8251          33598.4731          33598.4297          33598.4642         851333.0476         851331.6462         851332.7379
             28.9973            340.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          80096.6744          80096.1214          80093.3957          33598.5216          33598.4682          33598.4754         851334.1552         851332.4541         851332.6658
             29.1328            350.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          80089.8236          80106.6438          80091.2840          33598.5700          33598.5089          33598.4901         851335.2457         851333.3306         851332.6809
             29.2683            360.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          80095.1898          80098.8882          80093.1417          33598.5438          33598.5527          33598.5094         851333.9982         851334.3078         851332.9063
             29.4038             10.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          80093.7528          80097.0319          80094.0014          33598.5534          33598.5996          33598.5462         851333.8992         851335.3886         851333.6875
             29.5393             20.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          80091.6337          80090.1734          80106.9919          33598.5665          33598.6464          33598.5853         851333.8881         851336.4528         851334.5378
             29.6748             30.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          80093.4833          80095.5325          80099.2304          33598.5841          33598.6186          33598.6275         851334.0879         851335.1797         851335.4894
             29.8103             40.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          80094.3356          80094.0886          80097.3679          33598.6195          33598.6266          33598.6728         851334.8440         851335.0556         851336.5451
             29.9458             50.0000                   1              6.1000              0.0000              0.0000              6.1000              6.1000          80107.3192          80091.9624          80090.5022          33598.6570          33598.6389          33598.7182         851335.6696         851335.0222         851337.5848
