             time[s]        azimuth[deg]        nrOfCalls[-]          u_hub[m/s]          v_hub[m/s]          w_hub[m/s]      v_tot_hub[m/s]      v_tot_ave[m/s]   AeroTorque_B1[Nm]   AeroTorque_B2[Nm]   AeroTorque_B3[Nm]       AxForce_B1[N]       AxForce_B2[N]       AxForce_B3[N]   AeroMoment_B1[Nm]   AeroMoment_B2[Nm]   AeroMoment_B3[Nm]
             24.6612            212.6168                   1              5.9674              0.0000              0.0000              5.9674              5.9674          86891.2375          86313.5495          85941.6260          29357.4936          29445.2564          29581.1683         738215.3119         740599.2977         744334.0750
             24.7967            221.6971                   1              5.9674              0.0000              0.0000              5.9674              5.9674          86816.8425          86462.3535          85867.7280          29367.4558          29432.9119          29583.5649         738476.7901         740291.0925         744381.2436
             24.9322            230.7774                   1              5.9674              0.0000              0.0000              5.9674              5.9674          86750.5928          86609.8723          85795.0588          29380.9530          29420.9471          29582.0002         738839.5451         739991.1785         744317.0134
             25.0678            239.8578                   1              5.9674              0.0000              0.0000              5.9674              5.9674          86673.1430          86742.7168          85733.3089          29397.6972          29409.3163          29576.8400         739295.9877         739696.3352         744153.3549
             25.2033            248.9381                   1              5.9674              0.0000              0.0000              5.9674              5.9674          86599.0854          86866.6550          85685.5083          29417.1923          29398.0368          29568.9962         739832.2133         739405.5011         743915.2207
             25.3388            258.0184                   1              5.9674              0.0000              0.0000              5.9674              5.9674          86541.7816          86959.6646          85655.7248          29438.7521          29387.1902          29558.2535         740428.5827         739119.7502         743602.9385
             25.4743            267.0987                   1              5.9674              0.0000              0.0000              5.9674              5.9674          86477.6221          87021.3914          85647.4539          29461.5002          29376.5445          29545.6539         741059.8079         738834.6083         743244.9408
             25.6098            276.1790                   1              5.9674              0.0000              0.0000              5.9674              5.9674          86412.0702          87059.7386          85658.1958          29484.5822          29367.2821          29531.8482         741700.9751         738578.2407         742860.4326
             25.7453            285.2593                   1              5.9674              0.0000              0.0000              5.9674              5.9674          86344.7358          87086.2675          85705.4664          29506.9925          29359.3465          29517.3982         742322.8953         738351.9299         742465.6812
             25.8808            294.3396                   1              5.9674              0.0000              0.0000              5.9674              5.9674          86268.3345          87081.5797          85773.4902          29527.7696          29353.1726          29502.7941         742897.7518         738169.1681         742074.2508
             26.0163            303.4199                   1              5.9674              0.0000              0.0000              5.9674              5.9674          86198.6781          87062.6953          85876.5254          29546.0964          29349.2968          29488.3795         743401.6938         738046.0479         741695.3593
             26.1518            312.5003                   1              5.9674              0.0000              0.0000              5.9674              5.9674          86114.7217          87020.0084          85997.2430          29561.2466          29348.1953          29474.4022         743813.7261         737997.6153         741334.7197
             26.2873            321.5806                   1              5.9674              0.0000              0.0000              5.9674              5.9674          86038.0799          86964.2001          86136.2503          29572.6856          29350.2637          29460.8888         744118.9270         738036.3945         740991.8966
             26.4228            330.6609                   1              5.9674              0.0000              0.0000              5.9674              5.9674          85956.6016          86900.3548          86282.1938          29580.0897          29355.8102          29447.9542         744308.3437         738172.5346         740667.0426
             26.5583            339.7412                   1              5.9674              0.0000              0.0000              5.9674              5.9674          85884.1979          86830.5895          86430.7354          29583.3728          29364.9842          29435.5159         744380.5285         738411.5126         740356.4350
             26.6938            348.8215                   1              5.9674              0.0000              0.0000              5.9674              5.9674          85810.0402          86762.4881          86579.6333          29582.6456          29377.7374          29423.4747         744339.8250         738752.8879         740055.0269
             26.8293            357.9018                   1              5.9674              0.0000              0.0000              5.9674              5.9674          85745.4857          86686.8056          86715.1263          29578.2058          29393.8167          29411.7729         744195.8660         739190.0902         739759.2580
             26.9648              6.9821                   1              5.9674              0.0000              0.0000              5.9674              5.9674          85694.8092          86611.4563          86835.9676          29570.5860          29412.7711          29400.4138         743965.4807         739710.5961         739467.5541
             27.1003             16.0624                   1              5.9674              0.0000              0.0000              5.9674              5.9674          85660.6110          86554.7633          86941.4142          29560.7260          29433.9526          29389.4605         743674.4582         740295.9116         739180.3912
             27.2358             25.1428                   1              5.9674              0.0000              0.0000              5.9674              5.9674          85646.9634          86491.6674          87010.1004          29548.4712          29456.5089          29378.6569         743324.6694         740921.6220         738892.4295
             27.3713             34.2231                   1              5.9674              0.0000              0.0000              5.9674              5.9674          85660.3975          86426.2446          87050.7884          29534.8753          29479.6124          29369.1610         742944.3960         741563.1641         738631.1484
             27.5068             43.3034                   1              5.9674              0.0000              0.0000              5.9674              5.9674          85692.7511          86359.3949          87082.5663          29520.5193          29502.2524          29360.9011         742550.5755         742191.7035         738397.1941
             27.6423             52.3837                   1              5.9674              0.0000              0.0000              5.9674              5.9674          85754.5547          86288.9586          87081.4647          29505.9163          29523.4657          29354.3136         742157.5431         742779.2346         738203.9990
             27.7778             61.4640                   1              5.9674              0.0000              0.0000              5.9674              5.9674          85852.5811          86214.6567          87069.9044          29491.4361          29542.3771          29349.8953         741775.3519         743300.0595         738066.5433
             27.9133             70.5443                   1              5.9674              0.0000              0.0000              5.9674              5.9674          85967.7342          86130.8804          87030.3115          29477.3546          29558.2621          29348.1599         741410.6306         743733.3025         738000.8966
             28.0488             79.6246                   1              5.9674              0.0000              0.0000              5.9674              5.9674          86106.0965          86054.8583          86976.9501          29463.7382          29570.5375          29349.5146         741064.2108         744062.5736         738019.8864
             28.1843             88.7049                   1              5.9674              0.0000              0.0000              5.9674              5.9674          86250.4974          85971.8099          86914.4763          29450.6790          29578.8232          29354.2935         740735.3965         744277.1908         738134.4005
             28.3198             97.7852                   1              5.9674              0.0000              0.0000              5.9674              5.9674          86398.3793          85901.0154          86852.6769          29438.1355          29582.9935          29362.6824         740422.0299         744374.5366         738351.0288
             28.4553            106.8656                   1              5.9674              0.0000              0.0000              5.9674              5.9674          86544.6517          85825.2274          86776.3935          29426.0209          29583.1085          29374.6795         740119.1336         744357.4257         738670.6983
             28.5908            115.9459                   1              5.9674              0.0000              0.0000              5.9674              5.9674          86686.8835          85758.1455          86700.5282          29414.2487          29579.4276          29390.0740         739822.3883         744234.4225         739088.1197
             28.7263            125.0262                   1              5.9674              0.0000              0.0000              5.9674              5.9674          86811.3899          85703.7681          86637.1358          29402.8144          29572.4564          29408.4587         739529.8914         744021.4851         739592.0824
             28.8618            134.1065                   1              5.9674              0.0000              0.0000              5.9674              5.9674          86922.1829          85666.5851          86566.6323          29391.7618          29563.1096          29429.2236         739241.4901         743743.7174         740165.2560
             28.9973            143.1868                   1              5.9674              0.0000              0.0000              5.9674              5.9674          86994.2576          85647.6874          86504.6574          29380.8172          29551.2303          29451.5619         738951.2084         743403.0549         740784.5468
             29.1328            152.2671                   1              5.9674              0.0000              0.0000              5.9674              5.9674          87053.1952          85655.4369          86440.4544          29371.0906          29537.8659          29474.6269         738684.9683         743027.6412         741424.9549
             29.2683            161.3474                   1              5.9674              0.0000              0.0000              5.9674              5.9674          87077.6329          85683.0518          86373.8180          29362.5380          29523.6331          29497.4413         738444.4086         742635.5858         742058.6732
             29.4038            170.4277                   1              5.9674              0.0000              0.0000              5.9674              5.9674          87080.5653          85749.0874          86304.4178          29355.5690          29509.0496          29519.0473         738241.8317         742241.4475         742657.3193
             29.5393            179.5081                   1              5.9674              0.0000              0.0000              5.9674              5.9674          87076.2648          85829.1531          86229.8063          29350.6180          29494.5142          29538.5192         738090.2910         741856.1920         743194.3597
             29.6748            188.5884                   1              5.9674              0.0000              0.0000              5.9674              5.9674          87039.9575          85939.2035          86157.8610          29348.2657          29480.3340          29555.1257         738007.9402         741487.4626         743648.5655
             29.8103            197.6687                   1              5.9674              0.0000              0.0000              5.9674              5.9674          86989.2717          86076.2459          86071.1912          29348.9272          29466.6008          29568.2048         738007.8230         741136.8975         744000.8557
             29.9458            206.7490                   1              5.9674              0.0000              0.0000              5.9674              5.9674          86928.3972          86219.0900          85987.2202          29352.9481          29453.4332          29577.3675         738101.0530         740804.5661         744240.5938
