-180 0 0 0
-175 0.139072895925854 0.0099 0.0218
-170 0.273980013863145 0.0392 0.0434
-165 0.400555575823311 0.0871 0.0647
-160 0.514954248278449 0.1521 0.0855
-155 0.613651142161313 0.2322 0.1057
-150 0.693762257325976 0.325 0.125
-145 0.752804149202332 0.4277 0.1434
-140 0.788934262141594 0.5371 0.1607
-135 0.801111151646623 0.65 0.1768
-130 0.788934262141594 0.7629 0.1915
-125 0.752804149202332 0.8723 0.2048
-120 0.693762257325976 0.975 0.2165
-115 0.613651142161313 1.0678 0.2266
-110 0.514954248278449 1.1479 0.2349
-105 0.400555575823311 1.2129 0.2415
-100 0.273980013863145 1.2608 0.2462
-95 0.139072895925854 1.2901 0.249
-90 0 1.3 0.25
-85 -0.139072895925854 1.2901 0.249
-80 -0.273980013863145 1.2608 0.2462
-75 -0.400555575823311 1.2129 0.2415
-70 -0.514954248278449 1.1479 0.2349
-65 -0.613651142161313 1.0678 0.2266
-60 -0.693762257325976 0.975 0.2165
-55 -0.752804149202332 0.8723 0.2048
-50 -0.788934262141594 0.7629 0.1915
-45 -0.801111151646623 0.65 0.1768
-40 -0.81841515252219 0.5422 0.1416
-39 -0.820257708170977 0.5206 0.1346
-38 -0.814089152303298 0.4991 0.1276
-37 -0.815931707952085 0.4775 0.1205
-36 -0.809763152084406 0.4559 0.1135
-35 -0.811605707733194 0.4344 0.1065
-34 -0.813448263381981 0.4128 0.0994
-33 -0.807279707514302 0.3913 0.0924
-32 -0.81120515215737 0.3447 0.066
-30 -0.826506375153821 0.2862 0.0486
-28 -0.857829821183204 0.2427 0.0311
-26 -0.88130237792645 0.21 0.0182
-24 -0.880741600120297 0.1673 0.0053
-22 -0.883865933611719 0.1383 -0.0029
-20 -0.87889904447151 0.1094 -0.0112
-18 -0.870807821839879 0.0872 -0.0144
-16 -0.854705487691782 0.0551 -0.0177
-14 -0.812006263309017 0.0278 0
-12 -0.719878480869655 0.0151 0
-10 -0.575037584651946 0.0119 0
-8 -0.408726909570107 0.0098 0
-6 -0.233764234050485 0.0084 0
-4 -0.0551965583484523 0.0075 0
-2 0.124813117426544 0.0063 0
0 0.310510682378231 0.0061 0
2 0.492443024917179 0.0066 0
4 0.663159811333074 0.0078 0
6 0.809442707623748 0.011 0
8 0.960051604133313 0.0134 0
10 1.07236738759417 0.0209 0
12 1.05762694240387 0.0358 -0.0001
14 1.02742505198679 0.0528 -0.0002
16 1.04232571940742 0.0782 -0.0005
18 1.05754683128871 0.1051 -0.0801
20 1.06515738722935 0.1383 -0.0861
22 1.07084527640604 0.1829 -0.0981
24 1.07845583234668 0.2287 -0.1109
26 1.07412983212779 0.2742 -0.1266
28 1.05930927582233 0.3187 -0.142
30 1.03936160814633 0.3674 -0.1592
32 1.02614327414416 0.4251 -0.176
33 1.01693049590022 0.4735 -0.1483
34 1.00907960661409 0.4965 -0.1526
35 1.00106849509762 0.5192 -0.1571
36 0.992656828005331 0.5415 -0.1613
37 0.984245160913041 0.5635 -0.1654
38 0.975673271590422 0.5853 -0.1695
39 0.958930048521008 0.6067 -0.1734
40 0.942026603221264 0.6278 -0.1774
45 0.87289071083416 0.7298 -0.1959
50 0.781564039546445 0.8065 -0.1944
55 0.73766314843621 0.8857 -0.2054
60 0.693762257325976 0.975 -0.2165
65 0.613651142161313 1.0678 -0.2266
70 0.514954248278449 1.1479 -0.2349
75 0.400555575823311 1.2129 -0.2415
80 0.273980013863145 1.2608 -0.2462
85 0.139072895925854 1.2901 -0.249
90 0 1.3 -0.25
95 -0.139072895925854 1.2901 -0.249
100 -0.273980013863145 1.2608 -0.2462
105 -0.400555575823311 1.2129 -0.2415
110 -0.514954248278449 1.1479 -0.2349
115 -0.613651142161313 1.0678 -0.2266
120 -0.693762257325976 0.975 -0.2165
125 -0.752804149202332 0.8723 -0.2048
130 -0.788934262141594 0.7629 -0.1915
135 -0.801111151646623 0.65 -0.1768
140 -0.788934262141594 0.5371 -0.1607
145 -0.752804149202332 0.4277 -0.1434
150 -0.693762257325976 0.325 -0.125
155 -0.613651142161313 0.2322 -0.1057
160 -0.514954248278449 0.1521 -0.0855
165 -0.400555575823311 0.0871 -0.0647
170 -0.273980013863145 0.0392 -0.0434
175 -0.139072895925854 0.0099 -0.0218
180 0 0 0
